shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,129,150,#FF8C00,30,False,180,198,False,False,False
O,319,534,#FF8C00,30,False,0,38,True,True,True
T,442,155,#0064FF,15,True,0,145,False,False,False
T,276,178,#0064FF,15,True,270,135,False,False,False
T,238,536,#FF8C00,30,False,180,132,False,False,False
L,124,243,#0064FF,30,False,90,202,False,True,True
Q,139,354,#FF8C00,30,False,180,194,False,False,False
Q,304,483,#0064FF,15,True,0,94,True,False,False
Q,210,312,#0064FF,15,True,90,194,False,False,False
O,388,396,#FF8C00,30,False,270,63,True,True,False
Q,601,443,#FF8C00,30,False,270,140,False,False,False
T,652,94,#0064FF,15,True,90,181,False,False,False
O,364,530,#0064FF,15,True,0,40,True,False,False
T,439,195,#FF8C00,15,True,270,121,False,False,False
Q,83,434,#FF8C00,15,True,180,161,False,False,False
T,227,204,#0064FF,15,True,0,163,False,False,False
T,498,539,#0064FF,30,False,0,14,True,False,False
T,212,490,#0064FF,30,False,270,167,False,False,False
L,422,535,#FF8C00,30,False,0,43,True,False,False
O,590,365,#FF8C00,15,True,180,192,False,True,True
Q,716,99,#0064FF,30,False,90,184,False,False,False
O,535,515,#FF8C00,15,True,90,5,True,True,False
L,365,430,#FF8C00,30,False,90,75,True,False,False
T,181,62,#FF8C00,15,True,270,144,False,False,False
T,361,251,#FF8C00,30,False,90,138,False,False,False
T,600,47,#0064FF,15,True,0,119,True,False,False
T,578,196,#0064FF,30,False,180,202,False,False,False
T,154,312,#FF8C00,30,False,90,194,False,False,False
T,331,48,#FF8C00,30,False,270,141,False,False,False
T,313,325,#0064FF,30,False,0,148,False,False,False
Q,623,257,#0064FF,30,False,90,201,False,False,True
T,124,412,#0064FF,15,True,90,192,False,False,False
T,77,506,#FF8C00,15,True,180,153,False,False,False
Q,240,411,#0064FF,15,True,0,177,False,False,False
Q,413,474,#FF8C00,15,True,90,58,True,False,False
Q,664,291,#FF8C00,30,False,180,174,False,False,False
Q,188,265,#FF8C00,30,False,0,194,False,False,False
Q,369,482,#0064FF,15,True,90,62,True,False,False
T,232,76,#0064FF,15,True,180,159,False,False,False
Q,716,391,#FF8C00,15,True,180,184,False,False,True
L,431,375,#0064FF,15,True,90,74,True,True,True
Q,54,106,#FF8C00,15,True,270,197,False,False,False
Q,471,310,#0064FF,30,False,180,146,False,False,False
L,174,222,#0064FF,15,True,270,197,False,True,False
Q,189,536,#FF8C00,15,True,0,194,False,False,False
L,466,501,#0064FF,15,True,270,43,True,True,True
Q,517,212,#FF8C00,15,True,90,167,False,False,False
T,402,330,#0064FF,15,True,180,79,True,False,False
T,302,441,#0064FF,15,True,180,117,True,False,False
T,519,81,#0064FF,30,False,270,124,False,False,True
T,558,425,#FF8C00,30,False,180,126,False,False,False
Q,309,129,#FF8C00,15,True,0,139,False,False,False
T,511,357,#0064FF,15,True,90,164,False,False,False
Q,106,476,#0064FF,15,True,0,180,False,False,False
Q,678,524,#0064FF,15,True,270,194,False,False,False
Q,668,164,#FF8C00,30,False,90,186,False,False,False
T,641,364,#0064FF,30,False,90,177,False,False,False
Q,40,440,#FF8C00,15,True,180,131,False,False,False
T,715,144,#0064FF,30,False,90,175,False,False,False
Q,287,95,#FF8C00,15,True,270,139,False,False,False
T,308,265,#FF8C00,15,True,90,158,False,False,False
Q,50,347,#FF8C00,30,False,90,187,False,False,False
T,625,522,#FF8C00,15,True,90,107,True,False,False
T,584,483,#0064FF,30,False,90,75,True,False,False
O,483,438,#0064FF,30,False,0,79,True,False,False
Q,213,353,#FF8C00,30,False,270,200,False,False,False
O,478,79,#FF8C00,30,False,0,147,False,True,False
L,431,432,#0064FF,30,False,0,66,True,True,True
O,520,464,#0064FF,15,True,270,58,True,False,False
Q,337,401,#FF8C00,30,False,0,106,True,False,False
T,442,109,#FF8C00,15,True,270,156,False,False,False
T,87,187,#0064FF,30,False,180,202,False,False,False
L,579,528,#FF8C00,15,True,90,19,True,False,False
T,670,466,#0064FF,30,False,180,194,False,False,False
Q,714,494,#0064FF,30,False,270,198,False,False,True
Q,551,49,#FF8C00,30,False,180,101,True,False,False
Q,90,313,#FF8C00,30,False,270,196,False,False,False
Q,686,427,#0064FF,30,False,90,186,False,False,False
Q,180,407,#FF8C00,15,True,0,194,False,False,False
T,538,388,#0064FF,30,False,270,158,False,False,False
