shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,232,357,#0064FF,15,True,90,194,False,False,False
T,690,383,#0064FF,30,False,270,75,True,False,False
Q,378,411,#FF8C00,15,True,0,180,False,False,False
Q,120,125,#FF8C00,30,False,90,184,False,False,False
Q,646,246,#FF8C00,15,True,180,90,True,False,False
T,298,436,#FF8C00,30,False,270,188,False,False,False
Q,712,467,#0064FF,30,False,270,174,False,False,False
L,654,296,#0064FF,15,True,0,90,True,True,False
Q,288,305,#FF8C00,15,True,270,193,False,False,False
Q,230,259,#0064FF,30,False,180,192,False,False,False
Q,153,296,#FF8C00,30,False,90,192,False,False,True
T,120,340,#FF8C00,15,True,90,200,False,False,True
T,603,129,#FF8C00,15,True,90,132,False,False,False
T,209,80,#0064FF,15,True,270,50,True,False,False
L,712,306,#FF8C00,30,False,0,43,True,False,False
Q,525,271,#0064FF,15,True,90,194,False,False,False
T,375,161,#FF8C00,30,False,270,117,True,False,False
T,189,171,#0064FF,30,False,270,155,False,False,False
O,450,498,#FF8C00,15,True,270,77,True,True,False
L,705,201,#FF8C00,30,False,180,60,True,False,False
Q,625,442,#0064FF,15,True,90,172,False,False,False
T,183,247,#0064FF,15,True,0,193,False,False,False
T,221,416,#0064FF,30,False,270,196,False,False,False
T,476,357,#0064FF,30,False,270,194,False,False,False
T,591,301,#0064FF,15,True,90,189,False,False,False
Q,290,350,#FF8C00,30,False,90,194,False,False,False
T,572,381,#0064FF,15,True,180,192,False,False,False
Q,106,193,#FF8C00,30,False,270,189,False,False,False
Q,317,384,#0064FF,15,True,90,198,False,False,False
Q,332,263,#FF8C00,15,True,90,161,False,False,False
L,674,118,#0064FF,30,False,0,90,True,True,False
O,661,163,#FF8C00,15,True,270,82,True,True,True
T,334,62,#0064FF,30,False,180,24,True,False,False
Q,278,225,#0064FF,30,False,90,142,False,False,False
T,236,200,#0064FF,30,False,90,147,False,False,False
T,435,444,#0064FF,30,False,180,120,True,False,False
Q,228,472,#0064FF,15,True,0,202,False,False,False
T,563,249,#0064FF,15,True,180,194,False,False,False
Q,76,77,#FF8C00,30,False,270,194,False,False,False
Q,491,501,#FF8C00,15,True,180,93,True,False,False
T,659,484,#0064FF,30,False,270,198,False,False,False
O,336,135,#FF8C00,30,False,270,53,True,True,True
T,395,473,#FF8C00,15,True,90,114,True,False,False
O,158,405,#0064FF,30,False,90,194,False,False,False
T,571,186,#0064FF,15,True,0,166,False,False,False
L,299,165,#0064FF,30,False,90,71,True,True,True
T,54,399,#0064FF,30,False,90,194,False,False,False
T,515,200,#FF8C00,30,False,180,194,False,False,False
T,381,118,#0064FF,15,True,180,90,True,False,False
T,54,308,#FF8C00,15,True,0,181,False,False,True
Q,512,71,#0064FF,15,True,0,152,False,False,False
Q,517,450,#FF8C00,30,False,270,151,False,False,False
O,552,504,#FF8C00,30,False,0,174,False,True,True
O,296,121,#FF8C00,15,True,270,41,True,True,True
L,164,48,#FF8C00,15,True,270,89,True,False,False
Q,73,455,#FF8C00,15,True,0,194,False,False,False
O,689,540,#0064FF,30,False,90,194,False,False,False
T,551,106,#FF8C00,15,True,0,154,False,False,False
T,376,43,#FF8C00,30,False,270,48,True,False,False
T,612,404,#0064FF,30,False,90,153,False,False,False
O,228,133,#0064FF,15,True,0,89,True,False,False
L,662,343,#0064FF,15,True,90,80,True,True,False
Q,580,470,#FF8C00,15,True,0,185,False,False,False
Q,605,76,#0064FF,15,True,90,126,False,False,False
T,266,84,#0064FF,30,False,90,20,True,False,False
Q,238,534,#FF8C00,30,False,0,202,False,False,False
Q,43,114,#FF8C00,30,False,0,194,False,False,False
Q,423,131,#FF8C00,30,False,90,154,False,False,False
T,85,501,#FF8C00,15,True,180,196,False,False,False
Q,368,310,#FF8C00,15,True,270,194,False,False,False
T,717,152,#FF8C00,15,True,180,63,True,False,False
Q,539,319,#FF8C00,15,True,0,196,False,False,False
T,328,333,#0064FF,15,True,180,196,False,False,False
Q,44,358,#0064FF,30,False,0,194,False,False,False
Q,468,143,#FF8C00,30,False,90,185,False,False,False
Q,669,73,#0064FF,30,False,270,96,True,False,False
Q,524,394,#FF8C00,30,False,0,201,False,False,False
Q,584,535,#FF8C00,15,True,90,202,False,False,True
L,408,516,#0064FF,15,True,0,82,True,True,True
T,432,367,#0064FF,30,False,90,197,False,False,False
