shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,1444,650,#FF8C00,30,True,90,194,False,False,False
Q,1414,200,#FF8C00,30,True,270,103,True,False,False
T,640,688,#FF8C00,60,False,0,113,True,False,False
Q,325,834,#0064FF,60,False,180,148,False,False,False
Q,485,443,#FF8C00,60,False,270,148,False,False,False
L,1370,492,#0064FF,60,False,90,77,True,True,False
Q,592,210,#FF8C00,60,False,90,181,False,False,False
T,1111,235,#0064FF,30,True,90,96,True,False,False
T,670,921,#0064FF,30,True,90,63,True,False,False
T,316,225,#0064FF,60,False,180,47,True,False,False
T,430,746,#0064FF,60,False,0,103,True,False,False
T,871,694,#FF8C00,30,True,180,177,False,False,False
T,751,451,#0064FF,60,False,0,194,False,False,False
Q,1300,851,#FF8C00,30,True,180,47,True,False,False
L,955,993,#0064FF,60,False,180,36,True,True,False
T,623,774,#0064FF,30,True,0,194,False,False,False
Q,123,596,#FF8C00,60,False,180,158,False,False,False
T,388,286,#0064FF,60,False,270,37,True,False,False
T,1774,572,#FF8C00,30,True,180,194,False,False,False
O,1174,825,#FF8C00,30,True,180,80,True,True,True
Q,1813,680,#FF8C00,30,True,180,201,False,False,False
T,107,715,#0064FF,60,False,0,159,False,False,False
T,1447,741,#FF8C00,60,False,270,124,False,False,False
T,1371,104,#0064FF,30,True,270,71,True,False,False
Q,313,143,#0064FF,60,False,180,109,True,False,False
T,1817,274,#FF8C00,30,True,90,121,False,False,False
T,1651,341,#0064FF,30,True,90,140,False,False,False
L,138,271,#0064FF,30,True,180,184,False,True,False
T,1718,931,#0064FF,30,True,270,201,False,False,False
T,521,607,#FF8C00,60,False,270,175,False,False,False
T,1260,515,#FF8C00,60,False,180,194,False,False,False
T,401,88,#0064FF,60,False,180,194,False,False,False
Q,989,914,#0064FF,30,True,180,135,False,False,False
Q,1543,534,#FF8C00,60,False,90,99,True,False,False
O,860,99,#0064FF,60,False,180,80,True,False,False
Q,1122,132,#FF8C00,30,True,270,116,True,False,False
T,537,768,#0064FF,60,False,90,182,False,False,False
O,1738,126,#FF8C00,60,False,180,123,False,True,False
L,940,830,#FF8C00,30,True,0,80,True,False,False
L,224,452,#0064FF,30,True,270,202,False,True,True
T,1658,173,#FF8C00,60,False,0,127,False,False,False
O,1247,788,#FF8C00,60,False,0,71,True,True,True
Q,1575,420,#FF8C00,60,False,0,114,True,False,False
Q,1630,962,#FF8C00,60,False,180,147,False,False,False
L,1673,488,#0064FF,60,False,180,96,True,True,True
O,1459,837,#0064FF,60,False,0,53,True,False,False
Q,1184,354,#0064FF,30,True,0,139,False,False,False
T,382,528,#0064FF,30,True,180,189,False,False,False
Q,715,632,#FF8C00,60,False,180,159,False,False,False
T,1780,487,#0064FF,30,True,270,116,True,False,False
Q,499,840,#FF8C00,30,True,90,127,False,False,False
Q,1702,764,#FF8C00,30,True,90,147,False,False,False
T,130,373,#0064FF,60,False,270,196,False,False,False
Q,1224,956,#FF8C00,30,True,270,141,False,False,False
Q,189,123,#FF8C00,30,True,180,166,False,False,False
L,419,859,#0064FF,60,False,270,87,True,True,True
O,795,940,#FF8C00,30,True,180,17,True,True,True
Q,663,290,#0064FF,60,False,180,158,False,False,False
Q,1516,692,#0064FF,60,False,270,175,False,False,False
T,501,973,#0064FF,60,False,180,156,False,False,True
Q,1432,984,#FF8C00,30,True,270,181,False,False,False
T,955,172,#0064FF,30,True,0,89,True,False,False
T,1525,254,#FF8C00,30,True,90,194,False,False,False
Q,1534,997,#FF8C00,60,False,0,145,False,False,False
L,803,219,#FF8C00,30,True,180,90,True,False,False
Q,405,410,#0064FF,60,False,0,73,True,False,False
Q,709,793,#FF8C00,60,False,180,202,False,False,True
T,1352,629,#0064FF,30,True,0,151,False,False,False
T,365,942,#0064FF,30,True,270,147,False,False,False
Q,347,745,#0064FF,30,True,270,174,False,False,False
L,1720,405,#FF8C00,60,False,180,63,True,False,True
O,1155,747,#0064FF,30,True,0,92,True,False,False
O,1625,788,#FF8C00,60,False,180,67,True,True,True
T,643,439,#0064FF,60,False,270,194,False,False,True
L,1626,558,#0064FF,30,True,90,73,True,True,True
O,1836,400,#FF8C00,30,True,90,34,True,True,True
Q,1370,281,#FF8C00,60,False,270,99,True,False,False
O,1466,106,#FF8C00,30,True,0,90,True,True,True
Q,1558,122,#0064FF,30,True,0,148,False,False,False
Q,1085,884,#FF8C00,30,True,90,178,False,False,False
