shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
O,657,500,#FF8C00,15,True,90,76,True,True,False
Q,446,174,#0064FF,15,True,90,177,False,False,False
O,598,138,#FF8C00,30,False,90,74,True,True,True
T,407,403,#0064FF,15,True,180,189,False,False,False
Q,101,504,#FF8C00,30,False,270,197,False,False,False
Q,647,155,#FF8C00,15,True,90,58,True,False,False
L,249,147,#0064FF,30,False,0,139,False,True,True
Q,671,358,#FF8C00,30,False,0,60,True,False,False
T,460,470,#0064FF,30,False,90,194,False,False,False
Q,352,269,#FF8C00,30,False,270,194,False,False,False
Q,61,131,#FF8C00,30,False,0,194,False,False,False
T,423,351,#0064FF,30,False,0,197,False,False,False
O,701,529,#0064FF,30,False,0,43,True,False,False
O,320,127,#FF8C00,15,True,270,84,True,True,True
T,537,195,#0064FF,15,True,90,181,False,False,False
T,509,371,#FF8C00,15,True,180,153,False,False,False
T,459,515,#FF8C00,30,False,180,200,False,False,False
Q,285,516,#FF8C00,15,True,270,163,False,False,False
T,145,478,#0064FF,15,True,90,182,False,False,False
T,72,326,#0064FF,15,True,0,90,True,False,False
T,197,255,#0064FF,15,True,90,144,False,False,False
L,518,60,#0064FF,30,False,90,50,True,True,False
Q,470,332,#0064FF,30,False,0,200,False,False,False
T,338,418,#0064FF,30,False,0,156,False,False,False
Q,192,332,#FF8C00,15,True,90,150,False,False,False
T,98,153,#0064FF,30,False,90,194,False,False,False
Q,162,406,#0064FF,15,True,0,140,False,False,False
T,361,112,#0064FF,30,False,180,56,True,False,False
Q,458,49,#FF8C00,15,True,0,41,True,False,True
Q,601,269,#0064FF,30,False,180,112,True,False,False
T,606,485,#0064FF,15,True,90,126,False,False,False
Q,587,405,#0064FF,30,False,270,85,True,False,False
L,675,302,#0064FF,15,True,0,60,True,True,True
T,117,331,#FF8C00,15,True,270,112,True,False,False
T,545,310,#FF8C00,15,True,0,150,False,False,False
T,455,389,#0064FF,30,False,180,194,False,False,False
Q,252,329,#FF8C00,30,False,270,165,False,False,False
T,154,232,#FF8C00,30,False,180,163,False,False,False
Q,543,413,#FF8C00,15,True,270,114,True,False,False
Q,301,229,#FF8C00,30,False,270,184,False,False,False
T,573,53,#FF8C00,30,False,90,51,True,False,False
Q,701,224,#FF8C00,30,False,90,46,True,False,False
T,115,79,#0064FF,15,True,0,191,False,False,False
T,225,42,#0064FF,15,True,0,144,False,False,False
T,117,249,#FF8C00,15,True,270,177,False,False,False
L,691,466,#0064FF,30,False,180,53,True,True,True
T,579,230,#0064FF,15,True,90,144,False,False,False
Q,226,296,#FF8C00,30,False,270,155,False,False,False
L,643,458,#0064FF,15,True,90,77,True,True,True
T,689,149,#FF8C00,30,False,270,67,True,False,True
Q,579,363,#0064FF,15,True,90,79,True,False,False
Q,68,227,#0064FF,15,True,270,199,False,False,False
T,647,408,#0064FF,30,False,180,69,True,False,False
T,345,495,#FF8C00,15,True,90,159,False,False,False
L,656,68,#FF8C00,15,True,90,90,True,False,False
L,635,226,#FF8C00,15,True,0,75,True,False,False
Q,367,448,#0064FF,15,True,90,179,False,False,False
Q,703,425,#0064FF,30,False,180,69,True,False,False
Q,157,149,#FF8C00,30,False,270,194,False,False,False
Q,275,296,#FF8C00,30,False,0,181,False,False,False
Q,313,451,#0064FF,15,True,180,142,False,False,False
Q,468,291,#FF8C00,15,True,270,194,False,False,False
Q,435,109,#FF8C00,30,False,0,73,True,False,False
T,69,76,#0064FF,30,False,270,189,False,False,False
T,107,403,#0064FF,30,False,180,89,True,False,False
O,715,276,#FF8C00,15,True,90,50,True,True,False
Q,269,437,#0064FF,15,True,180,151,False,False,False
T,334,71,#FF8C00,15,True,0,43,True,False,False
O,353,370,#0064FF,15,True,180,170,False,False,False
Q,402,56,#FF8C00,15,True,270,34,True,False,True
O,617,97,#0064FF,30,False,270,58,True,False,False
O,54,369,#FF8C00,30,False,0,43,True,True,False
Q,390,506,#FF8C00,15,True,90,194,False,False,False
T,178,45,#0064FF,15,True,270,175,False,False,False
T,52,507,#0064FF,30,False,0,194,False,False,False
Q,493,95,#FF8C00,15,True,180,75,True,False,False
Q,624,346,#FF8C00,30,False,0,67,True,False,False
L,632,301,#FF8C00,30,False,180,70,True,False,False
T,713,75,#0064FF,30,False,180,154,False,False,True
T,673,186,#FF8C00,30,False,0,46,True,False,False
