shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,582,411,#0064FF,30,False,90,119,True,False,False
Q,70,45,#FF8C00,30,False,90,51,True,False,False
T,65,315,#0064FF,30,False,180,74,True,False,False
Q,117,254,#FF8C00,15,True,180,105,True,False,False
Q,678,40,#0064FF,15,True,270,144,False,False,False
O,49,432,#0064FF,30,False,270,82,True,False,False
T,97,489,#0064FF,30,False,90,80,True,False,True
T,406,42,#FF8C00,15,True,0,197,False,False,False
T,286,341,#0064FF,30,False,90,200,False,False,False
L,218,233,#0064FF,30,False,90,89,True,True,True
Q,163,292,#FF8C00,15,True,90,123,False,False,False
O,555,508,#FF8C00,15,True,180,89,True,True,False
Q,661,400,#0064FF,30,False,0,160,False,False,False
O,42,116,#FF8C00,30,False,180,86,True,True,True
Q,719,161,#0064FF,15,True,90,156,False,False,False
T,170,523,#0064FF,15,True,90,77,True,False,False
T,310,112,#0064FF,30,False,90,189,False,False,False
Q,675,450,#0064FF,30,False,270,158,False,False,False
Q,182,86,#FF8C00,30,False,0,186,False,False,False
T,573,107,#FF8C00,30,False,0,76,True,False,False
Q,396,312,#FF8C00,15,True,270,113,True,False,False
L,173,483,#0064FF,30,False,180,83,True,True,False
T,665,176,#0064FF,30,False,90,171,False,False,False
L,530,81,#FF8C00,30,False,180,56,True,False,False
Q,488,387,#FF8C00,30,False,180,111,True,False,False
Q,584,49,#FF8C00,15,True,180,49,True,False,False
T,462,215,#0064FF,15,True,270,188,False,False,False
Q,318,368,#FF8C00,30,False,180,189,False,False,False
L,598,487,#0064FF,15,True,180,90,True,True,True
T,519,208,#0064FF,15,True,270,177,False,False,False
L,587,534,#0064FF,15,True,90,85,True,True,True
Q,276,531,#FF8C00,30,False,90,142,False,False,False
L,509,45,#FF8C00,30,False,90,63,True,False,True
T,433,452,#0064FF,15,True,180,147,False,False,False
Q,338,540,#FF8C00,30,False,180,198,False,False,False
Q,659,126,#FF8C00,15,True,270,154,False,False,True
Q,709,520,#FF8C00,15,True,90,197,False,False,False
T,399,167,#FF8C00,15,True,0,193,False,False,False
T,424,383,#0064FF,15,True,0,103,True,False,False
T,260,278,#0064FF,15,True,90,135,False,False,False
T,141,191,#0064FF,30,False,0,109,True,False,False
Q,637,331,#FF8C00,30,False,90,201,False,False,False
T,370,345,#0064FF,15,True,90,130,False,False,False
O,589,343,#FF8C00,15,True,90,202,False,True,True
T,224,465,#0064FF,15,True,0,119,True,False,False
Q,440,333,#0064FF,15,True,180,107,True,False,False
Q,626,246,#FF8C00,30,False,90,201,False,False,False
Q,233,340,#0064FF,15,True,270,194,False,False,False
Q,196,377,#0064FF,30,False,270,173,False,False,False
T,495,322,#FF8C00,30,False,270,138,False,False,False
T,112,99,#0064FF,30,False,0,117,True,False,False
L,71,385,#FF8C00,15,True,180,83,True,False,False
T,100,143,#FF8C00,30,False,270,114,True,False,False
Q,331,257,#FF8C00,30,False,270,127,False,False,False
Q,51,184,#0064FF,15,True,180,106,True,False,False
Q,149,121,#FF8C00,30,False,180,138,False,False,False
Q,267,174,#FF8C00,15,True,270,116,True,False,False
Q,226,54,#FF8C00,15,True,90,198,False,False,False
T,460,292,#FF8C00,15,True,0,136,False,False,False
O,87,448,#0064FF,15,True,90,90,True,False,False
T,226,509,#FF8C00,30,False,180,101,True,False,False
T,278,475,#FF8C00,30,False,180,154,False,False,False
T,429,125,#FF8C00,30,False,90,196,False,False,False
Q,682,230,#0064FF,30,False,180,186,False,False,False
O,44,536,#FF8C00,30,False,180,90,True,True,True
O,50,479,#FF8C00,30,False,270,87,True,True,False
T,197,167,#0064FF,15,True,90,114,True,False,True
Q,628,53,#FF8C00,15,True,90,96,True,False,False
T,396,245,#FF8C00,15,True,0,145,False,False,False
T,304,420,#0064FF,15,True,0,194,False,False,False
Q,630,525,#FF8C00,15,True,180,119,True,False,False
T,547,176,#0064FF,30,False,0,152,False,False,False
L,653,491,#0064FF,15,True,0,142,False,True,False
Q,691,361,#0064FF,30,False,180,159,False,False,False
T,530,419,#0064FF,15,True,270,116,True,False,False
T,227,121,#0064FF,15,True,90,154,False,False,False
T,374,113,#FF8C00,30,False,90,194,False,False,False
T,242,379,#0064FF,30,False,0,194,False,False,False
Q,378,536,#FF8C00,15,True,270,197,False,False,False
O,549,463,#0064FF,15,True,270,96,True,False,False
