shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,1825,156,#0064FF,30,True,0,154,False,False,False
T,1784,492,#0064FF,60,False,0,106,True,False,False
Q,872,629,#FF8C00,60,False,180,178,False,False,False
T,1435,787,#0064FF,60,False,0,28,True,False,False
L,1039,147,#FF8C00,60,False,90,69,True,False,False
L,943,119,#FF8C00,30,True,0,82,True,False,False
T,1713,994,#0064FF,60,False,0,164,False,False,False
L,1672,538,#FF8C00,30,True,0,65,True,False,False
Q,1610,298,#FF8C00,30,True,180,189,False,False,False
Q,545,449,#FF8C00,60,False,270,194,False,False,False
Q,337,638,#FF8C00,30,True,270,67,True,False,False
Q,932,326,#FF8C00,30,True,270,194,False,False,False
O,913,941,#0064FF,60,False,90,80,True,False,False
Q,1227,489,#FF8C00,30,True,270,106,True,False,False
T,1702,447,#0064FF,30,True,0,89,True,False,False
T,468,905,#FF8C00,60,False,180,163,False,False,False
L,321,168,#0064FF,30,True,270,85,True,True,False
T,285,556,#0064FF,30,True,0,139,False,False,False
T,390,444,#0064FF,30,True,270,194,False,False,False
T,1819,971,#FF8C00,30,True,270,135,False,False,False
Q,1347,440,#FF8C00,30,True,270,142,False,False,False
O,183,950,#FF8C00,30,True,90,51,True,True,True
T,1127,778,#0064FF,60,False,180,158,False,False,False
T,1521,687,#FF8C00,60,False,0,163,False,False,False
L,1678,756,#0064FF,60,False,180,156,False,True,False
T,649,774,#FF8C00,60,False,270,163,False,False,False
Q,507,103,#0064FF,30,True,90,201,False,False,False
O,1515,807,#0064FF,60,False,0,50,True,False,False
Q,1500,162,#0064FF,60,False,90,153,False,False,False
Q,1202,828,#FF8C00,30,True,270,182,False,False,False
Q,386,345,#FF8C00,30,True,90,163,False,False,False
Q,875,230,#0064FF,60,False,270,100,True,False,False
Q,978,228,#FF8C00,30,True,180,103,True,False,False
Q,1119,662,#FF8C00,60,False,180,168,False,False,False
L,774,734,#0064FF,60,False,270,92,True,True,True
Q,1666,213,#0064FF,60,False,180,134,False,False,False
L,341,726,#0064FF,60,False,270,94,True,True,True
O,681,632,#FF8C00,60,False,180,90,True,True,True
Q,1308,890,#FF8C00,60,False,180,199,False,False,False
L,769,355,#0064FF,60,False,90,82,True,True,True
T,705,880,#0064FF,60,False,270,185,False,False,False
O,1547,425,#FF8C00,30,True,180,82,True,True,True
T,595,912,#0064FF,60,False,90,184,False,False,True
O,286,970,#FF8C00,30,True,90,90,True,True,False
Q,109,719,#FF8C00,60,False,90,194,False,False,False
T,1476,500,#FF8C00,60,False,90,140,False,False,False
Q,384,250,#FF8C00,30,True,180,119,True,False,False
O,91,845,#FF8C00,30,True,90,94,True,True,True
T,1586,538,#0064FF,30,True,0,117,True,False,False
Q,709,452,#0064FF,30,True,90,163,False,False,False
Q,1145,976,#FF8C00,60,False,0,100,True,False,False
T,89,165,#FF8C00,30,True,90,116,True,False,False
L,1740,109,#0064FF,30,True,270,94,True,True,True
T,309,819,#0064FF,60,False,270,170,False,False,True
T,1655,113,#FF8C00,30,True,0,151,False,False,False
Q,1382,271,#FF8C00,60,False,180,158,False,False,False
O,1515,929,#FF8C00,30,True,90,60,True,True,True
Q,772,87,#0064FF,60,False,0,99,True,False,False
T,1664,633,#0064FF,30,True,180,100,True,False,False
O,1759,573,#FF8C00,60,False,90,48,True,True,False
T,1008,467,#FF8C00,30,True,180,164,False,False,False
T,546,792,#0064FF,30,True,90,174,False,False,False
Q,970,651,#FF8C00,30,True,270,180,False,False,True
T,1170,274,#0064FF,60,False,0,151,False,False,False
Q,467,516,#0064FF,60,False,0,194,False,False,False
T,1393,620,#0064FF,30,True,270,192,False,False,False
T,201,231,#FF8C00,60,False,90,154,False,False,False
T,1457,416,#0064FF,30,True,0,117,True,False,False
Q,1066,227,#0064FF,30,True,270,152,False,False,False
Q,464,783,#FF8C00,60,False,180,155,False,False,False
T,789,932,#0064FF,30,True,0,177,False,False,False
L,1046,563,#0064FF,30,True,180,90,True,True,True
T,1305,190,#0064FF,30,True,180,125,False,False,True
Q,1791,346,#0064FF,60,False,0,138,False,False,False
Q,506,292,#FF8C00,30,True,90,178,False,False,False
Q,418,992,#FF8C00,30,True,90,142,False,False,False
Q,107,994,#FF8C00,60,False,270,58,True,False,False
O,1753,658,#0064FF,60,False,90,84,True,False,False
T,1742,875,#0064FF,60,False,270,160,False,False,False
T,1413,886,#0064FF,60,False,0,120,True,False,False
