shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,1152,875,#FF8C00,60,False,270,127,False,False,False
O,1279,424,#FF8C00,30,True,0,87,True,True,True
L,704,221,#FF8C00,30,True,270,87,True,False,False
Q,727,501,#0064FF,60,False,90,168,False,False,False
O,393,527,#0064FF,30,True,270,87,True,False,False
T,415,791,#0064FF,30,True,90,194,False,False,False
T,1771,469,#FF8C00,30,True,180,185,False,False,False
Q,182,943,#0064FF,30,True,0,175,False,False,False
T,1744,812,#0064FF,30,True,0,170,False,False,False
Q,1471,227,#FF8C00,60,False,0,194,False,False,False
Q,436,87,#FF8C00,60,False,270,174,False,False,False
T,891,537,#0064FF,60,False,0,163,False,False,False
Q,81,657,#FF8C00,30,True,270,171,False,False,False
L,603,259,#FF8C00,30,True,0,60,True,False,False
T,1190,713,#FF8C00,60,False,180,156,False,False,False
O,990,376,#FF8C00,60,False,0,87,True,True,True
T,1137,548,#0064FF,30,True,0,90,True,False,False
Q,300,813,#FF8C00,30,True,0,193,False,False,False
T,636,523,#0064FF,60,False,90,187,False,False,False
T,806,574,#0064FF,60,False,270,155,False,False,False
Q,291,223,#0064FF,30,True,0,199,False,False,False
Q,1077,378,#FF8C00,60,False,90,156,False,False,False
L,1702,343,#FF8C00,60,False,270,90,True,False,False
T,1587,255,#0064FF,60,False,90,151,False,False,False
L,1476,654,#0064FF,30,True,180,36,True,True,True
L,1754,125,#0064FF,60,False,90,86,True,True,True
Q,381,340,#FF8C00,30,True,0,156,False,False,False
L,1270,527,#0064FF,30,True,90,70,True,True,True
Q,1045,847,#0064FF,30,True,90,194,False,False,False
O,1123,139,#FF8C00,60,False,0,77,True,True,False
Q,564,712,#FF8C00,60,False,180,201,False,False,False
O,1781,320,#0064FF,60,False,180,83,True,False,False
Q,1674,246,#0064FF,30,True,0,105,True,False,False
Q,1824,574,#FF8C00,60,False,180,201,False,False,False
Q,1345,859,#FF8C00,30,True,180,151,False,False,False
T,478,587,#FF8C00,30,True,0,151,False,False,False
Q,1419,799,#FF8C00,30,True,180,165,False,False,False
Q,522,429,#0064FF,60,False,90,125,False,False,False
O,1556,712,#FF8C00,30,True,0,96,True,True,True
Q,84,169,#0064FF,30,True,180,121,False,False,False
T,588,886,#0064FF,60,False,90,103,True,False,False
Q,282,365,#FF8C00,60,False,270,192,False,False,False
Q,693,603,#FF8C00,60,False,90,181,False,False,False
T,1752,951,#0064FF,60,False,0,58,True,False,False
O,1527,572,#0064FF,60,False,180,53,True,False,False
T,202,169,#FF8C00,60,False,180,174,False,False,True
T,143,430,#0064FF,30,True,180,174,False,False,False
T,965,823,#0064FF,30,True,0,184,False,False,False
O,1650,975,#FF8C00,60,False,270,80,True,True,False
Q,1310,196,#FF8C00,30,True,90,194,False,False,False
T,1484,406,#0064FF,60,False,90,196,False,False,False
T,1652,557,#FF8C00,30,True,270,123,False,False,False
T,101,557,#0064FF,30,True,0,138,False,False,False
L,1355,469,#0064FF,60,False,180,76,True,True,True
T,1587,431,#0064FF,60,False,270,192,False,False,True
Q,1073,274,#FF8C00,30,True,270,174,False,False,False
T,1369,336,#FF8C00,30,True,90,177,False,False,False
Q,198,570,#FF8C00,60,False,90,165,False,False,True
L,490,247,#0064FF,60,False,270,89,True,True,True
T,1406,943,#0064FF,30,True,0,163,False,False,False
L,492,954,#0064FF,30,True,270,83,True,True,False
T,798,320,#0064FF,60,False,0,159,False,False,False
T,880,297,#FF8C00,60,False,0,144,False,False,False
L,1446,553,#0064FF,60,False,270,62,True,True,True
O,445,396,#FF8C00,30,True,180,53,True,True,False
Q,1731,585,#FF8C00,60,False,180,197,False,False,True
T,538,93,#0064FF,60,False,90,130,False,False,False
T,100,767,#0064FF,30,True,180,140,False,False,False
Q,1039,537,#FF8C00,60,False,180,146,False,False,False
T,97,948,#FF8C00,30,True,180,194,False,False,False
Q,1662,794,#0064FF,30,True,90,168,False,False,False
Q,880,641,#FF8C00,60,False,90,165,False,False,False
T,1821,712,#FF8C00,30,True,90,165,False,False,False
O,683,389,#FF8C00,30,True,0,148,False,True,True
Q,1449,147,#FF8C00,30,True,180,194,False,False,False
T,330,972,#0064FF,30,True,0,181,False,False,False
T,656,697,#0064FF,60,False,0,191,False,False,False
T,1484,902,#0064FF,60,False,0,173,False,False,False
Q,1155,321,#FF8C00,30,True,0,194,False,False,False
Q,893,182,#0064FF,60,False,90,106,True,False,False
