shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,814,355,#0064FF,30,True,270,124,False,False,False
L,1781,483,#0064FF,30,True,270,83,True,True,True
Q,1266,868,#FF8C00,30,True,90,98,True,False,False
T,1519,743,#0064FF,30,True,180,148,False,False,False
T,164,167,#0064FF,60,False,90,67,True,False,True
Q,1349,114,#FF8C00,30,True,180,165,False,False,False
O,304,109,#FF8C00,60,False,180,89,True,True,True
T,471,951,#FF8C00,30,True,180,148,False,False,False
L,968,487,#0064FF,30,True,0,79,True,True,False
Q,449,821,#0064FF,60,False,0,170,False,False,False
T,1807,750,#0064FF,30,True,0,137,False,False,False
L,1609,806,#FF8C00,60,False,270,73,True,False,False
T,144,841,#0064FF,60,False,180,80,True,False,False
Q,1686,589,#FF8C00,30,True,90,117,True,False,False
L,1271,722,#0064FF,60,False,90,80,True,True,True
Q,708,135,#FF8C00,30,True,0,177,False,False,False
L,1446,98,#FF8C00,30,True,180,83,True,False,False
L,108,737,#FF8C00,30,True,180,79,True,False,False
Q,1304,596,#0064FF,60,False,270,194,False,False,False
O,621,924,#FF8C00,30,True,180,84,True,True,True
O,843,494,#FF8C00,30,True,0,90,True,True,True
Q,1838,872,#FF8C00,30,True,0,194,False,False,False
L,181,263,#0064FF,60,False,0,92,True,True,False
L,1161,131,#0064FF,60,False,90,161,False,True,True
T,1199,989,#FF8C00,60,False,180,197,False,False,False
Q,106,926,#FF8C00,30,True,180,113,True,False,False
T,1378,222,#0064FF,60,False,0,201,False,False,False
T,200,665,#FF8C00,60,False,270,139,False,False,False
Q,291,893,#FF8C00,30,True,270,168,False,False,False
O,1530,167,#0064FF,60,False,0,87,True,False,False
T,1840,306,#0064FF,60,False,270,194,False,False,True
T,1330,338,#0064FF,30,True,270,167,False,False,False
T,1253,189,#FF8C00,60,False,90,194,False,False,False
Q,866,892,#0064FF,30,True,0,141,False,False,False
T,520,644,#0064FF,30,True,180,175,False,False,False
Q,1427,789,#FF8C00,30,True,180,194,False,False,False
Q,1198,607,#0064FF,60,False,0,178,False,False,True
T,1746,97,#FF8C00,30,True,0,117,True,False,False
Q,271,338,#0064FF,60,False,180,194,False,False,False
Q,173,976,#FF8C00,60,False,270,142,False,False,False
T,696,751,#0064FF,60,False,270,185,False,False,False
T,91,413,#0064FF,30,True,0,135,False,False,True
T,779,778,#FF8C00,60,False,90,181,False,False,False
Q,1407,969,#FF8C00,60,False,0,194,False,False,False
Q,1470,295,#FF8C00,30,True,270,194,False,False,False
L,1767,194,#0064FF,30,True,270,90,True,True,True
L,1007,199,#0064FF,60,False,180,87,True,True,True
Q,1657,501,#FF8C00,30,True,270,135,False,False,False
Q,1576,521,#FF8C00,60,False,270,194,False,False,False
O,1654,737,#FF8C00,30,True,270,50,True,True,True
T,1180,332,#0064FF,30,True,180,153,False,False,False
Q,632,809,#FF8C00,60,False,0,130,False,False,False
O,1068,933,#FF8C00,60,False,0,194,False,True,False
Q,993,334,#0064FF,60,False,270,107,True,False,False
Q,868,205,#FF8C00,30,True,180,181,False,False,False
T,419,575,#0064FF,30,True,270,98,True,False,False
Q,713,430,#0064FF,60,False,180,119,True,False,False
Q,388,104,#FF8C00,30,True,270,151,False,False,False
O,819,974,#FF8C00,30,True,90,96,True,True,False
T,1110,531,#0064FF,60,False,0,187,False,False,False
Q,470,460,#FF8C00,60,False,270,155,False,False,False
Q,973,587,#FF8C00,30,True,0,140,False,False,False
T,1160,753,#0064FF,60,False,90,161,False,False,False
O,910,989,#0064FF,60,False,0,67,True,False,False
T,1325,498,#FF8C00,60,False,90,170,False,False,False
O,1713,817,#FF8C00,60,False,270,77,True,True,True
Q,731,912,#0064FF,60,False,0,125,False,False,False
Q,1057,756,#FF8C00,60,False,180,199,False,False,False
Q,470,742,#FF8C00,60,False,270,199,False,False,False
O,133,572,#0064FF,30,True,270,194,False,False,False
T,1546,338,#FF8C00,30,True,90,175,False,False,False
T,1523,861,#0064FF,60,False,0,189,False,False,False
Q,1578,648,#0064FF,60,False,0,131,False,False,False
T,880,805,#0064FF,60,False,180,113,True,False,False
Q,330,416,#FF8C00,30,True,90,194,False,False,False
T,294,537,#0064FF,30,True,0,178,False,False,False
T,402,297,#FF8C00,30,True,0,194,False,False,False
T,360,645,#0064FF,60,False,270,181,False,False,False
T,882,297,#0064FF,30,True,270,189,False,False,False
T,1638,192,#0064FF,30,True,0,112,True,False,False
