shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,788,402,#FF8C00,60,False,90,160,False,False,False
L,84,845,#0064FF,30,True,180,67,True,True,True
Q,108,605,#0064FF,60,False,90,201,False,False,False
T,913,991,#0064FF,30,True,180,155,False,False,False
Q,898,162,#FF8C00,60,False,270,168,False,False,False
T,1283,677,#0064FF,60,False,270,178,False,False,False
L,1558,825,#0064FF,60,False,0,37,True,True,False
Q,353,881,#0064FF,60,False,180,156,False,False,False
O,189,119,#FF8C00,60,False,0,65,True,True,True
T,285,490,#0064FF,30,True,180,106,True,False,False
L,616,515,#FF8C00,30,True,90,82,True,False,False
T,914,410,#FF8C00,30,True,180,174,False,False,False
T,1432,729,#0064FF,60,False,180,182,False,False,False
L,169,936,#0064FF,30,True,270,65,True,True,True
T,1709,580,#FF8C00,60,False,0,126,False,False,False
T,567,335,#0064FF,30,True,90,141,False,False,True
T,164,276,#0064FF,60,False,90,158,False,False,False
T,608,177,#0064FF,60,False,90,161,False,False,True
T,1713,928,#0064FF,60,False,90,134,False,False,False
Q,83,480,#FF8C00,30,True,0,180,False,False,False
T,422,248,#FF8C00,60,False,270,114,True,False,False
L,1143,953,#FF8C00,60,False,0,92,True,False,False
O,1694,100,#FF8C00,30,True,180,103,True,True,False
Q,711,624,#FF8C00,30,True,270,165,False,False,False
Q,1027,355,#0064FF,60,False,180,127,False,False,False
Q,1032,600,#FF8C00,60,False,270,194,False,False,False
Q,1753,476,#FF8C00,60,False,270,130,False,False,False
T,1069,672,#0064FF,30,True,90,166,False,False,False
Q,260,205,#FF8C00,30,True,270,148,False,False,False
T,460,997,#0064FF,60,False,270,188,False,False,False
Q,1789,774,#0064FF,30,True,0,107,True,False,False
L,733,227,#0064FF,60,False,270,180,False,True,False
Q,1090,817,#FF8C00,30,True,180,107,True,False,False
O,114,178,#0064FF,60,False,0,47,True,False,False
Q,446,450,#FF8C00,30,True,180,173,False,False,False
Q,528,510,#FF8C00,60,False,180,165,False,False,False
Q,1826,651,#FF8C00,60,False,270,197,False,False,False
L,1659,225,#FF8C00,60,False,180,135,False,False,False
O,1033,942,#0064FF,30,True,90,87,True,False,False
L,1458,879,#0064FF,30,True,90,92,True,True,True
T,1430,201,#0064FF,30,True,270,186,False,False,False
O,925,894,#FF8C00,60,False,90,77,True,True,True
Q,1538,986,#0064FF,60,False,180,168,False,False,False
T,384,524,#FF8C00,30,True,0,156,False,False,False
T,1835,864,#FF8C00,60,False,270,168,False,False,True
Q,1356,771,#FF8C00,30,True,0,202,False,False,False
Q,1035,214,#FF8C00,30,True,0,119,True,False,False
Q,1829,142,#FF8C00,60,False,90,174,False,False,False
O,184,456,#FF8C00,30,True,270,82,True,True,True
T,120,371,#0064FF,30,True,180,142,False,False,False
T,503,766,#0064FF,30,True,0,123,False,False,True
Q,696,381,#FF8C00,60,False,90,165,False,False,False
Q,431,727,#FF8C00,30,True,270,83,True,False,False
T,1507,448,#0064FF,60,False,270,194,False,False,False
Q,1163,221,#0064FF,30,True,0,184,False,False,False
T,1227,484,#0064FF,60,False,180,194,False,False,False
T,1456,285,#0064FF,30,True,0,116,True,False,False
O,1643,869,#FF8C00,60,False,90,82,True,True,False
L,701,518,#0064FF,30,True,0,86,True,True,True
T,230,662,#FF8C00,60,False,180,194,False,False,False
Q,359,766,#FF8C00,60,False,270,131,False,False,False
L,631,594,#0064FF,60,False,90,90,True,True,True
Q,1821,982,#0064FF,60,False,180,194,False,False,False
Q,824,111,#FF8C00,30,True,0,136,False,False,False
T,540,850,#0064FF,60,False,270,140,False,False,False
O,1369,284,#FF8C00,30,True,90,90,True,True,True
T,913,718,#0064FF,30,True,270,178,False,False,False
Q,1413,520,#FF8C00,30,True,90,189,False,False,False
Q,1106,542,#0064FF,30,True,0,158,False,False,False
T,460,641,#0064FF,60,False,270,109,True,False,False
Q,1110,393,#0064FF,30,True,0,146,False,False,False
O,304,568,#0064FF,60,False,270,77,True,False,False
T,188,793,#FF8C00,30,True,180,168,False,False,False
Q,937,243,#FF8C00,60,False,270,153,False,False,False
T,1001,779,#FF8C00,30,True,180,152,False,False,False
O,1166,872,#FF8C00,30,True,0,90,True,True,True
Q,1562,690,#FF8C00,30,True,90,185,False,False,False
T,1363,979,#0064FF,30,True,270,155,False,False,False
T,1839,385,#FF8C00,30,True,0,178,False,False,False
T,1230,781,#0064FF,60,False,0,186,False,False,False
