shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,229,185,#0064FF,30,True,180,194,False,False,False
L,568,617,#0064FF,60,False,0,90,True,True,True
T,933,694,#0064FF,60,False,180,177,False,False,False
T,1324,587,#0064FF,30,True,0,172,False,False,False
T,547,985,#FF8C00,30,True,270,97,True,False,False
Q,404,315,#FF8C00,60,False,0,166,False,False,False
O,922,96,#0064FF,30,True,90,114,True,False,False
T,307,971,#FF8C00,60,False,270,194,False,False,False
Q,1386,881,#FF8C00,30,True,270,173,False,False,False
Q,896,185,#FF8C00,30,True,90,134,False,False,False
O,703,822,#FF8C00,30,True,0,98,True,True,True
T,359,139,#0064FF,60,False,270,85,True,False,False
T,1437,196,#0064FF,30,True,0,137,False,False,False
Q,80,849,#FF8C00,60,False,270,177,False,False,False
T,965,228,#FF8C00,30,True,90,126,False,False,False
O,1373,292,#FF8C00,60,False,90,58,True,True,True
O,599,491,#0064FF,30,True,180,70,True,False,False
O,1549,716,#FF8C00,60,False,180,80,True,True,True
T,219,437,#0064FF,60,False,180,202,False,False,False
L,336,374,#0064FF,60,False,0,189,False,True,False
Q,1089,960,#FF8C00,60,False,180,194,False,False,False
Q,780,301,#0064FF,30,True,270,171,False,False,True
T,470,543,#0064FF,30,True,180,166,False,False,False
Q,1488,930,#0064FF,60,False,90,152,False,False,True
T,1663,729,#FF8C00,30,True,270,144,False,False,False
Q,1765,869,#0064FF,60,False,0,194,False,False,False
T,1180,927,#0064FF,60,False,90,188,False,False,False
L,1068,110,#FF8C00,30,True,180,33,True,False,False
L,355,238,#0064FF,30,True,0,120,True,True,True
T,1812,409,#0064FF,60,False,180,105,True,False,False
O,1733,472,#FF8C00,30,True,270,90,True,True,False
Q,733,434,#FF8C00,30,True,270,114,True,False,False
Q,1019,472,#FF8C00,30,True,0,164,False,False,False
Q,1642,625,#0064FF,60,False,90,116,True,False,False
Q,1070,559,#FF8C00,30,True,270,202,False,False,False
T,1377,767,#FF8C00,60,False,0,161,False,False,False
Q,698,903,#FF8C00,30,True,180,46,True,False,False
T,1364,139,#0064FF,30,True,0,178,False,False,False
T,856,443,#0064FF,60,False,270,134,False,False,False
Q,1362,458,#FF8C00,30,True,270,194,False,False,False
Q,1665,151,#FF8C00,60,False,270,198,False,False,False
Q,533,239,#0064FF,30,True,180,194,False,False,False
T,1069,199,#0064FF,30,True,180,68,True,False,False
Q,489,335,#FF8C00,60,False,90,168,False,False,False
L,896,610,#FF8C00,30,True,270,201,False,False,False
Q,252,93,#FF8C00,60,False,180,135,False,False,False
T,351,644,#0064FF,60,False,90,161,False,False,False
Q,595,313,#FF8C00,30,True,180,127,False,False,False
T,938,515,#FF8C00,30,True,180,194,False,False,False
T,863,312,#0064FF,30,True,0,187,False,False,False
Q,658,728,#FF8C00,60,False,0,116,True,False,False
O,788,910,#FF8C00,30,True,180,56,True,True,True
Q,217,344,#FF8C00,30,True,270,196,False,False,False
T,357,805,#0064FF,60,False,0,158,False,False,False
O,1528,850,#0064FF,60,False,180,70,True,False,False
L,1061,306,#0064FF,30,True,0,192,False,True,True
T,469,871,#0064FF,60,False,90,187,False,False,False
T,735,165,#0064FF,30,True,0,114,True,False,True
L,297,520,#0064FF,30,True,180,84,True,True,False
O,518,466,#FF8C00,60,False,180,82,True,True,True
Q,1501,119,#0064FF,30,True,90,201,False,False,False
Q,1095,760,#0064FF,60,False,180,126,False,False,False
Q,90,738,#FF8C00,60,False,0,150,False,False,False
L,984,149,#0064FF,60,False,180,47,True,True,False
L,1143,146,#FF8C00,60,False,0,90,True,False,False
T,1479,600,#FF8C00,60,False,270,186,False,False,False
T,1813,670,#0064FF,30,True,90,202,False,False,False
Q,444,729,#FF8C00,30,True,180,133,False,False,False
Q,243,766,#FF8C00,30,True,0,192,False,False,True
T,1573,579,#FF8C00,60,False,180,161,False,False,False
T,1573,290,#0064FF,60,False,270,161,False,False,False
Q,756,672,#FF8C00,30,True,90,200,False,False,False
Q,845,739,#FF8C00,60,False,270,166,False,False,False
T,92,556,#FF8C00,30,True,180,173,False,False,False
T,946,355,#0064FF,30,True,90,134,False,False,False
Q,171,717,#0064FF,60,False,90,197,False,False,False
T,1312,395,#0064FF,60,False,270,173,False,False,False
O,1141,674,#FF8C00,60,False,90,89,True,True,True
L,626,965,#0064FF,60,False,0,71,True,True,True
Q,1247,672,#0064FF,60,False,180,194,False,False,False
