shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,303,642,#FF8C00,60,False,0,196,False,False,False
T,224,185,#FF8C00,30,True,180,177,False,False,False
Q,1576,602,#0064FF,30,True,180,120,True,False,False
O,1719,617,#0064FF,60,False,270,92,True,False,False
T,434,312,#0064FF,60,False,90,116,True,False,False
O,1078,129,#FF8C00,30,True,90,83,True,True,True
O,1444,276,#FF8C00,60,False,0,163,False,True,True
T,459,990,#0064FF,60,False,0,100,True,False,False
T,1610,110,#0064FF,30,True,270,72,True,False,False
L,1439,729,#0064FF,60,False,0,194,False,True,False
T,696,407,#0064FF,60,False,0,184,False,False,False
L,1021,666,#0064FF,30,True,270,178,False,True,True
O,188,425,#FF8C00,30,True,180,55,True,True,True
T,1518,317,#FF8C00,60,False,180,202,False,False,False
T,510,361,#0064FF,30,True,270,163,False,False,False
Q,1636,528,#0064FF,30,True,0,154,False,False,False
T,902,175,#0064FF,30,True,90,76,True,False,False
L,215,339,#FF8C00,30,True,90,41,True,False,True
T,597,181,#FF8C00,30,True,270,185,False,False,False
Q,1270,843,#FF8C00,60,False,90,93,True,False,False
T,1145,839,#0064FF,30,True,90,84,True,False,False
L,1114,542,#0064FF,60,False,180,75,True,True,False
T,983,942,#0064FF,60,False,270,180,False,False,False
Q,956,566,#0064FF,60,False,0,165,False,False,False
Q,1568,183,#FF8C00,60,False,180,124,False,False,False
Q,1235,940,#FF8C00,60,False,270,76,True,False,False
Q,519,143,#FF8C00,30,True,0,196,False,False,False
Q,1479,89,#FF8C00,30,True,180,111,True,False,False
Q,440,840,#0064FF,30,True,180,60,True,False,False
T,1808,612,#0064FF,60,False,180,140,False,False,False
T,729,959,#0064FF,30,True,270,196,False,False,False
T,809,735,#0064FF,30,True,90,113,True,False,False
O,1517,965,#FF8C00,30,True,90,89,True,True,True
Q,1097,433,#FF8C00,30,True,0,199,False,False,False
T,143,245,#0064FF,30,True,90,156,False,False,False
Q,1528,708,#FF8C00,60,False,270,142,False,False,True
Q,426,123,#FF8C00,60,False,270,194,False,False,False
Q,805,531,#0064FF,60,False,270,194,False,False,False
T,1626,844,#FF8C00,30,True,0,121,False,False,False
L,1773,704,#FF8C00,30,True,270,82,True,False,False
O,368,886,#FF8C00,60,False,0,86,True,True,False
T,1293,462,#FF8C00,30,True,270,193,False,False,False
T,91,578,#0064FF,60,False,270,103,True,False,False
O,713,717,#0064FF,60,False,270,85,True,False,False
T,388,617,#FF8C00,30,True,0,198,False,False,False
L,1154,933,#0064FF,30,True,0,75,True,True,False
T,1537,820,#0064FF,60,False,270,154,False,False,False
O,1739,175,#FF8C00,30,True,180,63,True,True,True
L,1684,758,#0064FF,30,True,270,70,True,True,True
T,923,83,#0064FF,30,True,180,80,True,False,True
Q,876,569,#FF8C00,30,True,0,198,False,False,False
Q,1709,483,#FF8C00,60,False,180,127,False,False,False
T,1271,608,#0064FF,60,False,90,181,False,False,False
Q,275,538,#FF8C00,60,False,90,172,False,False,False
T,679,155,#0064FF,60,False,270,171,False,False,False
L,1662,679,#0064FF,60,False,180,38,True,True,True
L,993,164,#0064FF,60,False,180,35,True,True,True
Q,1057,750,#FF8C00,60,False,90,174,False,False,False
Q,629,562,#FF8C00,60,False,90,188,False,False,False
T,619,361,#FF8C00,30,True,180,160,False,False,False
O,1773,434,#FF8C00,60,False,0,93,True,True,True
T,129,700,#0064FF,60,False,270,154,False,False,False
T,830,421,#0064FF,60,False,90,194,False,False,False
Q,1325,129,#0064FF,60,False,90,151,False,False,False
Q,315,157,#FF8C00,30,True,180,202,False,False,False
T,1429,533,#0064FF,30,True,90,138,False,False,False
T,359,779,#FF8C00,60,False,180,111,True,False,False
Q,565,725,#FF8C00,30,True,90,154,False,False,False
T,302,367,#FF8C00,60,False,90,142,False,False,False
Q,472,562,#FF8C00,30,True,270,184,False,False,False
Q,959,735,#0064FF,60,False,270,199,False,False,False
Q,509,890,#0064FF,30,True,0,139,False,False,False
L,131,356,#FF8C00,60,False,180,74,True,False,True
T,1833,849,#0064FF,60,False,90,163,False,False,False
O,706,802,#0064FF,30,True,270,93,True,False,False
Q,1719,83,#FF8C00,30,True,180,96,True,False,False
Q,1250,719,#FF8C00,60,False,270,201,False,False,False
Q,733,625,#FF8C00,30,True,90,185,False,False,False
Q,199,987,#FF8C00,30,True,0,201,False,False,False
Q,1094,996,#0064FF,30,True,180,189,False,False,False
