shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,354,456,#FF8C00,15,True,180,113,True,False,False
Q,300,380,#FF8C00,15,True,270,138,False,False,True
Q,653,44,#FF8C00,15,True,270,106,True,False,False
T,346,252,#0064FF,30,False,270,174,False,False,False
Q,161,336,#0064FF,15,True,270,194,False,False,False
Q,112,346,#0064FF,30,False,0,193,False,False,False
T,621,170,#0064FF,15,True,90,89,True,False,False
L,61,224,#FF8C00,30,False,180,84,True,False,False
T,541,492,#0064FF,15,True,180,134,False,False,False
Q,432,170,#FF8C00,30,False,0,193,False,False,False
Q,166,67,#FF8C00,15,True,180,94,True,False,False
O,675,239,#0064FF,15,True,270,87,True,False,False
Q,493,47,#0064FF,30,False,180,97,True,False,False
Q,213,487,#0064FF,15,True,90,180,False,False,False
Q,559,107,#0064FF,30,False,0,100,True,False,False
Q,149,195,#FF8C00,15,True,0,154,False,False,False
T,342,353,#0064FF,30,False,0,96,True,False,False
T,291,269,#0064FF,15,True,0,181,False,False,False
Q,199,233,#FF8C00,15,True,270,194,False,False,False
T,606,350,#0064FF,30,False,270,194,False,False,False
Q,497,524,#0064FF,15,True,270,113,True,False,False
Q,507,254,#FF8C00,15,True,270,170,False,False,True
O,453,505,#0064FF,15,True,180,79,True,False,False
T,321,509,#FF8C00,15,True,90,163,False,False,False
T,621,492,#0064FF,30,False,90,186,False,False,False
T,125,278,#FF8C00,15,True,270,168,False,False,False
T,314,225,#0064FF,15,True,0,194,False,False,False
L,400,415,#0064FF,15,True,270,50,True,True,True
Q,469,384,#0064FF,30,False,270,74,True,False,False
T,652,277,#0064FF,30,False,90,136,False,False,False
Q,551,388,#FF8C00,30,False,270,166,False,False,False
L,260,520,#FF8C00,15,True,270,202,False,False,False
O,702,156,#0064FF,30,False,0,72,True,False,False
T,603,392,#FF8C00,30,False,180,196,False,False,False
Q,355,404,#FF8C00,30,False,180,80,True,False,False
O,653,111,#FF8C00,15,True,270,73,True,True,True
Q,343,149,#FF8C00,30,False,90,197,False,False,False
T,606,434,#0064FF,15,True,270,197,False,False,False
O,716,195,#FF8C00,30,False,180,43,True,True,False
O,409,479,#FF8C00,30,False,0,80,True,True,True
T,194,160,#0064FF,15,True,0,148,False,False,False
Q,257,155,#0064FF,15,True,0,194,False,False,False
T,110,95,#0064FF,30,False,270,148,False,False,False
L,444,284,#0064FF,30,False,270,125,False,True,False
O,537,51,#FF8C00,30,False,90,77,True,True,True
T,41,118,#0064FF,30,False,0,178,False,False,False
L,418,538,#0064FF,30,False,0,87,True,True,False
Q,313,64,#FF8C00,15,True,90,197,False,False,False
Q,239,61,#FF8C00,30,False,0,126,False,False,False
Q,405,60,#0064FF,15,True,0,168,False,False,False
Q,664,321,#FF8C00,15,True,90,161,False,False,False
Q,619,302,#FF8C00,15,True,0,161,False,False,False
Q,382,134,#0064FF,30,False,270,201,False,False,True
T,664,414,#FF8C00,30,False,90,202,False,False,False
Q,445,116,#FF8C00,30,False,270,173,False,False,False
T,161,386,#0064FF,15,True,180,194,False,False,False
T,478,85,#0064FF,15,True,270,135,False,False,False
T,91,254,#FF8C00,15,True,90,117,True,False,False
L,415,369,#0064FF,15,True,180,40,True,True,True
T,244,393,#FF8C00,30,False,270,193,False,False,False
T,402,259,#FF8C00,15,True,90,153,False,False,False
Q,374,319,#FF8C00,15,True,180,87,True,False,False
T,442,443,#0064FF,30,False,0,56,True,False,False
T,265,468,#0064FF,30,False,180,182,False,False,False
Q,262,312,#FF8C00,30,False,270,191,False,False,True
T,77,408,#FF8C00,15,True,0,174,False,False,False
T,500,451,#FF8C00,30,False,270,97,True,False,False
Q,493,154,#0064FF,30,False,270,182,False,False,False
T,561,220,#0064FF,15,True,180,161,False,False,False
Q,538,335,#FF8C00,30,False,180,165,False,False,False
T,713,317,#FF8C00,30,False,0,140,False,False,False
L,589,76,#0064FF,30,False,0,68,True,True,True
Q,109,511,#FF8C00,15,True,0,116,True,False,False
O,453,324,#FF8C00,15,True,180,89,True,True,False
T,633,240,#0064FF,30,False,90,130,False,False,False
T,571,533,#0064FF,15,True,270,166,False,False,False
Q,111,453,#FF8C00,30,False,90,151,False,False,False
T,51,305,#0064FF,30,False,90,134,False,False,False
L,45,526,#FF8C00,15,True,270,84,True,False,False
Q,180,449,#FF8C00,30,False,0,171,False,False,False
