shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,1235,761,#FF8C00,30,True,180,73,True,False,False
Q,551,795,#FF8C00,60,False,270,200,False,False,False
Q,680,351,#FF8C00,60,False,90,173,False,False,False
Q,375,429,#0064FF,30,True,90,194,False,False,False
T,703,1000,#0064FF,60,False,180,151,False,False,False
Q,1232,384,#FF8C00,60,False,270,170,False,False,False
T,1811,341,#0064FF,60,False,90,189,False,False,False
T,1635,647,#FF8C00,30,True,270,93,True,False,False
Q,703,672,#0064FF,60,False,180,84,True,False,False
O,90,755,#0064FF,30,True,90,73,True,False,False
O,1174,537,#FF8C00,60,False,270,56,True,True,True
Q,607,662,#0064FF,30,True,270,79,True,False,False
Q,1589,231,#0064FF,30,True,0,178,False,False,False
Q,1531,389,#0064FF,60,False,0,194,False,False,False
T,168,646,#FF8C00,60,False,270,168,False,False,False
Q,228,762,#FF8C00,60,False,270,139,False,False,False
L,818,123,#0064FF,30,True,0,82,True,True,False
Q,543,246,#FF8C00,60,False,90,153,False,False,False
T,184,880,#0064FF,30,True,270,134,False,False,False
O,1243,636,#FF8C00,60,False,180,48,True,True,True
Q,593,954,#FF8C00,30,True,90,124,False,False,False
L,1033,633,#FF8C00,30,True,180,53,True,False,False
T,1340,855,#0064FF,30,True,90,146,False,False,False
Q,847,686,#0064FF,30,True,180,194,False,False,False
T,655,580,#0064FF,30,True,90,15,True,False,False
T,1071,440,#FF8C00,60,False,180,73,True,False,False
T,687,171,#0064FF,30,True,180,199,False,False,False
T,761,375,#FF8C00,30,True,180,175,False,False,False
Q,1607,131,#FF8C00,30,True,0,182,False,False,False
L,1333,575,#0064FF,30,True,0,37,True,True,True
O,219,179,#FF8C00,30,True,90,82,True,True,True
O,311,726,#FF8C00,30,True,180,68,True,True,True
T,748,827,#0064FF,30,True,180,174,False,False,False
T,1114,259,#FF8C00,60,False,180,194,False,False,True
T,961,853,#0064FF,30,True,180,202,False,False,False
O,1240,862,#FF8C00,60,False,0,82,True,True,False
Q,543,108,#FF8C00,30,True,270,124,False,False,False
T,903,101,#FF8C00,30,True,270,71,True,False,False
T,1835,758,#FF8C00,30,True,180,56,True,False,False
L,431,84,#FF8C00,60,False,90,46,True,False,False
T,1541,555,#0064FF,60,False,180,132,False,False,False
L,1297,488,#0064FF,30,True,180,90,True,True,True
Q,346,512,#FF8C00,30,True,90,201,False,False,False
Q,1610,767,#0064FF,30,True,270,153,False,False,False
Q,815,481,#0064FF,60,False,0,194,False,False,False
T,1110,964,#0064FF,60,False,90,129,False,False,False
O,1419,525,#FF8C00,60,False,270,86,True,True,True
Q,1389,436,#FF8C00,30,True,0,181,False,False,False
Q,379,607,#FF8C00,30,True,180,170,False,False,False
L,1314,720,#0064FF,60,False,0,73,True,True,True
L,1111,698,#FF8C00,30,True,0,93,True,False,False
T,1487,737,#0064FF,60,False,270,201,False,False,False
O,601,470,#0064FF,30,True,90,84,True,False,False
T,991,720,#0064FF,60,False,0,126,False,False,True
L,401,797,#0064FF,60,False,0,90,True,True,False
Q,1156,424,#FF8C00,60,False,180,75,True,False,False
T,1650,492,#0064FF,60,False,0,174,False,False,False
T,360,306,#0064FF,30,True,0,200,False,False,False
Q,282,592,#FF8C00,60,False,90,150,False,False,False
T,295,849,#FF8C00,30,True,180,161,False,False,False
Q,941,503,#FF8C00,60,False,180,194,False,False,False
T,1035,85,#0064FF,30,True,0,192,False,False,False
Q,1320,382,#FF8C00,60,False,180,156,False,False,False
T,1783,185,#0064FF,60,False,0,188,False,False,False
T,156,95,#0064FF,30,True,180,174,False,False,False
Q,1177,325,#FF8C00,60,False,180,178,False,False,True
L,124,343,#0064FF,60,False,90,186,False,True,False
T,853,879,#0064FF,30,True,180,168,False,False,False
Q,1221,109,#0064FF,60,False,180,109,True,False,False
Q,1738,727,#FF8C00,30,True,0,155,False,False,False
Q,429,347,#FF8C00,30,True,0,199,False,False,False
T,921,333,#FF8C00,60,False,90,202,False,False,True
T,223,515,#0064FF,60,False,90,186,False,False,False
T,1490,617,#0064FF,60,False,180,139,False,False,False
O,1529,933,#FF8C00,60,False,180,89,True,True,True
O,463,158,#0064FF,30,True,270,31,True,False,False
Q,1753,584,#FF8C00,30,True,0,112,True,False,False
L,1117,597,#0064FF,60,False,90,38,True,True,True
T,441,918,#0064FF,60,False,270,158,False,False,False
Q,477,440,#FF8C00,60,False,180,156,False,False,False
