shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,807,96,#0064FF,30,True,0,156,False,False,False
T,1115,596,#FF8C00,60,False,270,198,False,False,False
T,1340,307,#0064FF,30,True,270,96,True,False,False
T,1585,586,#FF8C00,60,False,270,152,False,False,True
Q,120,919,#FF8C00,30,True,270,124,False,False,False
Q,794,676,#FF8C00,60,False,180,144,False,False,False
T,1515,322,#0064FF,30,True,0,194,False,False,False
Q,1747,716,#FF8C00,30,True,0,192,False,False,False
L,1612,764,#0064FF,30,True,270,139,False,True,True
Q,439,513,#FF8C00,30,True,270,127,False,False,False
L,1212,373,#FF8C00,60,False,90,77,True,False,False
T,227,611,#0064FF,60,False,180,181,False,False,False
O,1285,106,#FF8C00,30,True,0,71,True,True,False
L,1438,806,#0064FF,30,True,180,46,True,True,True
L,1406,919,#0064FF,60,False,0,73,True,True,False
T,180,525,#0064FF,60,False,180,198,False,False,False
T,821,485,#FF8C00,60,False,90,194,False,False,False
L,1211,292,#0064FF,30,True,0,53,True,True,True
O,237,733,#FF8C00,30,True,270,86,True,True,True
T,1708,625,#FF8C00,60,False,90,194,False,False,False
O,82,580,#FF8C00,60,False,270,48,True,True,True
Q,1416,184,#FF8C00,60,False,0,180,False,False,False
Q,1411,590,#FF8C00,30,True,0,106,True,False,False
O,692,596,#0064FF,30,True,90,161,False,False,False
Q,697,171,#0064FF,30,True,0,186,False,False,False
Q,421,949,#0064FF,60,False,90,174,False,False,False
T,250,284,#FF8C00,60,False,0,58,True,False,False
T,1078,670,#0064FF,30,True,90,163,False,False,False
T,1351,692,#FF8C00,60,False,270,92,True,False,False
O,292,808,#FF8C00,30,True,90,71,True,True,True
Q,1291,515,#FF8C00,60,False,0,181,False,False,False
Q,110,195,#FF8C00,60,False,90,168,False,False,False
T,1662,232,#FF8C00,60,False,180,194,False,False,False
O,1494,706,#0064FF,60,False,270,31,True,False,False
T,345,303,#0064FF,60,False,90,80,True,False,False
O,1572,95,#FF8C00,60,False,90,83,True,True,True
T,455,285,#0064FF,60,False,180,126,False,False,False
T,240,997,#0064FF,30,True,180,137,False,False,False
T,1819,454,#0064FF,60,False,0,123,False,False,False
T,1356,463,#0064FF,30,True,270,181,False,False,False
T,1121,238,#0064FF,60,False,180,82,True,False,False
T,616,458,#0064FF,30,True,90,200,False,False,False
Q,542,261,#FF8C00,60,False,270,161,False,False,False
Q,1031,123,#0064FF,60,False,270,145,False,False,False
Q,1581,502,#FF8C00,60,False,0,189,False,False,False
O,1715,868,#0064FF,60,False,270,192,False,False,False
Q,165,775,#FF8C00,30,True,0,121,False,False,False
T,1510,150,#0064FF,30,True,180,116,True,False,False
Q,635,290,#FF8C00,60,False,270,196,False,False,False
Q,421,142,#0064FF,30,True,180,168,False,False,False
L,1658,93,#FF8C00,30,True,180,94,True,False,False
T,1500,991,#FF8C00,30,True,180,94,True,False,False
L,263,183,#0064FF,60,False,180,77,True,True,False
Q,996,504,#FF8C00,30,True,0,197,False,False,False
L,575,355,#0064FF,60,False,270,194,False,True,True
Q,232,101,#0064FF,60,False,0,110,True,False,False
L,1166,821,#0064FF,60,False,90,79,True,True,False
T,699,704,#0064FF,60,False,0,107,True,False,False
Q,643,809,#FF8C00,30,True,90,194,False,False,False
T,1213,713,#0064FF,30,True,90,186,False,False,False
T,456,686,#0064FF,30,True,0,198,False,False,False
Q,841,406,#FF8C00,30,True,270,126,False,False,True
Q,1723,358,#FF8C00,60,False,180,144,False,False,False
T,514,852,#0064FF,30,True,90,200,False,False,False
T,960,630,#FF8C00,60,False,270,194,False,False,False
Q,1186,131,#0064FF,60,False,0,145,False,False,False
Q,311,616,#FF8C00,60,False,270,170,False,False,False
T,1252,948,#0064FF,30,True,180,138,False,False,False
T,1619,943,#0064FF,30,True,0,187,False,False,False
T,1065,797,#0064FF,30,True,0,166,False,False,False
Q,712,407,#FF8C00,30,True,180,194,False,False,False
Q,864,951,#0064FF,30,True,270,199,False,False,False
Q,1710,952,#0064FF,60,False,270,181,False,False,False
Q,923,782,#FF8C00,30,True,180,194,False,False,False
O,1340,848,#FF8C00,30,True,90,80,True,True,True
Q,1785,237,#FF8C00,30,True,90,174,False,False,True
O,1301,377,#FF8C00,60,False,180,89,True,True,True
Q,1721,443,#FF8C00,30,True,180,199,False,False,True
L,1254,846,#FF8C00,30,True,0,89,True,False,False
Q,1673,553,#0064FF,60,False,0,194,False,False,False
