shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
L,585,530,#0064FF,30,False,90,55,True,True,True
T,667,509,#0064FF,30,False,180,106,True,False,True
T,128,402,#0064FF,15,True,270,75,True,False,False
T,320,389,#FF8C00,30,False,90,187,False,False,False
Q,555,451,#FF8C00,30,False,270,127,False,False,False
L,528,108,#FF8C00,15,True,180,112,True,False,False
Q,683,374,#0064FF,15,True,90,153,False,False,False
Q,142,228,#FF8C00,15,True,180,187,False,False,False
Q,261,372,#0064FF,30,False,180,160,False,False,False
T,642,422,#0064FF,15,True,0,137,False,False,False
Q,95,425,#FF8C00,30,False,270,103,True,False,False
O,413,427,#0064FF,15,True,180,144,False,False,False
T,116,124,#0064FF,30,False,180,177,False,False,False
T,577,201,#FF8C00,30,False,270,129,False,False,False
T,675,104,#0064FF,15,True,180,175,False,False,False
Q,542,266,#FF8C00,15,True,180,138,False,False,False
T,481,141,#FF8C00,30,False,0,144,False,False,False
O,279,87,#FF8C00,15,True,0,79,True,True,True
Q,329,258,#0064FF,15,True,0,148,False,False,False
Q,65,143,#FF8C00,30,False,0,189,False,False,False
O,241,497,#FF8C00,30,False,90,165,False,True,True
T,491,439,#0064FF,15,True,180,126,False,False,False
T,652,53,#FF8C00,15,True,0,125,False,False,False
T,153,155,#0064FF,30,False,90,189,False,False,False
T,419,142,#0064FF,15,True,180,155,False,False,False
O,369,63,#0064FF,30,False,180,67,True,False,False
T,167,306,#FF8C00,30,False,0,134,False,False,True
T,710,203,#0064FF,30,False,0,194,False,False,False
T,603,163,#0064FF,15,True,0,135,False,False,False
T,121,62,#0064FF,15,True,270,181,False,False,False
Q,364,280,#0064FF,30,False,90,134,False,False,False
Q,228,192,#FF8C00,30,False,0,194,False,False,False
L,77,322,#FF8C00,30,False,0,89,True,False,False
Q,191,114,#FF8C00,30,False,90,159,False,False,True
Q,324,160,#FF8C00,15,True,180,103,True,False,False
Q,539,527,#FF8C00,15,True,180,103,True,False,False
L,666,162,#0064FF,15,True,180,194,False,True,False
Q,625,465,#FF8C00,30,False,90,100,True,False,False
Q,453,278,#FF8C00,15,True,270,132,False,False,False
Q,246,43,#0064FF,30,False,90,77,True,False,False
T,257,328,#FF8C00,30,False,90,155,False,False,False
O,292,40,#FF8C00,30,False,0,50,True,True,True
L,352,110,#FF8C00,30,False,270,77,True,False,False
Q,247,259,#0064FF,15,True,90,192,False,False,False
T,177,67,#FF8C00,30,False,90,147,False,False,False
Q,287,478,#0064FF,30,False,180,154,False,False,False
T,358,449,#0064FF,15,True,270,172,False,False,False
Q,455,177,#FF8C00,15,True,270,173,False,False,False
T,362,321,#0064FF,15,True,90,134,False,False,False
T,598,353,#FF8C00,30,False,0,167,False,False,False
Q,486,315,#FF8C00,15,True,270,129,False,False,False
T,580,83,#0064FF,15,True,0,103,True,False,False
T,40,262,#0064FF,30,False,180,151,False,False,False
Q,417,485,#0064FF,30,False,90,186,False,False,False
L,53,403,#0064FF,15,True,180,89,True,True,False
Q,393,194,#FF8C00,30,False,0,153,False,False,False
Q,670,234,#FF8C00,30,False,180,201,False,False,False
Q,653,276,#FF8C00,15,True,270,181,False,False,False
Q,357,409,#0064FF,30,False,0,173,False,False,False
O,310,117,#0064FF,15,True,270,75,True,False,False
O,627,512,#FF8C00,15,True,90,70,True,True,False
Q,66,205,#FF8C00,15,True,0,181,False,False,False
T,524,43,#0064FF,30,False,90,111,True,False,False
T,589,257,#FF8C00,30,False,90,144,False,False,False
T,459,73,#0064FF,15,True,270,120,True,False,False
T,425,332,#FF8C00,15,True,180,109,True,False,False
T,537,381,#0064FF,15,True,270,151,False,False,False
Q,257,143,#FF8C00,15,True,90,142,False,False,False
Q,120,182,#0064FF,30,False,90,178,False,False,False
Q,705,54,#FF8C00,15,True,180,191,False,False,False
T,95,362,#FF8C00,15,True,270,76,True,False,False
T,96,232,#0064FF,30,False,270,178,False,False,False
Q,61,454,#FF8C00,15,True,270,145,False,False,False
T,717,282,#0064FF,30,False,90,200,False,False,False
Q,350,492,#0064FF,15,True,180,161,False,False,True
O,48,351,#FF8C00,30,False,270,65,True,True,True
L,611,56,#0064FF,30,False,0,89,True,True,True
Q,490,256,#FF8C00,30,False,0,140,False,False,False
T,178,437,#0064FF,15,True,0,116,True,False,False
L,626,232,#0064FF,15,True,180,167,False,True,False
