shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,273,206,#FF8C00,15,True,0,197,False,False,True
O,215,516,#0064FF,30,False,90,15,True,False,False
Q,609,487,#FF8C00,15,True,180,148,False,False,False
Q,166,393,#FF8C00,30,False,0,126,False,False,False
T,203,163,#0064FF,30,False,0,189,False,False,False
Q,525,538,#FF8C00,15,True,90,127,False,False,False
T,399,88,#0064FF,30,False,90,155,False,False,False
T,279,270,#FF8C00,15,True,270,197,False,False,False
Q,91,248,#0064FF,15,True,270,167,False,False,False
Q,51,289,#FF8C00,15,True,90,117,True,False,True
T,227,472,#0064FF,15,True,270,31,True,False,False
L,562,72,#0064FF,15,True,0,83,True,True,True
L,490,247,#FF8C00,30,False,90,23,True,False,False
Q,297,97,#FF8C00,15,True,0,194,False,False,False
Q,47,66,#0064FF,30,False,0,196,False,False,False
O,573,256,#0064FF,15,True,90,48,True,False,False
O,533,124,#FF8C00,30,False,180,56,True,True,True
T,486,192,#0064FF,15,True,180,40,True,False,False
Q,527,475,#FF8C00,30,False,180,146,False,False,False
Q,428,41,#0064FF,15,True,0,161,False,False,False
Q,85,52,#0064FF,30,False,90,186,False,False,False
T,363,112,#0064FF,15,True,90,174,False,False,False
O,309,490,#FF8C00,15,True,270,42,True,True,False
Q,400,229,#FF8C00,30,False,90,121,False,False,False
Q,578,147,#FF8C00,30,False,0,68,True,False,False
Q,615,229,#0064FF,30,False,0,86,True,False,False
T,466,279,#0064FF,15,True,90,50,True,False,False
T,473,440,#0064FF,15,True,180,135,False,False,False
L,588,105,#0064FF,15,True,270,94,True,True,True
L,188,427,#0064FF,30,False,270,92,True,True,False
T,554,359,#FF8C00,30,False,0,139,False,False,False
T,609,299,#FF8C00,30,False,270,114,True,False,False
Q,156,71,#FF8C00,15,True,0,174,False,False,False
T,432,490,#FF8C00,30,False,90,126,False,False,False
Q,135,528,#FF8C00,15,True,180,67,True,False,False
Q,207,388,#FF8C00,30,False,0,161,False,False,False
Q,676,294,#FF8C00,15,True,180,156,False,False,False
T,271,449,#FF8C00,15,True,270,73,True,False,False
Q,715,158,#0064FF,15,True,0,201,False,False,False
T,109,428,#0064FF,30,False,0,101,True,False,False
Q,163,122,#0064FF,30,False,0,181,False,False,False
L,345,513,#FF8C00,30,False,90,60,True,False,False
T,70,376,#0064FF,15,True,180,68,True,False,False
L,130,483,#0064FF,30,False,270,80,True,True,False
T,115,213,#0064FF,30,False,90,186,False,False,False
Q,504,75,#FF8C00,15,True,90,103,True,False,False
L,487,323,#FF8C00,15,True,0,74,True,False,True
Q,440,116,#FF8C00,15,True,90,121,False,False,False
Q,418,162,#FF8C00,30,False,0,126,False,False,False
Q,340,266,#0064FF,30,False,180,168,False,False,False
T,212,293,#FF8C00,15,True,0,199,False,False,False
O,259,155,#0064FF,15,True,90,202,False,False,False
T,272,336,#FF8C00,15,True,90,194,False,False,False
T,396,370,#0064FF,15,True,180,142,False,False,False
Q,42,506,#0064FF,15,True,90,198,False,False,False
T,648,111,#FF8C00,30,False,270,161,False,False,False
O,106,332,#FF8C00,30,False,270,92,True,True,True
T,154,163,#FF8C00,15,True,0,187,False,False,False
T,508,385,#0064FF,30,False,90,138,False,False,False
T,710,67,#FF8C00,15,True,90,199,False,False,False
Q,328,46,#FF8C00,30,False,180,194,False,False,False
T,624,416,#0064FF,15,True,90,145,False,False,False
Q,661,373,#FF8C00,30,False,0,158,False,False,False
O,533,291,#FF8C00,30,False,90,63,True,True,False
O,180,480,#FF8C00,15,True,270,42,True,True,True
T,577,521,#0064FF,15,True,0,141,False,False,False
L,266,491,#0064FF,15,True,270,24,True,True,True
Q,378,482,#FF8C00,30,False,270,105,True,False,False
Q,134,293,#0064FF,15,True,0,151,False,False,False
Q,614,358,#FF8C00,30,False,90,146,False,False,False
T,657,191,#0064FF,30,False,90,148,False,False,False
T,46,460,#0064FF,30,False,180,135,False,False,False
T,199,96,#0064FF,30,False,90,181,False,False,False
T,339,442,#0064FF,15,True,180,121,False,False,False
T,375,189,#0064FF,30,False,90,163,False,False,False
T,708,373,#FF8C00,30,False,180,173,False,False,False
Q,163,326,#0064FF,30,False,90,163,False,False,False
T,709,515,#0064FF,30,False,180,85,True,False,False
Q,369,51,#FF8C00,15,True,0,189,False,False,False
T,322,326,#0064FF,30,False,270,191,False,False,True
