shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,676,123,#0064FF,30,False,90,184,False,False,False
T,466,357,#0064FF,15,True,0,180,False,False,False
T,55,82,#0064FF,15,True,0,161,False,False,False
Q,389,83,#FF8C00,15,True,0,90,True,False,False
T,399,379,#FF8C00,15,True,0,181,False,False,False
Q,233,476,#FF8C00,30,False,90,97,True,False,False
O,240,421,#0064FF,30,False,270,90,True,False,False
Q,536,68,#FF8C00,30,False,270,112,True,False,False
T,462,74,#FF8C00,30,False,0,62,True,False,False
T,274,105,#0064FF,15,True,180,136,False,False,False
Q,304,169,#0064FF,15,True,0,112,True,False,False
T,332,61,#FF8C00,30,False,270,112,True,False,False
Q,280,214,#FF8C00,15,True,0,105,True,False,True
T,139,141,#0064FF,15,True,0,148,False,False,False
T,515,347,#0064FF,15,True,0,185,False,False,False
T,215,363,#FF8C00,30,False,90,75,True,False,False
O,191,540,#FF8C00,30,False,270,92,True,True,False
Q,431,277,#0064FF,30,False,90,193,False,False,False
T,113,221,#0064FF,15,True,0,155,False,False,False
T,58,439,#0064FF,30,False,90,194,False,False,False
L,162,384,#0064FF,30,False,180,93,True,True,False
L,176,478,#0064FF,30,False,0,86,True,True,True
Q,454,464,#FF8C00,15,True,180,161,False,False,False
Q,167,258,#FF8C00,30,False,180,139,False,False,False
Q,362,420,#FF8C00,30,False,180,185,False,False,False
Q,299,359,#FF8C00,30,False,270,142,False,False,False
Q,240,273,#0064FF,15,True,180,109,True,False,False
T,285,282,#FF8C00,15,True,180,112,True,False,False
O,172,436,#0064FF,15,True,0,90,True,False,False
T,109,488,#FF8C00,30,False,90,168,False,False,False
L,171,344,#0064FF,15,True,270,82,True,True,True
Q,232,43,#0064FF,15,True,180,159,False,False,False
T,340,198,#0064FF,30,False,270,109,True,False,False
T,371,345,#0064FF,15,True,90,180,False,False,False
Q,329,291,#FF8C00,30,False,0,132,False,False,False
O,427,109,#FF8C00,15,True,270,94,True,True,False
T,79,282,#0064FF,15,True,180,163,False,False,False
O,486,41,#FF8C00,15,True,90,55,True,True,True
T,614,405,#0064FF,30,False,180,123,False,False,True
Q,411,151,#FF8C00,30,False,270,125,False,False,False
L,218,155,#FF8C00,15,True,0,135,False,False,False
Q,286,458,#FF8C00,30,False,180,144,False,False,False
Q,364,269,#0064FF,30,False,180,131,False,False,True
T,532,531,#FF8C00,15,True,90,111,True,False,False
Q,523,464,#0064FF,30,False,180,114,True,False,False
Q,73,509,#FF8C00,15,True,0,197,False,False,False
L,686,354,#0064FF,15,True,270,194,False,True,True
O,207,317,#0064FF,30,False,0,87,True,False,False
T,156,53,#FF8C00,15,True,270,193,False,False,False
T,494,214,#0064FF,30,False,180,194,False,False,False
L,419,41,#0064FF,30,False,180,63,True,True,False
T,59,362,#0064FF,15,True,90,180,False,False,False
T,139,181,#0064FF,30,False,0,151,False,False,False
Q,64,157,#FF8C00,15,True,90,150,False,False,False
L,490,530,#FF8C00,15,True,180,132,False,False,False
T,566,415,#FF8C00,30,False,0,121,False,False,False
O,203,402,#FF8C00,30,False,90,70,True,True,True
T,426,494,#0064FF,30,False,0,177,False,False,False
T,552,143,#0064FF,30,False,270,189,False,False,False
Q,102,78,#FF8C00,15,True,0,172,False,False,False
T,401,317,#0064FF,30,False,180,178,False,False,False
T,322,412,#0064FF,30,False,0,166,False,False,False
T,566,96,#0064FF,15,True,270,151,False,False,False
Q,581,340,#FF8C00,15,True,180,160,False,False,False
Q,639,328,#FF8C00,15,True,180,184,False,False,False
T,534,180,#FF8C00,30,False,90,196,False,False,False
O,378,44,#FF8C00,15,True,180,97,True,True,True
Q,684,414,#FF8C00,15,True,0,189,False,False,False
Q,381,534,#0064FF,30,False,180,198,False,False,True
Q,506,146,#0064FF,15,True,270,166,False,False,False
L,251,382,#FF8C00,30,False,180,92,True,False,False
Q,697,458,#FF8C00,15,True,0,191,False,False,False
T,565,471,#0064FF,15,True,180,103,True,False,False
T,610,40,#FF8C00,15,True,0,142,False,False,False
Q,634,191,#0064FF,15,True,180,194,False,False,False
T,701,501,#0064FF,30,False,180,201,False,False,False
Q,543,232,#FF8C00,30,False,270,194,False,False,False
Q,355,110,#0064FF,30,False,180,109,True,False,False
Q,402,234,#FF8C00,30,False,270,161,False,False,False
Q,473,302,#FF8C00,15,True,180,194,False,False,False
