shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
L,149,835,#0064FF,30,True,0,63,True,True,True
Q,486,502,#FF8C00,60,False,90,198,False,False,False
Q,1658,516,#FF8C00,30,True,180,100,True,False,False
Q,1695,209,#FF8C00,60,False,270,193,False,False,False
Q,1242,684,#FF8C00,60,False,270,160,False,False,False
T,1219,794,#0064FF,60,False,180,100,True,False,False
T,1114,203,#0064FF,30,True,0,180,False,False,False
T,1158,91,#0064FF,60,False,0,150,False,False,False
L,435,143,#0064FF,60,False,90,182,False,True,True
O,1047,685,#FF8C00,30,True,90,50,True,True,True
O,288,111,#FF8C00,30,True,270,201,False,True,False
T,527,190,#0064FF,30,True,90,194,False,False,False
O,1097,822,#FF8C00,60,False,0,77,True,True,False
T,371,363,#FF8C00,30,True,0,174,False,False,False
O,1604,635,#FF8C00,60,False,180,158,False,True,False
Q,134,120,#FF8C00,30,True,180,187,False,False,False
T,470,738,#FF8C00,30,True,90,131,False,False,False
Q,1530,676,#0064FF,30,True,270,174,False,False,False
T,1665,963,#0064FF,60,False,180,105,True,False,False
Q,1514,321,#FF8C00,30,True,270,180,False,False,False
Q,1745,615,#0064FF,60,False,0,117,True,False,False
O,701,645,#0064FF,30,True,0,60,True,False,False
Q,727,237,#FF8C00,30,True,90,135,False,False,False
T,376,1000,#FF8C00,60,False,0,154,False,False,False
Q,737,364,#0064FF,60,False,180,124,False,False,False
L,1469,191,#0064FF,60,False,90,154,False,True,True
L,1367,127,#FF8C00,60,False,90,67,True,False,False
T,1428,642,#0064FF,60,False,270,194,False,False,False
Q,223,959,#FF8C00,60,False,180,126,False,False,False
L,823,359,#0064FF,30,True,0,93,True,True,True
Q,1603,191,#FF8C00,30,True,270,163,False,False,False
Q,894,743,#0064FF,60,False,0,141,False,False,False
Q,1569,388,#FF8C00,60,False,0,151,False,False,True
T,1344,950,#FF8C00,60,False,270,167,False,False,False
T,961,245,#0064FF,60,False,90,158,False,False,False
T,222,790,#0064FF,30,True,270,36,True,False,False
T,311,938,#FF8C00,30,True,270,79,True,False,False
T,167,607,#0064FF,60,False,180,167,False,False,False
Q,310,818,#FF8C00,30,True,270,55,True,False,False
O,755,711,#0064FF,60,False,270,77,True,False,False
T,622,756,#0064FF,60,False,270,153,False,False,False
T,698,951,#FF8C00,30,True,90,194,False,False,False
Q,303,606,#FF8C00,60,False,0,191,False,False,False
T,654,434,#FF8C00,60,False,270,163,False,False,False
Q,921,829,#FF8C00,60,False,180,148,False,False,False
T,1352,859,#0064FF,30,True,0,120,True,False,False
O,1115,620,#FF8C00,60,False,0,90,True,True,False
L,1219,887,#0064FF,30,True,90,40,True,True,True
Q,1164,296,#0064FF,30,True,90,194,False,False,False
O,90,584,#FF8C00,60,False,0,82,True,True,True
T,879,503,#0064FF,30,True,0,158,False,False,True
Q,1246,303,#FF8C00,60,False,90,186,False,False,False
L,1694,802,#0064FF,60,False,90,201,False,True,True
Q,931,981,#FF8C00,30,True,0,141,False,False,False
Q,1497,500,#FF8C00,60,False,270,194,False,False,False
Q,1387,229,#0064FF,60,False,0,103,True,False,False
T,564,468,#0064FF,60,False,0,194,False,False,True
T,753,892,#0064FF,60,False,90,194,False,False,False
T,609,241,#0064FF,30,True,180,186,False,False,False
Q,240,375,#FF8C00,30,True,270,105,True,False,False
L,1130,723,#FF8C00,30,True,180,83,True,False,False
T,1027,602,#0064FF,30,True,90,131,False,False,False
Q,1228,160,#FF8C00,30,True,270,179,False,False,False
T,776,810,#0064FF,30,True,270,129,False,False,False
T,1823,359,#0064FF,60,False,180,194,False,False,False
T,785,138,#0064FF,60,False,270,161,False,False,False
L,1358,749,#FF8C00,60,False,270,85,True,False,False
Q,227,255,#0064FF,30,True,180,189,False,False,False
T,1572,557,#0064FF,30,True,270,141,False,False,False
Q,886,210,#0064FF,30,True,270,145,False,False,False
T,1554,851,#FF8C00,60,False,90,168,False,False,False
Q,266,692,#FF8C00,60,False,180,145,False,False,False
O,1113,933,#0064FF,30,True,270,89,True,False,False
Q,1346,298,#FF8C00,30,True,90,181,False,False,True
Q,1195,504,#FF8C00,30,True,0,177,False,False,False
T,1741,353,#FF8C00,30,True,90,198,False,False,False
O,524,673,#FF8C00,30,True,0,94,True,True,True
L,1281,85,#0064FF,30,True,270,77,True,True,True
T,127,416,#0064FF,30,True,180,105,True,False,False
Q,591,870,#0064FF,60,False,180,200,False,False,False
