shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,1572,840,#FF8C00,30,True,270,163,False,False,False
T,1181,148,#0064FF,30,True,270,170,False,False,False
L,306,343,#FF8C00,30,True,180,60,True,False,False
L,730,877,#0064FF,60,False,180,89,True,True,False
T,226,714,#0064FF,60,False,0,138,False,False,False
T,1766,648,#0064FF,60,False,90,194,False,False,False
Q,988,661,#FF8C00,30,True,90,168,False,False,False
L,527,521,#0064FF,60,False,180,60,True,True,True
O,906,629,#0064FF,60,False,270,80,True,False,False
T,870,714,#0064FF,30,True,180,72,True,False,False
T,585,715,#0064FF,60,False,0,197,False,False,False
Q,1642,176,#FF8C00,60,False,90,152,False,False,False
T,410,186,#0064FF,30,True,0,144,False,False,False
T,1306,175,#0064FF,60,False,0,132,False,False,False
L,269,260,#0064FF,30,True,0,80,True,True,True
Q,266,986,#FF8C00,60,False,180,199,False,False,False
Q,756,380,#0064FF,30,True,90,187,False,False,False
Q,1468,213,#0064FF,60,False,180,194,False,False,False
L,406,266,#0064FF,60,False,0,69,True,True,True
T,365,931,#0064FF,60,False,0,130,False,False,False
O,470,904,#0064FF,30,True,180,80,True,False,False
T,201,871,#FF8C00,60,False,270,197,False,False,False
T,865,463,#FF8C00,30,True,0,166,False,False,False
T,870,159,#0064FF,60,False,270,71,True,False,False
Q,1438,131,#0064FF,30,True,180,161,False,False,False
Q,1564,138,#FF8C00,30,True,270,201,False,False,False
T,1087,507,#0064FF,60,False,270,199,False,False,False
Q,515,187,#FF8C00,60,False,90,194,False,False,False
L,1152,367,#FF8C00,30,True,0,127,False,False,False
Q,1418,435,#0064FF,30,True,270,194,False,False,False
O,983,530,#0064FF,60,False,90,163,False,False,False
Q,181,345,#FF8C00,30,True,270,194,False,False,False
O,1728,101,#FF8C00,60,False,270,86,True,True,True
T,92,980,#FF8C00,60,False,180,76,True,False,False
O,242,169,#FF8C00,30,True,270,85,True,True,True
T,990,284,#0064FF,30,True,0,191,False,False,False
T,729,761,#0064FF,60,False,90,198,False,False,False
T,1823,312,#FF8C00,30,True,180,113,True,False,False
T,145,764,#0064FF,30,True,0,178,False,False,False
T,1218,219,#0064FF,60,False,270,155,False,False,False
T,509,314,#0064FF,60,False,270,130,False,False,False
L,1339,956,#0064FF,60,False,270,140,False,True,True
T,1286,595,#0064FF,60,False,0,124,False,False,False
Q,787,192,#FF8C00,30,True,180,148,False,False,False
O,1345,102,#FF8C00,30,True,90,71,True,True,False
T,1614,715,#FF8C00,30,True,270,125,False,False,False
Q,156,200,#FF8C00,60,False,180,134,False,False,False
Q,1722,435,#FF8C00,60,False,90,188,False,False,False
O,890,287,#FF8C00,30,True,90,164,False,True,True
Q,1159,955,#FF8C00,30,True,90,185,False,False,False
T,1776,910,#0064FF,60,False,0,166,False,False,False
O,455,659,#FF8C00,30,True,270,90,True,True,True
Q,1353,317,#FF8C00,60,False,180,161,False,False,False
Q,257,507,#FF8C00,30,True,270,193,False,False,False
Q,878,552,#FF8C00,60,False,0,120,True,False,False
O,612,577,#FF8C00,60,False,270,67,True,True,True
Q,266,794,#FF8C00,60,False,0,196,False,False,False
T,732,975,#FF8C00,30,True,0,126,False,False,False
Q,1204,612,#FF8C00,60,False,270,172,False,False,False
T,339,612,#FF8C00,30,True,180,167,False,False,True
Q,1733,233,#0064FF,30,True,180,138,False,False,False
T,1073,166,#0064FF,30,True,180,193,False,False,True
Q,1186,872,#FF8C00,30,True,90,192,False,False,True
L,1274,492,#0064FF,30,True,270,86,True,True,False
Q,1305,788,#FF8C00,60,False,0,194,False,False,False
Q,1797,463,#0064FF,60,False,90,154,False,False,False
Q,1774,568,#FF8C00,60,False,270,196,False,False,False
T,1729,989,#FF8C00,30,True,180,180,False,False,False
O,1462,988,#FF8C00,60,False,90,90,True,True,False
L,980,763,#FF8C00,30,True,90,77,True,False,False
T,1293,404,#0064FF,30,True,0,121,False,False,False
Q,1675,784,#FF8C00,60,False,90,144,False,False,False
Q,664,463,#FF8C00,30,True,180,146,False,False,False
Q,1398,571,#0064FF,60,False,270,145,False,False,False
Q,138,479,#FF8C00,30,True,90,194,False,False,True
Q,605,302,#0064FF,30,True,90,191,False,False,False
L,538,609,#0064FF,60,False,270,89,True,True,True
T,93,887,#0064FF,30,True,270,171,False,False,False
T,797,288,#0064FF,60,False,270,199,False,False,False
Q,1517,433,#0064FF,30,True,90,194,False,False,False
