shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
O,1384,956,#0064FF,30,True,90,76,True,False,False
O,1643,970,#0064FF,30,True,180,109,True,False,False
Q,1048,949,#FF8C00,60,False,90,42,True,False,False
Q,1014,172,#FF8C00,30,True,180,194,False,False,False
T,118,498,#0064FF,60,False,90,200,False,False,True
Q,1192,662,#0064FF,30,True,180,189,False,False,False
L,1627,792,#0064FF,60,False,270,24,True,True,True
T,1431,661,#0064FF,60,False,180,161,False,False,False
Q,178,359,#0064FF,30,True,180,98,True,False,False
Q,1485,956,#FF8C00,30,True,180,161,False,False,False
Q,1469,769,#FF8C00,60,False,90,173,False,False,False
Q,738,303,#FF8C00,60,False,0,194,False,False,False
T,554,691,#0064FF,30,True,90,188,False,False,False
Q,709,188,#0064FF,60,False,270,184,False,False,False
T,555,930,#0064FF,30,True,90,94,True,False,False
T,990,869,#0064FF,60,False,270,73,True,False,False
O,1576,681,#0064FF,60,False,0,184,False,False,False
Q,608,275,#0064FF,60,False,90,184,False,False,False
Q,671,950,#FF8C00,30,True,180,130,False,False,False
L,292,529,#0064FF,60,False,270,83,True,True,False
T,1343,746,#FF8C00,30,True,0,141,False,False,True
Q,349,263,#FF8C00,60,False,180,201,False,False,False
Q,601,456,#FF8C00,30,True,270,101,True,False,False
T,1184,294,#FF8C00,60,False,0,193,False,False,False
Q,172,993,#0064FF,60,False,180,194,False,False,False
Q,1098,777,#FF8C00,30,True,180,152,False,False,False
O,1320,844,#FF8C00,60,False,180,70,True,True,True
Q,1815,447,#FF8C00,60,False,90,160,False,False,False
T,1359,415,#0064FF,30,True,0,92,True,False,False
L,515,428,#0064FF,60,False,270,51,True,True,True
T,1630,192,#0064FF,60,False,0,175,False,False,True
T,1085,607,#0064FF,30,True,0,177,False,False,False
L,814,671,#FF8C00,30,True,180,170,False,False,False
T,1751,565,#0064FF,30,True,90,150,False,False,False
Q,603,114,#FF8C00,30,True,270,165,False,False,True
Q,413,878,#FF8C00,30,True,90,194,False,False,False
Q,1824,627,#FF8C00,60,False,90,158,False,False,False
T,1176,881,#0064FF,30,True,270,94,True,False,False
T,194,717,#0064FF,60,False,180,186,False,False,False
T,1534,95,#0064FF,60,False,90,174,False,False,False
O,395,453,#FF8C00,30,True,90,38,True,True,True
Q,1609,451,#FF8C00,30,True,180,194,False,False,False
Q,974,309,#0064FF,60,False,270,189,False,False,False
Q,226,471,#FF8C00,30,True,180,121,False,False,False
L,1110,446,#0064FF,30,True,270,65,True,True,False
O,1216,110,#FF8C00,30,True,0,63,True,True,True
T,1705,87,#0064FF,30,True,270,94,True,False,False
T,330,132,#0064FF,30,True,0,178,False,False,False
Q,1763,846,#FF8C00,60,False,180,107,True,False,False
L,1174,994,#0064FF,60,False,180,160,False,True,False
Q,1445,200,#0064FF,60,False,270,155,False,False,False
T,451,131,#0064FF,30,True,0,158,False,False,False
T,905,147,#FF8C00,60,False,270,165,False,False,False
T,1317,170,#0064FF,30,True,270,103,True,False,False
T,914,644,#FF8C00,30,True,90,170,False,False,False
Q,1681,663,#FF8C00,60,False,0,198,False,False,False
Q,793,392,#FF8C00,60,False,180,199,False,False,False
T,863,946,#FF8C00,30,True,90,161,False,False,False
O,630,555,#FF8C00,30,True,0,85,True,True,True
T,147,165,#0064FF,60,False,270,175,False,False,False
T,1118,531,#FF8C00,30,True,270,84,True,False,False
Q,276,689,#FF8C00,30,True,180,165,False,False,False
L,1603,873,#FF8C00,30,True,180,86,True,False,False
Q,1805,924,#0064FF,30,True,90,153,False,False,False
Q,538,530,#FF8C00,30,True,270,127,False,False,False
T,95,387,#0064FF,60,False,270,173,False,False,False
L,1036,402,#0064FF,30,True,90,67,True,True,True
T,793,483,#0064FF,60,False,0,194,False,False,False
T,1591,328,#FF8C00,60,False,90,161,False,False,False
L,1046,80,#0064FF,60,False,90,197,False,True,True
T,1290,972,#0064FF,30,True,180,130,False,False,False
O,1112,356,#FF8C00,60,False,270,103,True,True,True
O,1093,877,#FF8C00,60,False,180,43,True,True,False
T,1781,330,#0064FF,60,False,270,151,False,False,False
L,311,444,#FF8C00,30,True,180,40,True,False,False
T,1692,386,#FF8C00,60,False,90,193,False,False,False
Q,838,269,#0064FF,30,True,270,178,False,False,False
O,963,948,#FF8C00,60,False,90,96,True,True,True
Q,963,502,#FF8C00,60,False,270,135,False,False,False
T,1769,710,#FF8C00,60,False,180,189,False,False,False
