shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,763,736,#FF8C00,60,False,180,182,False,False,True
T,1065,382,#FF8C00,60,False,180,194,False,False,False
Q,172,155,#FF8C00,30,True,90,200,False,False,False
T,637,349,#0064FF,30,True,90,151,False,False,False
Q,635,437,#0064FF,60,False,90,167,False,False,False
T,1417,175,#0064FF,30,True,0,168,False,False,False
O,1608,378,#FF8C00,60,False,180,89,True,True,False
T,644,119,#0064FF,60,False,0,152,False,False,False
T,883,613,#FF8C00,60,False,90,163,False,False,True
T,635,876,#0064FF,30,True,270,193,False,False,False
T,1265,623,#0064FF,60,False,180,156,False,False,False
T,1731,511,#0064FF,60,False,180,167,False,False,False
T,245,271,#FF8C00,30,True,0,114,True,False,False
T,1085,752,#FF8C00,60,False,90,100,True,False,False
L,922,107,#0064FF,30,True,0,164,False,True,False
T,1628,929,#FF8C00,60,False,0,200,False,False,False
L,1430,462,#0064FF,60,False,0,80,True,True,True
T,1153,470,#FF8C00,60,False,0,201,False,False,False
T,533,339,#FF8C00,60,False,90,194,False,False,False
O,1045,852,#FF8C00,30,True,0,89,True,True,True
T,150,721,#0064FF,60,False,270,186,False,False,False
Q,1141,230,#FF8C00,30,True,270,93,True,False,False
T,1326,822,#0064FF,30,True,90,153,False,False,True
Q,1319,416,#FF8C00,30,True,0,105,True,False,False
Q,952,939,#FF8C00,60,False,270,155,False,False,False
O,1549,237,#0064FF,60,False,180,184,False,False,False
T,1246,258,#0064FF,30,True,90,50,True,False,False
O,1537,475,#FF8C00,30,True,90,29,True,True,False
Q,412,823,#0064FF,30,True,270,58,True,False,False
Q,1209,186,#FF8C00,30,True,90,100,True,False,False
Q,726,234,#0064FF,30,True,0,174,False,False,False
O,285,565,#FF8C00,60,False,0,73,True,True,True
Q,1437,659,#FF8C00,60,False,90,201,False,False,False
O,1026,577,#FF8C00,30,True,180,194,False,True,True
T,1130,987,#0064FF,60,False,90,158,False,False,False
Q,1726,872,#FF8C00,60,False,270,194,False,False,False
T,512,173,#FF8C00,30,True,180,163,False,False,False
T,232,683,#0064FF,30,True,270,182,False,False,False
T,125,802,#0064FF,60,False,180,175,False,False,False
T,586,565,#0064FF,30,True,90,133,False,False,True
L,335,777,#FF8C00,30,True,90,63,True,False,False
Q,110,227,#0064FF,60,False,270,167,False,False,False
Q,911,704,#0064FF,60,False,0,144,False,False,False
Q,510,932,#FF8C00,60,False,0,141,False,False,False
T,735,628,#0064FF,60,False,90,179,False,False,False
T,225,898,#0064FF,30,True,90,135,False,False,False
T,1347,639,#0064FF,30,True,0,182,False,False,False
T,1793,447,#0064FF,30,True,180,172,False,False,False
O,1736,190,#0064FF,60,False,180,76,True,False,False
L,452,995,#0064FF,60,False,90,75,True,True,True
L,523,662,#0064FF,60,False,0,89,True,True,True
Q,1643,626,#0064FF,60,False,90,199,False,False,False
Q,399,652,#0064FF,30,True,90,197,False,False,False
Q,717,391,#0064FF,30,True,0,87,True,False,False
Q,1702,792,#FF8C00,30,True,270,201,False,False,False
Q,1368,94,#FF8C00,30,True,90,184,False,False,False
T,1788,995,#0064FF,30,True,0,202,False,False,False
T,885,276,#0064FF,30,True,180,132,False,False,False
O,375,928,#0064FF,30,True,180,74,True,False,False
L,987,788,#FF8C00,30,True,90,87,True,False,False
Q,1686,320,#FF8C00,60,False,0,130,False,False,False
O,1638,468,#FF8C00,30,True,270,89,True,True,True
O,1249,89,#FF8C00,60,False,90,94,True,True,False
Q,1829,254,#FF8C00,60,False,270,187,False,False,False
Q,1689,124,#0064FF,60,False,270,140,False,False,False
L,161,962,#FF8C00,30,True,180,144,False,False,False
Q,525,780,#FF8C00,30,True,270,158,False,False,False
T,266,139,#FF8C00,60,False,180,172,False,False,False
T,1105,100,#0064FF,60,False,180,191,False,False,False
Q,1023,266,#FF8C00,30,True,180,180,False,False,False
L,1181,667,#0064FF,30,True,180,77,True,True,True
Q,219,439,#FF8C00,60,False,270,163,False,False,False
Q,147,567,#FF8C00,30,True,90,168,False,False,False
Q,1498,106,#FF8C00,60,False,180,159,False,False,False
Q,1394,984,#FF8C00,30,True,90,194,False,False,False
T,1514,313,#0064FF,30,True,180,100,True,False,False
Q,99,308,#FF8C00,30,True,0,119,True,False,False
L,1414,560,#0064FF,60,False,90,87,True,True,True
Q,1265,880,#FF8C00,60,False,90,77,True,False,False
L,1195,323,#0064FF,60,False,180,41,True,True,True
