shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,854,940,#0064FF,60,False,180,166,False,False,False
Q,602,912,#FF8C00,30,True,180,112,True,False,False
L,1227,503,#0064FF,30,True,270,85,True,True,True
T,1069,903,#0064FF,60,False,180,107,True,False,False
Q,369,768,#0064FF,60,False,180,148,False,False,False
T,451,443,#0064FF,30,True,180,194,False,False,False
T,543,856,#0064FF,60,False,0,109,True,False,False
L,1775,100,#FF8C00,60,False,180,87,True,False,False
T,1517,228,#FF8C00,30,True,0,123,False,False,False
O,1191,609,#FF8C00,60,False,90,87,True,True,False
Q,521,607,#FF8C00,30,True,90,141,False,False,False
Q,884,501,#FF8C00,30,True,90,70,True,False,False
L,915,296,#0064FF,30,True,90,86,True,True,True
Q,176,766,#0064FF,60,False,180,163,False,False,False
T,1059,665,#0064FF,30,True,270,147,False,False,False
T,671,205,#FF8C00,30,True,90,90,True,False,False
O,114,177,#FF8C00,30,True,270,166,False,True,True
Q,428,139,#FF8C00,60,False,180,202,False,False,False
Q,1383,108,#FF8C00,60,False,180,194,False,False,False
T,782,554,#0064FF,30,True,90,60,True,False,False
O,771,329,#FF8C00,30,True,0,48,True,True,False
T,782,685,#0064FF,30,True,180,123,False,False,False
O,1771,875,#FF8C00,30,True,270,87,True,True,True
O,1283,756,#FF8C00,30,True,0,180,False,True,True
T,1292,185,#FF8C00,30,True,0,161,False,False,False
T,897,783,#0064FF,60,False,90,199,False,False,False
Q,666,310,#FF8C00,30,True,270,171,False,False,False
T,1596,307,#0064FF,30,True,0,150,False,False,False
Q,947,669,#0064FF,60,False,270,173,False,False,False
T,806,170,#0064FF,60,False,270,146,False,False,False
T,314,288,#0064FF,30,True,180,163,False,False,False
Q,591,488,#FF8C00,60,False,0,156,False,False,False
O,703,506,#0064FF,60,False,270,73,True,False,False
Q,856,395,#0064FF,30,True,90,89,True,False,False
Q,1394,834,#FF8C00,60,False,270,177,False,False,False
Q,93,721,#FF8C00,30,True,270,170,False,False,True
T,1569,415,#0064FF,30,True,180,77,True,False,False
Q,773,84,#FF8C00,30,True,90,192,False,False,False
Q,725,407,#FF8C00,60,False,90,40,True,False,False
Q,1778,689,#0064FF,60,False,0,131,False,False,False
T,1639,967,#FF8C00,60,False,180,193,False,False,False
O,1721,796,#0064FF,60,False,0,80,True,False,True
O,993,571,#FF8C00,60,False,90,90,True,True,False
Q,1836,391,#FF8C00,30,True,270,170,False,False,False
T,729,982,#0064FF,60,False,180,135,False,False,False
Q,496,335,#FF8C00,30,True,90,155,False,False,False
Q,166,879,#FF8C00,60,False,180,175,False,False,False
L,1602,725,#FF8C00,60,False,90,87,True,False,False
T,1426,648,#0064FF,60,False,180,186,False,False,True
L,900,592,#0064FF,30,True,270,83,True,True,True
O,1200,404,#0064FF,60,False,0,89,True,False,False
Q,325,552,#FF8C00,30,True,270,184,False,False,False
T,176,123,#0064FF,60,False,270,200,False,False,False
L,960,924,#0064FF,60,False,270,84,True,True,False
Q,448,560,#0064FF,60,False,90,181,False,False,False
T,1406,533,#FF8C00,30,True,0,201,False,False,False
T,186,636,#0064FF,60,False,90,87,True,False,False
L,1506,845,#0064FF,30,True,180,89,True,True,True
L,341,472,#0064FF,60,False,0,194,False,True,True
Q,1251,255,#0064FF,30,True,0,187,False,False,False
T,1750,557,#0064FF,60,False,0,172,False,False,False
Q,1186,180,#FF8C00,30,True,90,194,False,False,False
T,409,850,#0064FF,60,False,0,124,False,False,False
Q,1005,772,#FF8C00,60,False,180,194,False,False,False
T,1396,201,#FF8C00,30,True,0,174,False,False,False
T,184,309,#0064FF,30,True,270,161,False,False,False
T,1773,302,#0064FF,60,False,90,163,False,False,False
O,1711,179,#FF8C00,30,True,90,92,True,True,True
Q,960,441,#0064FF,30,True,0,117,True,False,False
T,709,771,#FF8C00,60,False,270,194,False,False,True
L,1794,969,#0064FF,30,True,180,89,True,True,True
Q,513,190,#FF8C00,30,True,0,189,False,False,False
T,269,392,#FF8C00,30,True,180,194,False,False,False
Q,1461,435,#0064FF,30,True,90,199,False,False,False
Q,522,736,#FF8C00,60,False,90,109,True,False,False
Q,1036,107,#FF8C00,60,False,270,194,False,False,False
L,860,235,#FF8C00,60,False,90,97,True,False,False
T,655,673,#0064FF,60,False,90,156,False,False,False
T,385,392,#FF8C00,30,True,270,167,False,False,False
Q,356,201,#FF8C00,60,False,180,185,False,False,False
