shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,972,646,#0064FF,60,False,180,132,False,False,False
T,649,177,#FF8C00,30,True,90,85,True,False,False
Q,981,166,#FF8C00,60,False,270,196,False,False,False
T,1602,456,#FF8C00,60,False,270,200,False,False,False
L,367,545,#0064FF,60,False,0,50,True,True,True
T,126,273,#0064FF,60,False,270,135,False,False,False
Q,591,280,#FF8C00,60,False,90,174,False,False,False
Q,245,580,#FF8C00,30,True,0,109,True,False,False
Q,1735,257,#FF8C00,60,False,90,155,False,False,False
T,746,569,#0064FF,30,True,270,193,False,False,False
Q,1517,288,#FF8C00,60,False,270,189,False,False,False
T,1287,943,#0064FF,30,True,270,165,False,False,False
Q,1236,210,#0064FF,30,True,270,130,False,False,False
T,617,585,#FF8C00,30,True,270,173,False,False,False
Q,196,848,#FF8C00,30,True,90,144,False,False,False
L,862,930,#FF8C00,60,False,180,60,True,False,False
T,820,792,#0064FF,30,True,0,153,False,False,True
L,1569,935,#0064FF,30,True,0,92,True,True,True
T,1464,398,#0064FF,30,True,90,119,True,False,False
Q,1579,584,#FF8C00,60,False,0,194,False,False,False
Q,1799,501,#FF8C00,60,False,0,125,False,False,False
L,1180,698,#0064FF,30,True,90,174,False,True,True
O,351,659,#FF8C00,60,False,90,82,True,True,False
O,1253,360,#0064FF,30,True,0,23,True,False,False
T,1151,872,#0064FF,60,False,0,131,False,False,False
T,115,726,#0064FF,60,False,270,172,False,False,False
L,968,966,#FF8C00,60,False,0,76,True,False,False
O,200,671,#FF8C00,30,True,270,87,True,True,True
Q,1001,748,#FF8C00,30,True,0,198,False,False,False
T,615,996,#0064FF,60,False,270,152,False,False,False
O,1477,923,#FF8C00,30,True,0,51,True,True,False
L,655,908,#0064FF,30,True,0,87,True,True,True
Q,500,674,#FF8C00,60,False,270,145,False,False,False
Q,1143,410,#0064FF,60,False,270,159,False,False,False
T,830,255,#FF8C00,60,False,0,196,False,False,False
T,1348,124,#0064FF,30,True,90,130,False,False,False
T,111,867,#0064FF,30,True,0,161,False,False,False
L,448,103,#0064FF,60,False,270,194,False,True,False
Q,1776,918,#0064FF,60,False,90,114,True,False,False
L,453,884,#0064FF,30,True,0,165,False,True,True
T,1378,954,#0064FF,60,False,90,130,False,False,False
L,1412,813,#0064FF,30,True,180,72,True,True,True
Q,862,384,#FF8C00,30,True,180,199,False,False,False
Q,443,368,#FF8C00,30,True,90,194,False,False,False
O,104,474,#0064FF,60,False,180,158,False,False,False
Q,1768,707,#FF8C00,30,True,90,180,False,False,False
T,280,481,#0064FF,30,True,270,136,False,False,False
Q,542,548,#0064FF,60,False,180,151,False,False,False
T,1783,823,#0064FF,30,True,90,147,False,False,False
O,1367,314,#FF8C00,60,False,90,66,True,True,True
Q,1470,198,#FF8C00,30,True,0,151,False,False,True
O,713,81,#FF8C00,30,True,270,86,True,True,True
Q,1835,386,#FF8C00,60,False,270,92,True,False,False
Q,1734,349,#0064FF,30,True,270,194,False,False,False
O,1643,243,#0064FF,60,False,90,164,False,False,False
T,230,398,#FF8C00,60,False,180,194,False,False,False
O,1007,304,#FF8C00,30,True,90,85,True,True,True
Q,1677,889,#FF8C00,30,True,0,105,True,False,False
O,1269,781,#FF8C00,60,False,90,151,False,True,False
Q,1244,573,#0064FF,60,False,90,196,False,False,False
T,375,304,#0064FF,60,False,270,198,False,False,False
T,168,946,#FF8C00,60,False,270,90,True,False,False
T,259,734,#0064FF,30,True,180,142,False,False,False
T,501,473,#0064FF,30,True,270,134,False,False,False
Q,1442,569,#FF8C00,60,False,90,168,False,False,False
T,289,904,#0064FF,60,False,0,155,False,False,False
Q,573,99,#0064FF,30,True,0,160,False,False,True
Q,1260,486,#0064FF,30,True,270,130,False,False,False
T,912,209,#0064FF,60,False,0,194,False,False,False
Q,1091,183,#FF8C00,30,True,180,147,False,False,False
T,781,668,#0064FF,30,True,90,178,False,False,False
L,1550,850,#FF8C00,60,False,0,56,True,False,False
T,267,240,#0064FF,30,True,90,177,False,False,False
T,1368,660,#FF8C00,60,False,270,159,False,False,False
T,1708,462,#FF8C00,60,False,180,158,False,False,True
T,634,765,#FF8C00,60,False,0,194,False,False,False
T,1101,602,#0064FF,30,True,90,193,False,False,False
Q,475,797,#FF8C00,30,True,180,151,False,False,False
Q,543,870,#FF8C00,60,False,0,141,False,False,False
Q,390,163,#FF8C00,30,True,90,175,False,False,False
