shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
O,1356,276,#FF8C00,60,False,90,73,True,True,False
T,1123,434,#0064FF,30,True,270,112,True,False,False
Q,936,586,#0064FF,60,False,180,133,False,False,False
O,1546,943,#0064FF,60,False,0,50,True,False,False
Q,875,104,#FF8C00,60,False,90,113,True,False,False
O,1486,687,#FF8C00,30,True,270,5,True,True,True
Q,987,412,#FF8C00,30,True,0,196,False,False,False
T,876,681,#0064FF,30,True,180,154,False,False,False
L,1416,504,#FF8C00,30,True,90,80,True,False,False
O,83,807,#FF8C00,30,True,270,164,False,True,True
Q,508,907,#0064FF,30,True,90,139,False,False,False
T,993,796,#0064FF,30,True,180,113,True,False,False
L,1640,788,#0064FF,60,False,180,65,True,True,False
Q,1810,880,#FF8C00,60,False,180,194,False,False,False
Q,634,228,#FF8C00,30,True,270,167,False,False,False
L,1081,855,#0064FF,60,False,270,181,False,True,True
O,1419,182,#FF8C00,30,True,270,97,True,True,True
T,1712,526,#0064FF,60,False,90,163,False,False,False
Q,784,534,#FF8C00,30,True,0,193,False,False,False
T,1687,420,#0064FF,60,False,180,129,False,False,False
Q,425,835,#0064FF,60,False,270,161,False,False,False
T,250,206,#FF8C00,30,True,270,199,False,False,False
O,913,201,#0064FF,60,False,90,50,True,False,False
L,1048,210,#0064FF,30,True,90,90,True,True,True
L,1558,773,#0064FF,30,True,270,37,True,True,True
L,436,91,#0064FF,60,False,270,87,True,True,True
T,692,353,#FF8C00,60,False,90,170,False,False,False
T,681,641,#FF8C00,60,False,90,126,False,False,False
O,231,852,#0064FF,30,True,270,69,True,False,False
Q,618,471,#FF8C00,60,False,270,152,False,False,False
T,377,331,#FF8C00,30,True,0,189,False,False,False
L,1483,303,#0064FF,60,False,270,98,True,True,True
L,1662,914,#FF8C00,30,True,0,87,True,False,False
Q,1432,424,#FF8C00,30,True,0,167,False,False,False
T,237,627,#FF8C00,30,True,270,194,False,False,False
Q,761,80,#FF8C00,60,False,90,196,False,False,False
Q,488,757,#FF8C00,30,True,180,178,False,False,False
T,228,374,#0064FF,60,False,0,194,False,False,False
Q,1774,278,#FF8C00,60,False,90,165,False,False,False
T,1432,978,#FF8C00,60,False,180,150,False,False,False
O,1345,578,#FF8C00,30,True,180,96,True,True,False
T,1257,165,#0064FF,60,False,0,174,False,False,False
T,334,120,#0064FF,30,True,0,167,False,False,False
T,566,789,#0064FF,30,True,90,163,False,False,False
Q,1265,252,#0064FF,60,False,270,172,False,False,False
T,1551,500,#0064FF,60,False,270,119,True,False,False
T,811,622,#0064FF,30,True,270,201,False,False,False
Q,1803,501,#FF8C00,60,False,270,146,False,False,True
T,1238,972,#0064FF,30,True,270,158,False,False,False
O,1338,168,#FF8C00,60,False,270,79,True,True,False
T,716,774,#0064FF,60,False,0,189,False,False,True
T,492,152,#0064FF,30,True,270,119,True,False,False
Q,1163,201,#FF8C00,30,True,90,187,False,False,False
Q,1123,690,#FF8C00,30,True,0,200,False,False,False
Q,1335,371,#FF8C00,60,False,90,120,True,False,False
Q,785,842,#FF8C00,60,False,270,194,False,False,False
Q,377,200,#0064FF,30,True,90,177,False,False,False
O,1511,601,#FF8C00,60,False,0,24,True,True,True
Q,88,241,#FF8C00,30,True,180,199,False,False,False
Q,526,467,#FF8C00,60,False,180,138,False,False,False
T,1798,357,#FF8C00,60,False,0,156,False,False,False
Q,808,405,#FF8C00,60,False,270,199,False,False,False
T,710,455,#FF8C00,60,False,0,178,False,False,False
Q,1255,526,#FF8C00,30,True,0,77,True,False,False
T,1015,665,#0064FF,30,True,180,186,False,False,False
T,1752,201,#0064FF,30,True,90,198,False,False,False
Q,972,271,#FF8C00,30,True,180,105,True,False,False
Q,93,497,#0064FF,60,False,0,185,False,False,False
L,1531,860,#FF8C00,60,False,180,36,True,False,False
T,552,689,#0064FF,60,False,180,134,False,False,False
Q,1344,681,#FF8C00,30,True,0,139,False,False,False
Q,1575,247,#0064FF,60,False,270,193,False,False,False
T,187,759,#0064FF,60,False,0,96,True,False,True
T,1171,610,#FF8C00,60,False,90,181,False,False,False
T,412,537,#0064FF,30,True,0,197,False,False,False
Q,322,396,#0064FF,30,True,0,198,False,False,True
Q,104,912,#0064FF,30,True,90,153,False,False,False
T,1564,96,#0064FF,60,False,0,193,False,False,False
L,330,902,#0064FF,30,True,0,98,True,True,True
T,739,934,#0064FF,30,True,270,191,False,False,False
