shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,971,460,#0064FF,30,True,0,139,False,False,False
T,1043,966,#0064FF,30,True,270,158,False,False,False
Q,84,509,#FF8C00,60,False,0,153,False,False,False
Q,1818,760,#FF8C00,30,True,180,184,False,False,False
T,952,730,#0064FF,30,True,180,172,False,False,False
T,1544,279,#0064FF,30,True,0,165,False,False,False
T,251,171,#FF8C00,60,False,270,194,False,False,False
Q,799,629,#0064FF,30,True,90,48,True,False,False
L,172,660,#0064FF,60,False,180,142,False,True,True
Q,1121,858,#FF8C00,30,True,180,117,True,False,False
Q,1804,323,#FF8C00,30,True,90,158,False,False,False
O,82,897,#FF8C00,60,False,180,74,True,True,True
Q,1205,892,#FF8C00,60,False,0,80,True,False,False
L,834,523,#FF8C00,30,True,90,92,True,False,False
T,1206,391,#0064FF,60,False,180,171,False,False,False
T,535,334,#FF8C00,30,True,90,168,False,False,False
Q,858,834,#FF8C00,60,False,0,113,True,False,False
T,1137,653,#FF8C00,60,False,90,181,False,False,False
Q,1583,706,#FF8C00,30,True,180,194,False,False,False
L,1601,926,#0064FF,60,False,90,187,False,True,True
Q,1600,145,#0064FF,60,False,90,188,False,False,False
O,160,872,#FF8C00,30,True,0,77,True,True,True
Q,453,616,#FF8C00,60,False,180,50,True,False,False
T,1363,728,#0064FF,60,False,0,200,False,False,False
T,1466,933,#0064FF,60,False,0,117,True,False,False
T,1050,632,#0064FF,30,True,180,174,False,False,False
T,524,423,#0064FF,60,False,0,173,False,False,False
T,1725,603,#0064FF,30,True,180,164,False,False,False
O,510,934,#FF8C00,30,True,0,87,True,True,False
Q,1290,159,#0064FF,60,False,270,148,False,False,False
Q,1342,506,#FF8C00,60,False,270,196,False,False,False
L,1121,999,#0064FF,30,True,0,85,True,True,True
Q,828,85,#0064FF,60,False,0,106,True,False,False
Q,846,215,#FF8C00,30,True,270,126,False,False,False
O,689,333,#FF8C00,60,False,0,50,True,True,False
Q,1375,633,#FF8C00,60,False,270,181,False,False,False
Q,82,129,#FF8C00,60,False,180,171,False,False,False
O,910,611,#FF8C00,60,False,270,31,True,True,True
Q,1633,572,#FF8C00,60,False,270,73,True,False,False
T,1840,220,#0064FF,30,True,0,96,True,False,False
T,1582,437,#FF8C00,30,True,180,135,False,False,False
O,1764,975,#0064FF,30,True,0,73,True,False,False
O,835,704,#FF8C00,60,False,90,63,True,True,True
T,1091,281,#0064FF,30,True,0,121,False,False,False
T,872,299,#0064FF,30,True,270,148,False,False,False
Q,750,225,#0064FF,30,True,0,147,False,False,True
L,198,977,#FF8C00,60,False,90,67,True,False,False
Q,623,576,#FF8C00,30,True,90,131,False,False,False
L,529,549,#FF8C00,60,False,90,92,True,False,False
T,410,696,#FF8C00,30,True,270,83,True,False,False
Q,366,376,#0064FF,30,True,270,193,False,False,False
L,213,99,#0064FF,30,True,270,200,False,True,True
Q,1620,847,#0064FF,30,True,180,171,False,False,False
Q,750,119,#FF8C00,30,True,0,139,False,False,False
T,1225,562,#0064FF,30,True,90,200,False,False,False
L,212,793,#0064FF,30,True,180,84,True,True,False
Q,776,829,#FF8C00,60,False,270,107,True,False,False
Q,175,213,#0064FF,30,True,0,181,False,False,False
T,1470,106,#0064FF,60,False,90,174,False,False,False
O,1535,524,#0064FF,30,True,90,43,True,False,False
T,418,266,#FF8C00,60,False,0,171,False,False,False
T,1627,322,#FF8C00,30,True,90,201,False,False,False
Q,569,102,#FF8C00,30,True,180,194,False,False,False
T,754,428,#FF8C00,30,True,270,171,False,False,False
Q,1784,479,#FF8C00,30,True,0,194,False,False,False
L,675,669,#0064FF,30,True,0,82,True,True,False
Q,582,785,#FF8C00,60,False,0,167,False,False,False
Q,355,469,#0064FF,60,False,90,186,False,False,False
L,362,970,#0064FF,60,False,90,94,True,True,True
Q,1376,315,#FF8C00,30,True,180,189,False,False,False
Q,1100,521,#FF8C00,60,False,0,142,False,False,True
T,1527,628,#FF8C00,60,False,90,168,False,False,False
O,647,859,#FF8C00,60,False,180,87,True,True,True
T,1490,454,#0064FF,60,False,270,133,False,False,False
T,1271,652,#0064FF,60,False,90,148,False,False,False
T,646,944,#0064FF,60,False,180,114,True,False,False
T,977,83,#0064FF,60,False,180,194,False,False,True
T,301,607,#0064FF,60,False,90,161,False,False,True
T,529,686,#0064FF,60,False,180,90,True,False,False
O,421,914,#0064FF,30,True,0,79,True,False,False
