shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,1687,743,#0064FF,60,False,90,110,True,False,False
T,1768,252,#0064FF,60,False,180,86,True,False,False
Q,1597,829,#FF8C00,60,False,0,111,True,False,False
Q,899,441,#FF8C00,60,False,270,113,True,False,False
T,171,812,#0064FF,60,False,90,184,False,False,False
O,668,151,#FF8C00,60,False,180,90,True,True,True
Q,1185,260,#FF8C00,30,True,180,147,False,False,False
Q,1553,998,#FF8C00,60,False,90,130,False,False,True
L,744,595,#0064FF,30,True,0,75,True,True,False
Q,872,199,#FF8C00,60,False,180,178,False,False,False
L,97,425,#0064FF,30,True,180,85,True,True,True
T,410,200,#0064FF,30,True,270,147,False,False,False
Q,227,107,#FF8C00,60,False,180,167,False,False,False
T,952,664,#0064FF,60,False,0,181,False,False,False
Q,565,282,#FF8C00,60,False,0,178,False,False,True
Q,1672,970,#FF8C00,30,True,90,147,False,False,False
L,885,994,#FF8C00,60,False,180,70,True,False,False
Q,386,340,#FF8C00,30,True,270,50,True,False,False
O,875,863,#FF8C00,30,True,180,38,True,True,True
Q,1436,504,#0064FF,30,True,180,147,False,False,False
T,400,782,#FF8C00,60,False,0,178,False,False,False
Q,1058,176,#FF8C00,30,True,180,114,True,False,False
Q,892,285,#0064FF,30,True,90,77,True,False,False
T,1655,98,#FF8C00,30,True,180,196,False,False,False
Q,259,213,#FF8C00,60,False,90,166,False,False,False
T,603,495,#0064FF,30,True,90,111,True,False,False
L,300,320,#0064FF,30,True,90,66,True,True,False
Q,1295,694,#0064FF,30,True,270,198,False,False,False
T,1342,911,#0064FF,30,True,180,201,False,False,False
O,666,677,#FF8C00,60,False,90,153,False,True,True
T,979,759,#0064FF,60,False,90,127,False,False,False
Q,1272,343,#0064FF,60,False,0,184,False,False,False
O,1181,557,#0064FF,60,False,270,83,True,False,True
Q,1279,518,#FF8C00,30,True,90,194,False,False,False
T,490,140,#0064FF,60,False,90,181,False,False,False
Q,1012,338,#FF8C00,60,False,180,189,False,False,False
T,826,752,#FF8C00,30,True,0,147,False,False,False
T,1196,775,#0064FF,30,True,270,194,False,False,False
Q,642,351,#FF8C00,60,False,0,147,False,False,False
T,1367,384,#0064FF,30,True,0,93,True,False,False
L,1827,196,#0064FF,30,True,270,53,True,True,True
Q,1337,83,#FF8C00,30,True,180,164,False,False,False
L,1110,597,#FF8C00,60,False,0,89,True,False,False
O,1096,981,#0064FF,30,True,90,63,True,False,False
T,590,948,#0064FF,30,True,180,142,False,False,False
Q,375,696,#FF8C00,60,False,0,142,False,False,False
T,694,795,#FF8C00,60,False,0,194,False,False,False
T,1203,869,#FF8C00,30,True,270,175,False,False,False
Q,603,778,#0064FF,30,True,180,194,False,False,False
Q,1182,977,#0064FF,30,True,180,96,True,False,False
T,987,953,#0064FF,60,False,0,119,True,False,False
Q,1236,183,#FF8C00,60,False,270,181,False,False,False
T,674,553,#0064FF,30,True,270,89,True,False,False
Q,1165,353,#FF8C00,60,False,90,194,False,False,False
T,541,627,#0064FF,60,False,270,194,False,False,False
T,1635,402,#0064FF,60,False,180,191,False,False,False
O,953,216,#FF8C00,30,True,270,90,True,True,True
L,1036,484,#0064FF,60,False,0,185,False,True,True
T,1508,740,#FF8C00,30,True,180,89,True,False,False
Q,771,227,#0064FF,60,False,90,166,False,False,False
T,1767,605,#0064FF,30,True,0,181,False,False,False
T,133,912,#FF8C00,60,False,90,182,False,False,False
O,1742,419,#FF8C00,60,False,90,89,True,True,True
T,1391,222,#0064FF,30,True,90,134,False,False,False
O,793,663,#FF8C00,30,True,90,85,True,True,True
Q,1464,305,#0064FF,30,True,270,180,False,False,False
L,1282,602,#FF8C00,60,False,180,194,False,False,False
Q,1632,191,#0064FF,30,True,0,194,False,False,False
Q,274,510,#FF8C00,60,False,180,173,False,False,False
L,99,991,#0064FF,60,False,0,90,True,True,False
O,924,365,#FF8C00,30,True,270,93,True,True,False
T,1021,874,#0064FF,30,True,270,194,False,False,False
T,588,866,#FF8C00,30,True,180,180,False,False,False
Q,1144,712,#FF8C00,30,True,270,194,False,False,False
T,717,417,#0064FF,60,False,180,161,False,False,True
T,368,476,#0064FF,60,False,270,145,False,False,False
L,305,790,#0064FF,30,True,0,85,True,True,True
T,1729,831,#FF8C00,60,False,90,127,False,False,False
Q,1781,950,#FF8C00,30,True,270,184,False,False,False
O,1597,737,#0064FF,60,False,0,50,True,False,False
