shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
O,1689,220,#FF8C00,30,True,0,83,True,True,False
Q,437,257,#0064FF,60,False,0,67,True,False,False
O,200,391,#FF8C00,30,True,90,50,True,True,False
Q,974,118,#0064FF,30,True,270,146,False,False,False
T,128,917,#0064FF,60,False,0,121,False,False,False
T,514,161,#0064FF,60,False,270,134,False,False,False
L,406,462,#FF8C00,60,False,270,98,True,False,False
T,1825,900,#FF8C00,60,False,180,189,False,False,False
T,354,372,#0064FF,30,True,270,106,True,False,True
Q,1560,863,#0064FF,30,True,180,114,True,False,False
T,732,388,#0064FF,30,True,90,168,False,False,False
T,295,169,#0064FF,60,False,180,82,True,False,False
T,607,486,#0064FF,30,True,90,62,True,False,False
Q,331,893,#FF8C00,60,False,0,168,False,False,False
T,1293,716,#0064FF,60,False,180,201,False,False,False
O,1348,516,#0064FF,30,True,0,90,True,False,False
O,195,496,#FF8C00,60,False,180,90,True,True,True
O,1069,522,#FF8C00,60,False,180,141,False,True,False
T,1260,489,#0064FF,30,True,0,133,False,False,False
O,89,492,#FF8C00,60,False,270,89,True,True,True
T,425,808,#0064FF,60,False,90,201,False,False,False
Q,922,939,#FF8C00,30,True,90,201,False,False,False
T,727,790,#0064FF,30,True,0,199,False,False,False
L,528,584,#0064FF,60,False,180,63,True,True,True
Q,1605,940,#FF8C00,60,False,270,194,False,False,False
Q,578,98,#FF8C00,30,True,270,174,False,False,False
L,1840,654,#0064FF,30,True,270,50,True,True,True
L,621,583,#0064FF,30,True,270,70,True,True,True
Q,1702,409,#FF8C00,60,False,270,189,False,False,False
T,805,281,#FF8C00,60,False,90,161,False,False,False
T,1209,617,#FF8C00,60,False,0,154,False,False,True
Q,1764,493,#0064FF,60,False,270,159,False,False,False
T,1097,684,#0064FF,30,True,0,144,False,False,False
T,1020,979,#0064FF,30,True,180,186,False,False,False
T,1399,708,#FF8C00,60,False,0,202,False,False,False
T,117,374,#FF8C00,30,True,180,96,True,False,False
Q,1196,708,#FF8C00,60,False,90,197,False,False,False
T,381,661,#0064FF,60,False,270,194,False,False,False
O,1384,916,#0064FF,30,True,270,98,True,False,False
T,168,279,#FF8C00,30,True,180,96,True,False,False
Q,850,661,#FF8C00,30,True,270,202,False,False,False
T,1831,409,#FF8C00,30,True,180,135,False,False,False
T,1146,181,#FF8C00,30,True,270,177,False,False,False
Q,942,629,#FF8C00,30,True,270,126,False,False,False
Q,1597,125,#FF8C00,30,True,270,84,True,False,False
Q,1782,761,#FF8C00,30,True,180,174,False,False,False
T,658,217,#0064FF,30,True,270,151,False,False,False
Q,883,477,#0064FF,30,True,270,175,False,False,False
Q,1367,180,#FF8C00,60,False,180,156,False,False,False
O,1793,156,#0064FF,60,False,270,79,True,False,False
Q,1665,712,#0064FF,30,True,180,194,False,False,False
T,984,529,#0064FF,30,True,90,112,True,False,True
T,194,591,#0064FF,60,False,90,141,False,False,False
Q,829,976,#FF8C00,60,False,180,174,False,False,False
Q,674,684,#0064FF,60,False,90,189,False,False,False
T,324,994,#0064FF,30,True,180,184,False,False,False
Q,1235,887,#FF8C00,30,True,0,123,False,False,True
O,1502,463,#FF8C00,30,True,180,198,False,True,True
Q,1396,451,#FF8C00,30,True,180,158,False,False,False
Q,952,743,#FF8C00,30,True,0,194,False,False,False
L,1819,570,#0064FF,30,True,90,84,True,True,True
Q,1580,680,#FF8C00,60,False,0,196,False,False,False
L,405,985,#FF8C00,60,False,180,94,True,False,False
L,1743,860,#0064FF,30,True,180,196,False,True,True
T,1009,219,#0064FF,60,False,180,109,True,False,False
Q,1028,862,#FF8C00,60,False,90,194,False,False,False
Q,702,294,#FF8C00,60,False,0,158,False,False,False
T,350,239,#0064FF,60,False,90,86,True,False,False
T,1081,100,#FF8C00,60,False,180,161,False,False,False
Q,844,553,#FF8C00,30,True,90,194,False,False,False
Q,128,733,#0064FF,60,False,270,200,False,False,False
Q,1726,955,#0064FF,30,True,90,201,False,False,False
Q,1441,635,#FF8C00,60,False,270,145,False,False,False
L,408,172,#0064FF,60,False,90,56,True,True,False
L,1759,671,#0064FF,60,False,90,70,True,True,True
T,1196,390,#0064FF,30,True,270,186,False,False,False
T,1154,868,#0064FF,60,False,270,194,False,False,False
L,587,786,#FF8C00,30,True,180,174,False,False,False
O,505,493,#FF8C00,60,False,180,60,True,True,True
Q,1573,761,#FF8C00,60,False,180,177,False,False,False
