shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,213,378,#FF8C00,30,False,180,174,False,False,False
L,166,437,#0064FF,15,True,0,90,True,True,True
T,445,486,#0064FF,15,True,0,126,False,False,False
Q,330,342,#0064FF,15,True,90,194,False,False,False
Q,373,280,#0064FF,15,True,90,159,False,False,False
Q,104,286,#FF8C00,15,True,0,121,False,False,False
T,407,504,#FF8C00,30,False,90,100,True,False,False
O,92,409,#FF8C00,15,True,0,97,True,True,True
T,714,327,#0064FF,30,False,0,161,False,False,False
L,217,486,#FF8C00,15,True,270,92,True,False,False
T,262,88,#0064FF,15,True,270,105,True,False,False
T,480,367,#0064FF,30,False,90,179,False,False,False
Q,648,308,#0064FF,30,False,180,153,False,False,False
T,386,218,#0064FF,15,True,270,126,False,False,False
T,681,151,#0064FF,15,True,90,194,False,False,False
Q,76,201,#FF8C00,30,False,90,113,True,False,False
Q,442,332,#FF8C00,30,False,180,191,False,False,False
O,43,534,#FF8C00,30,False,0,84,True,True,False
Q,381,136,#0064FF,30,False,180,127,False,False,False
T,261,149,#FF8C00,15,True,90,109,True,False,False
Q,119,53,#FF8C00,15,True,270,184,False,False,False
Q,521,82,#FF8C00,30,False,270,201,False,False,False
T,450,149,#FF8C00,15,True,180,163,False,False,False
Q,537,472,#FF8C00,30,False,90,161,False,False,False
Q,257,445,#0064FF,15,True,270,163,False,False,False
Q,340,94,#FF8C00,30,False,270,114,True,False,False
L,92,527,#FF8C00,15,True,180,69,True,False,False
Q,329,530,#0064FF,30,False,180,132,False,False,True
O,60,496,#0064FF,30,False,0,89,True,False,False
Q,60,269,#FF8C00,15,True,90,86,True,False,False
Q,696,49,#0064FF,15,True,270,182,False,False,False
T,706,431,#0064FF,15,True,90,147,False,False,False
T,579,191,#FF8C00,15,True,270,181,False,False,True
Q,294,469,#0064FF,30,False,180,167,False,False,True
Q,264,527,#FF8C00,30,False,90,114,True,False,False
T,600,454,#FF8C00,15,True,0,174,False,False,False
Q,491,523,#FF8C00,15,True,270,123,False,False,False
O,325,168,#FF8C00,15,True,270,94,True,True,True
Q,378,405,#FF8C00,15,True,90,184,False,False,False
Q,139,100,#0064FF,30,False,270,154,False,False,False
Q,547,315,#0064FF,30,False,180,177,False,False,False
T,636,65,#0064FF,30,False,180,193,False,False,False
L,149,520,#0064FF,30,False,180,41,True,True,False
T,571,92,#FF8C00,30,False,0,194,False,False,False
T,655,362,#FF8C00,15,True,180,153,False,False,False
Q,636,424,#FF8C00,30,False,0,161,False,False,False
O,66,448,#0064FF,15,True,270,96,True,False,False
O,60,385,#0064FF,15,True,270,86,True,False,False
Q,133,467,#FF8C00,15,True,270,73,True,False,False
T,61,101,#0064FF,30,False,90,167,False,False,False
L,447,526,#FF8C00,30,False,270,89,True,False,False
T,508,250,#0064FF,15,True,270,189,False,False,False
T,569,244,#0064FF,30,False,180,174,False,False,False
T,438,394,#FF8C00,30,False,90,185,False,False,False
T,365,364,#FF8C00,30,False,90,196,False,False,False
T,516,415,#0064FF,30,False,90,156,False,False,False
Q,650,500,#FF8C00,30,False,90,189,False,False,False
L,320,232,#0064FF,30,False,0,120,True,True,True
Q,604,294,#FF8C00,15,True,270,153,False,False,False
Q,656,192,#0064FF,15,True,180,174,False,False,False
Q,261,335,#FF8C00,15,True,270,202,False,False,False
T,229,213,#FF8C00,30,False,270,160,False,False,False
T,133,412,#0064FF,30,False,0,90,True,False,False
O,50,343,#FF8C00,30,False,180,79,True,True,False
T,104,136,#0064FF,30,False,180,139,False,False,False
L,216,527,#0064FF,30,False,0,58,True,True,True
T,485,52,#0064FF,15,True,180,194,False,False,False
T,517,205,#0064FF,15,True,90,185,False,False,False
T,197,142,#0064FF,15,True,180,152,False,False,False
Q,232,52,#FF8C00,15,True,180,131,False,False,False
Q,53,163,#FF8C00,15,True,0,124,False,False,False
T,418,438,#0064FF,30,False,0,165,False,False,False
L,170,484,#0064FF,15,True,90,65,True,True,True
O,278,370,#FF8C00,30,False,180,196,False,True,False
T,222,291,#0064FF,30,False,90,194,False,False,False
T,573,407,#0064FF,15,True,270,153,False,False,False
T,179,179,#0064FF,15,True,0,170,False,False,False
Q,603,375,#FF8C00,15,True,90,154,False,False,False
Q,368,495,#FF8C00,30,False,0,125,False,False,True
Q,111,236,#FF8C00,30,False,180,129,False,False,False
