shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,1346,170,#0064FF,60,False,0,197,False,False,False
T,957,507,#FF8C00,30,True,0,140,False,False,False
T,1181,195,#FF8C00,60,False,90,193,False,False,False
Q,914,598,#FF8C00,30,True,0,116,True,False,False
L,410,776,#0064FF,30,True,180,58,True,True,False
T,1227,735,#0064FF,60,False,0,196,False,False,True
L,1373,676,#0064FF,60,False,180,31,True,True,False
T,89,525,#0064FF,60,False,90,171,False,False,False
Q,692,755,#FF8C00,60,False,0,99,True,False,False
T,1296,977,#0064FF,30,True,270,121,False,False,False
Q,1576,839,#FF8C00,60,False,270,71,True,False,False
L,733,838,#0064FF,30,True,0,86,True,True,True
Q,369,214,#FF8C00,30,True,0,158,False,False,False
O,154,152,#0064FF,60,False,0,96,True,False,False
T,802,903,#0064FF,60,False,270,194,False,False,False
T,1269,509,#0064FF,60,False,270,110,True,False,False
Q,1619,318,#0064FF,60,False,0,201,False,False,False
T,583,805,#0064FF,60,False,90,114,True,False,False
T,1582,459,#0064FF,60,False,270,156,False,False,False
Q,1024,414,#FF8C00,30,True,180,189,False,False,False
Q,1478,703,#FF8C00,30,True,90,94,True,False,False
T,1792,844,#0064FF,30,True,90,194,False,False,False
Q,1367,901,#FF8C00,30,True,90,62,True,False,False
T,1392,328,#0064FF,60,False,90,140,False,False,False
O,392,512,#0064FF,30,True,270,90,True,False,False
Q,1507,505,#0064FF,60,False,90,165,False,False,False
L,1441,816,#FF8C00,60,False,90,25,True,False,False
T,168,969,#0064FF,60,False,90,194,False,False,False
Q,187,788,#0064FF,30,True,90,179,False,False,True
L,195,571,#0064FF,30,True,0,80,True,True,False
Q,1259,141,#FF8C00,60,False,180,174,False,False,False
Q,1718,270,#FF8C00,30,True,270,148,False,False,False
T,116,746,#FF8C00,30,True,0,109,True,False,False
Q,1632,703,#0064FF,30,True,0,182,False,False,False
L,1834,93,#FF8C00,30,True,90,48,True,False,False
Q,493,489,#0064FF,30,True,0,163,False,False,False
Q,663,623,#0064FF,60,False,0,200,False,False,False
T,1320,605,#FF8C00,30,True,270,96,True,False,False
T,524,631,#0064FF,30,True,270,113,True,False,True
Q,1400,440,#FF8C00,60,False,180,84,True,False,False
O,752,96,#FF8C00,60,False,180,68,True,True,True
T,1725,572,#FF8C00,30,True,180,155,False,False,False
O,1359,775,#FF8C00,60,False,180,96,True,True,True
Q,1027,676,#FF8C00,60,False,270,147,False,False,False
T,515,864,#FF8C00,60,False,180,127,False,False,False
Q,1100,940,#FF8C00,30,True,270,168,False,False,False
Q,819,356,#FF8C00,60,False,180,174,False,False,False
T,1064,163,#0064FF,30,True,270,178,False,False,False
T,630,956,#0064FF,60,False,0,93,True,False,False
O,516,756,#FF8C00,60,False,90,83,True,True,True
Q,275,954,#0064FF,60,False,270,177,False,False,False
T,1475,191,#0064FF,30,True,270,194,False,False,False
O,1511,897,#FF8C00,30,True,0,47,True,True,True
T,951,752,#FF8C00,30,True,270,189,False,False,False
Q,745,516,#0064FF,30,True,0,172,False,False,False
Q,537,986,#FF8C00,60,False,90,187,False,False,False
Q,371,634,#0064FF,60,False,180,155,False,False,False
L,766,192,#0064FF,30,True,90,60,True,True,True
O,1478,81,#FF8C00,60,False,270,87,True,True,True
T,1048,524,#0064FF,60,False,270,185,False,False,False
Q,1140,555,#FF8C00,60,False,0,181,False,False,True
Q,112,255,#FF8C00,60,False,90,112,True,False,False
Q,298,157,#FF8C00,30,True,180,194,False,False,False
T,1126,857,#0064FF,30,True,270,194,False,False,False
T,984,901,#0064FF,60,False,0,166,False,False,False
T,346,345,#0064FF,60,False,180,193,False,False,False
L,635,873,#0064FF,60,False,90,77,True,True,True
Q,1079,754,#FF8C00,30,True,90,199,False,False,False
O,1253,901,#FF8C00,30,True,0,89,True,True,False
T,1768,942,#0064FF,30,True,90,175,False,False,False
O,89,85,#0064FF,30,True,270,82,True,False,False
L,1142,316,#FF8C00,60,False,180,151,False,False,False
L,396,876,#0064FF,60,False,0,76,True,True,True
T,1786,214,#FF8C00,30,True,180,137,False,False,False
Q,976,244,#FF8C00,30,True,270,199,False,False,False
T,1623,972,#FF8C00,30,True,270,139,False,False,False
T,580,327,#0064FF,30,True,90,163,False,False,False
O,1840,378,#FF8C00,30,True,270,82,True,True,True
Q,1186,665,#FF8C00,60,False,270,196,False,False,False
Q,1797,654,#FF8C00,30,True,270,181,False,False,False
