shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,278,237,#FF8C00,60,False,270,194,False,False,False
Q,1312,704,#FF8C00,60,False,0,184,False,False,False
Q,1747,275,#0064FF,30,True,90,73,True,False,False
Q,1773,394,#FF8C00,60,False,0,124,False,False,False
O,434,907,#0064FF,30,True,0,62,True,False,False
T,396,812,#FF8C00,30,True,90,114,True,False,False
L,866,367,#0064FF,30,True,90,79,True,True,True
O,828,474,#FF8C00,30,True,180,68,True,True,False
T,585,791,#0064FF,60,False,180,145,False,False,False
L,1323,558,#FF8C00,30,True,270,184,False,False,False
T,750,221,#0064FF,30,True,90,153,False,False,False
L,747,396,#0064FF,30,True,270,65,True,True,False
T,1175,361,#FF8C00,60,False,180,136,False,False,True
T,549,623,#0064FF,30,True,270,47,True,False,False
Q,705,959,#0064FF,30,True,270,186,False,False,False
T,1658,853,#FF8C00,60,False,270,179,False,False,False
T,1019,207,#0064FF,60,False,90,63,True,False,False
T,1147,758,#0064FF,60,False,180,197,False,False,False
T,1776,644,#0064FF,30,True,270,194,False,False,False
T,102,441,#0064FF,30,True,0,168,False,False,False
Q,91,858,#FF8C00,30,True,0,131,False,False,False
T,1657,534,#FF8C00,30,True,90,194,False,False,False
O,1785,853,#FF8C00,30,True,90,89,True,True,True
Q,663,649,#0064FF,30,True,270,75,True,False,False
Q,1487,343,#FF8C00,30,True,270,146,False,False,False
T,1185,476,#0064FF,30,True,270,165,False,False,False
Q,87,343,#FF8C00,30,True,90,109,True,False,False
L,639,546,#FF8C00,60,False,270,69,True,False,False
T,983,885,#0064FF,30,True,90,100,True,False,False
Q,658,366,#FF8C00,60,False,0,184,False,False,False
Q,149,269,#0064FF,30,True,270,132,False,False,False
L,185,153,#0064FF,60,False,90,94,True,True,True
T,869,957,#0064FF,60,False,0,150,False,False,False
Q,1527,227,#FF8C00,60,False,90,116,True,False,False
T,1578,592,#0064FF,60,False,180,184,False,False,False
Q,526,515,#0064FF,30,True,90,106,True,False,False
O,814,301,#0064FF,60,False,90,51,True,False,True
Q,1223,167,#FF8C00,30,True,0,194,False,False,False
T,492,357,#FF8C00,30,True,0,194,False,False,False
Q,1321,839,#FF8C00,30,True,270,85,True,False,False
Q,1234,901,#FF8C00,30,True,180,109,True,False,False
T,220,580,#0064FF,60,False,180,126,False,False,False
Q,1502,454,#FF8C00,60,False,270,198,False,False,False
T,1379,915,#FF8C00,30,True,180,105,True,False,False
L,1683,327,#0064FF,60,False,270,97,True,True,True
T,1671,432,#0064FF,30,True,0,148,False,False,False
Q,101,942,#FF8C00,30,True,0,121,False,False,False
T,1572,739,#0064FF,30,True,0,194,False,False,False
T,1659,123,#0064FF,60,False,90,140,False,False,False
T,1456,879,#0064FF,60,False,180,140,False,False,False
L,917,243,#0064FF,30,True,90,0,True,True,True
Q,1128,125,#FF8C00,60,False,0,177,False,False,False
Q,1102,315,#FF8C00,30,True,180,133,False,False,False
Q,455,735,#0064FF,60,False,270,147,False,False,False
Q,994,454,#0064FF,60,False,180,113,True,False,False
O,1815,166,#FF8C00,60,False,270,53,True,True,False
Q,376,496,#FF8C00,60,False,180,189,False,False,False
O,1102,965,#FF8C00,30,True,180,63,True,True,True
T,1479,106,#FF8C00,60,False,90,181,False,False,False
T,260,921,#0064FF,30,True,0,201,False,False,False
L,988,324,#0064FF,30,True,270,55,True,True,True
Q,920,617,#FF8C00,60,False,270,194,False,False,True
T,855,156,#FF8C00,30,True,0,89,True,False,False
Q,119,536,#FF8C00,30,True,270,163,False,False,False
Q,285,802,#FF8C00,60,False,90,188,False,False,False
O,1067,409,#0064FF,60,False,270,66,True,False,False
T,911,759,#0064FF,30,True,0,73,True,False,False
O,1577,824,#FF8C00,60,False,90,199,False,True,True
T,794,703,#0064FF,60,False,0,171,False,False,False
O,1714,185,#FF8C00,60,False,270,50,True,True,True
Q,495,179,#0064FF,60,False,0,121,False,False,False
Q,774,559,#FF8C00,60,False,0,87,True,False,False
Q,602,242,#0064FF,30,True,90,158,False,False,False
L,106,640,#0064FF,60,False,0,68,True,True,False
T,907,453,#0064FF,60,False,270,134,False,False,False
Q,1819,963,#FF8C00,60,False,90,100,True,False,False
T,1272,989,#0064FF,60,False,0,180,False,False,False
L,1012,997,#FF8C00,60,False,90,53,True,False,False
Q,1182,596,#FF8C00,60,False,270,194,False,False,True
O,1740,87,#FF8C00,30,True,0,38,True,True,True
