shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,645,917,#FF8C00,30,True,0,194,False,False,False
T,1095,502,#0064FF,60,False,180,58,True,False,False
O,912,770,#FF8C00,30,True,270,105,True,True,False
Q,867,935,#FF8C00,30,True,270,200,False,False,False
Q,1637,209,#0064FF,30,True,180,177,False,False,False
T,323,441,#FF8C00,60,False,270,197,False,False,False
T,1297,673,#FF8C00,30,True,0,160,False,False,False
T,1322,861,#0064FF,60,False,90,121,False,False,False
T,1666,830,#0064FF,60,False,90,150,False,False,False
L,920,554,#0064FF,30,True,180,48,True,True,True
L,657,302,#0064FF,30,True,180,84,True,True,True
Q,1795,674,#FF8C00,30,True,0,194,False,False,False
Q,1363,737,#FF8C00,30,True,90,109,True,False,False
L,549,163,#FF8C00,30,True,270,65,True,False,False
Q,944,423,#FF8C00,30,True,0,114,True,False,True
O,836,310,#FF8C00,30,True,270,87,True,True,True
T,133,771,#FF8C00,30,True,0,189,False,False,True
L,720,493,#FF8C00,30,True,90,96,True,False,False
O,386,882,#FF8C00,30,True,90,70,True,True,True
Q,548,243,#FF8C00,60,False,270,74,True,False,False
T,467,605,#0064FF,30,True,0,158,False,False,False
Q,1137,731,#FF8C00,60,False,90,194,False,False,False
T,670,643,#0064FF,60,False,0,180,False,False,False
T,941,333,#0064FF,30,True,0,103,True,False,False
T,827,799,#0064FF,30,True,90,113,True,False,False
T,1495,828,#0064FF,30,True,0,28,True,False,False
Q,1790,273,#0064FF,30,True,180,123,False,False,True
Q,1129,320,#FF8C00,30,True,270,166,False,False,False
T,119,496,#0064FF,30,True,270,140,False,False,False
Q,483,381,#FF8C00,30,True,0,200,False,False,False
Q,1049,288,#0064FF,60,False,90,131,False,False,False
L,382,96,#0064FF,60,False,0,85,True,True,True
Q,1415,831,#0064FF,60,False,270,47,True,False,False
Q,1136,426,#FF8C00,60,False,270,127,False,False,True
T,88,840,#FF8C00,60,False,0,180,False,False,False
O,643,407,#0064FF,60,False,180,82,True,False,False
Q,1125,217,#FF8C00,30,True,90,113,True,False,False
O,405,227,#FF8C00,60,False,270,92,True,True,True
T,1717,636,#0064FF,30,True,270,194,False,False,False
T,1134,850,#0064FF,30,True,270,132,False,False,False
Q,869,176,#0064FF,30,True,0,194,False,False,False
O,632,509,#0064FF,60,False,0,83,True,False,False
Q,637,804,#0064FF,60,False,180,80,True,False,False
Q,1520,201,#FF8C00,30,True,180,191,False,False,False
Q,405,969,#FF8C00,60,False,180,120,True,False,False
T,1200,638,#FF8C00,60,False,0,142,False,False,False
Q,1729,523,#0064FF,60,False,90,194,False,False,False
T,558,713,#FF8C00,60,False,0,141,False,False,False
Q,677,200,#FF8C00,60,False,180,173,False,False,False
Q,570,572,#0064FF,60,False,90,158,False,False,False
T,1641,304,#0064FF,60,False,180,184,False,False,False
Q,955,979,#0064FF,60,False,0,200,False,False,False
T,1441,984,#0064FF,60,False,270,171,False,False,False
T,406,459,#FF8C00,30,True,0,202,False,False,False
T,1822,157,#0064FF,30,True,270,177,False,False,False
T,289,633,#0064FF,30,True,90,194,False,False,False
O,211,152,#FF8C00,30,True,270,58,True,True,False
L,125,209,#0064FF,60,False,180,70,True,True,False
L,1001,521,#0064FF,30,True,0,51,True,True,True
T,778,707,#0064FF,60,False,0,161,False,False,False
O,1583,943,#FF8C00,60,False,90,76,True,True,True
O,1494,911,#0064FF,30,True,270,76,True,False,False
T,1672,128,#0064FF,30,True,90,145,False,False,False
Q,386,605,#FF8C00,30,True,90,155,False,False,False
L,1478,741,#FF8C00,60,False,180,84,True,False,False
T,1458,81,#0064FF,60,False,180,119,True,False,False
T,1292,553,#0064FF,30,True,180,151,False,False,False
Q,348,336,#FF8C00,30,True,0,181,False,False,False
Q,133,990,#FF8C00,60,False,0,147,False,False,False
T,1750,368,#0064FF,30,True,90,125,False,False,False
Q,745,871,#FF8C00,60,False,90,174,False,False,False
T,525,455,#FF8C00,60,False,0,184,False,False,False
L,1060,599,#0064FF,60,False,180,83,True,True,False
O,106,398,#FF8C00,60,False,180,142,False,True,True
T,1097,950,#0064FF,60,False,180,126,False,False,False
Q,1056,811,#FF8C00,60,False,270,177,False,False,False
Q,1348,969,#FF8C00,30,True,180,167,False,False,False
T,297,990,#FF8C00,60,False,270,111,True,False,False
L,1047,408,#0064FF,60,False,0,79,True,True,True
Q,1785,895,#FF8C00,60,False,0,167,False,False,False
