shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
L,115,490,#0064FF,30,False,270,56,True,True,False
T,152,340,#0064FF,30,False,90,53,True,False,False
Q,153,232,#FF8C00,30,False,0,84,True,False,False
Q,274,193,#FF8C00,15,True,90,151,False,False,False
Q,593,364,#0064FF,30,False,90,152,False,False,False
O,188,389,#FF8C00,15,True,270,90,True,True,False
T,126,375,#FF8C00,30,False,0,36,True,False,False
L,653,436,#0064FF,15,True,270,144,False,True,False
Q,313,490,#FF8C00,15,True,270,194,False,False,False
T,538,100,#0064FF,30,False,0,174,False,False,False
T,456,373,#0064FF,15,True,0,130,False,False,False
T,74,107,#0064FF,15,True,270,85,True,False,True
T,250,146,#0064FF,15,True,180,155,False,False,False
Q,657,112,#FF8C00,15,True,90,200,False,False,False
Q,537,144,#FF8C00,30,False,270,144,False,False,False
T,489,45,#FF8C00,30,False,0,184,False,False,True
L,50,466,#0064FF,15,True,180,31,True,True,True
T,197,76,#0064FF,15,True,0,140,False,False,False
Q,473,301,#0064FF,30,False,270,151,False,False,False
Q,40,66,#FF8C00,30,False,270,43,True,False,False
Q,569,419,#FF8C00,15,True,270,168,False,False,False
Q,173,274,#FF8C00,15,True,270,67,True,False,False
L,535,277,#FF8C00,30,False,90,105,True,False,False
T,246,323,#FF8C00,30,False,0,147,False,False,False
T,388,308,#FF8C00,15,True,180,144,False,False,False
Q,597,221,#FF8C00,30,False,0,84,True,False,False
Q,414,232,#0064FF,15,True,90,194,False,False,False
Q,326,186,#0064FF,30,False,270,188,False,False,False
Q,208,472,#0064FF,15,True,270,103,True,False,False
Q,484,198,#FF8C00,30,False,90,168,False,False,False
T,395,112,#0064FF,30,False,270,192,False,False,False
T,79,535,#0064FF,15,True,180,60,True,False,False
O,56,359,#FF8C00,30,False,0,31,True,True,True
O,167,475,#0064FF,30,False,270,85,True,False,False
Q,369,265,#FF8C00,15,True,0,170,False,False,False
Q,655,201,#FF8C00,15,True,0,161,False,False,False
Q,448,525,#FF8C00,30,False,270,187,False,False,True
T,335,231,#FF8C00,15,True,270,180,False,False,False
Q,653,501,#FF8C00,30,False,0,199,False,False,False
O,382,394,#FF8C00,15,True,270,127,False,True,True
T,286,238,#FF8C00,30,False,90,161,False,False,False
T,705,65,#0064FF,15,True,0,189,False,False,False
T,587,154,#0064FF,15,True,0,125,False,False,False
T,649,331,#0064FF,30,False,180,121,False,False,False
O,93,427,#FF8C00,30,False,270,19,True,True,True
L,648,269,#FF8C00,30,False,0,136,False,False,False
T,338,78,#0064FF,30,False,180,194,False,False,False
Q,78,283,#FF8C00,15,True,180,114,True,False,False
T,444,114,#FF8C00,15,True,180,193,False,False,False
L,275,532,#0064FF,15,True,0,194,False,True,False
T,500,417,#0064FF,30,False,180,147,False,False,False
O,147,432,#FF8C00,15,True,90,60,True,True,True
T,628,53,#0064FF,15,True,180,201,False,False,False
Q,549,49,#FF8C00,15,True,180,197,False,False,False
L,61,401,#FF8C00,30,False,270,0,True,False,True
Q,256,54,#0064FF,30,False,180,163,False,False,False
Q,86,179,#0064FF,15,True,180,125,False,False,False
T,429,446,#0064FF,30,False,0,159,False,False,False
T,385,196,#0064FF,30,False,180,199,False,False,False
T,154,74,#FF8C00,30,False,270,126,False,False,False
O,102,57,#0064FF,15,True,270,86,True,False,False
T,611,520,#0064FF,15,True,90,194,False,False,False
T,639,386,#0064FF,15,True,0,136,False,False,False
Q,443,61,#0064FF,15,True,0,180,False,False,False
Q,375,458,#0064FF,30,False,270,167,False,False,False
T,138,194,#0064FF,15,True,90,113,True,False,False
Q,577,279,#FF8C00,30,False,90,87,True,False,False
T,304,428,#0064FF,15,True,90,161,False,False,False
T,296,72,#FF8C00,15,True,180,181,False,False,False
O,131,283,#0064FF,30,False,270,65,True,False,False
Q,48,239,#FF8C00,30,False,0,170,False,False,False
Q,339,353,#FF8C00,15,True,0,142,False,False,False
Q,260,441,#0064FF,30,False,270,147,False,False,False
Q,512,493,#FF8C00,15,True,90,184,False,False,False
T,444,329,#FF8C00,30,False,180,137,False,False,False
L,91,329,#0064FF,15,True,90,56,True,True,True
Q,236,270,#FF8C00,30,False,90,141,False,False,False
T,305,377,#FF8C00,30,False,180,153,False,False,False
Q,294,332,#0064FF,15,True,270,164,False,False,False
T,278,112,#0064FF,30,False,0,177,False,False,False
