shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,280,330,#0064FF,30,True,270,173,False,False,False
Q,1642,772,#0064FF,60,False,90,76,True,False,False
T,113,566,#FF8C00,60,False,90,135,False,False,False
Q,1088,855,#0064FF,30,True,180,154,False,False,False
T,1557,138,#0064FF,30,True,270,123,False,False,False
Q,564,409,#FF8C00,30,True,90,194,False,False,False
T,1296,673,#0064FF,60,False,90,100,True,False,False
T,1702,595,#FF8C00,60,False,180,177,False,False,False
O,138,891,#FF8C00,30,True,0,73,True,True,True
O,1274,777,#FF8C00,60,False,270,86,True,True,True
Q,1215,667,#FF8C00,60,False,90,105,True,False,False
T,138,368,#FF8C00,30,True,90,138,False,False,False
T,82,982,#0064FF,60,False,270,154,False,False,False
Q,1596,976,#0064FF,30,True,90,139,False,False,False
T,548,266,#0064FF,60,False,90,193,False,False,False
Q,353,981,#FF8C00,30,True,0,181,False,False,False
Q,224,605,#FF8C00,30,True,90,126,False,False,False
Q,905,424,#FF8C00,60,False,90,24,True,False,False
O,1720,450,#FF8C00,30,True,0,74,True,True,True
O,987,459,#FF8C00,30,True,270,72,True,True,True
Q,1473,546,#0064FF,60,False,0,181,False,False,False
Q,1095,663,#FF8C00,60,False,90,165,False,False,False
Q,488,605,#FF8C00,30,True,270,201,False,False,False
T,457,318,#FF8C00,60,False,180,177,False,False,False
Q,905,661,#FF8C00,60,False,0,194,False,False,False
T,1281,432,#FF8C00,30,True,0,201,False,False,False
T,1237,569,#0064FF,30,True,90,174,False,False,False
Q,1544,373,#FF8C00,30,True,270,185,False,False,False
T,771,955,#0064FF,60,False,180,155,False,False,False
Q,599,847,#FF8C00,60,False,180,77,True,False,False
T,109,723,#0064FF,30,True,180,146,False,False,False
L,1832,750,#0064FF,60,False,90,73,True,True,False
T,774,92,#0064FF,60,False,90,70,True,False,False
O,1361,775,#0064FF,60,False,90,67,True,False,False
L,1679,908,#FF8C00,30,True,180,69,True,False,False
Q,712,812,#FF8C00,30,True,0,146,False,False,True
Q,1314,167,#FF8C00,30,True,90,187,False,False,False
T,1802,598,#FF8C00,60,False,0,196,False,False,False
Q,597,665,#FF8C00,30,True,270,181,False,False,False
T,1451,666,#0064FF,30,True,180,151,False,False,False
O,801,522,#FF8C00,60,False,180,70,True,True,False
Q,224,812,#0064FF,60,False,270,159,False,False,True
Q,1530,218,#0064FF,30,True,0,135,False,False,False
T,773,652,#0064FF,60,False,90,160,False,False,False
T,407,622,#0064FF,60,False,270,201,False,False,False
L,390,735,#0064FF,30,True,270,87,True,True,True
T,1446,397,#0064FF,30,True,180,182,False,False,True
Q,1469,294,#0064FF,30,True,270,177,False,False,False
T,462,863,#FF8C00,30,True,180,155,False,False,False
T,121,116,#0064FF,30,True,0,185,False,False,False
T,202,238,#0064FF,60,False,0,189,False,False,False
Q,899,931,#FF8C00,60,False,180,192,False,False,False
T,1773,306,#0064FF,60,False,180,185,False,False,False
L,1774,893,#0064FF,30,True,180,55,True,True,True
T,1176,254,#0064FF,60,False,90,194,False,False,False
Q,996,791,#0064FF,30,True,180,167,False,False,False
L,1055,115,#0064FF,60,False,270,90,True,True,True
O,1788,982,#FF8C00,60,False,270,79,True,True,True
Q,198,90,#FF8C00,30,True,180,197,False,False,False
L,1140,447,#FF8C00,60,False,0,62,True,False,False
O,1599,494,#FF8C00,30,True,180,82,True,True,False
Q,971,97,#FF8C00,60,False,90,138,False,False,False
T,288,193,#FF8C00,30,True,270,170,False,False,False
Q,1394,231,#0064FF,30,True,270,148,False,False,False
L,215,483,#0064FF,60,False,270,83,True,True,False
O,1720,821,#0064FF,60,False,270,7,True,False,True
T,796,203,#FF8C00,60,False,90,114,True,False,False
T,972,252,#0064FF,30,True,180,193,False,False,False
Q,1157,755,#FF8C00,60,False,180,103,True,False,False
Q,1220,485,#FF8C00,60,False,270,170,False,False,False
Q,559,159,#FF8C00,60,False,0,181,False,False,False
T,1824,149,#0064FF,30,True,90,170,False,False,False
Q,1583,891,#FF8C00,60,False,0,163,False,False,False
L,987,368,#0064FF,30,True,270,92,True,True,True
T,1558,802,#0064FF,30,True,90,148,False,False,False
Q,478,453,#FF8C00,60,False,270,192,False,False,False
L,1069,394,#0064FF,30,True,0,71,True,True,True
L,860,342,#FF8C00,60,False,0,97,True,False,False
O,1147,80,#0064FF,30,True,0,62,True,False,False
T,1067,548,#0064FF,30,True,0,185,False,False,False
