shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,704,515,#FF8C00,60,False,180,142,False,False,True
T,415,855,#0064FF,60,False,270,134,False,False,False
Q,934,847,#FF8C00,30,True,90,151,False,False,False
T,590,472,#0064FF,60,False,180,156,False,False,False
Q,672,102,#0064FF,30,True,180,194,False,False,False
Q,653,208,#FF8C00,60,False,270,194,False,False,False
T,548,830,#FF8C00,30,True,180,74,True,False,False
L,1805,341,#FF8C00,30,True,0,137,False,False,False
L,1829,176,#0064FF,30,True,180,71,True,True,True
T,761,174,#0064FF,60,False,90,174,False,False,False
Q,1095,640,#FF8C00,60,False,0,171,False,False,False
Q,228,437,#FF8C00,30,True,180,188,False,False,False
Q,503,931,#FF8C00,60,False,180,83,True,False,False
O,1044,940,#FF8C00,30,True,270,92,True,True,False
O,1350,384,#0064FF,60,False,270,63,True,False,False
T,245,549,#0064FF,60,False,180,126,False,False,False
O,1684,849,#0064FF,60,False,0,89,True,False,True
T,1310,868,#0064FF,30,True,270,117,True,False,False
T,631,957,#FF8C00,30,True,90,134,False,False,False
Q,98,640,#0064FF,60,False,180,166,False,False,False
T,1821,723,#FF8C00,30,True,270,168,False,False,False
Q,1640,176,#FF8C00,60,False,0,137,False,False,False
Q,775,560,#FF8C00,30,True,180,194,False,False,False
O,776,761,#FF8C00,60,False,90,97,True,True,False
Q,820,255,#FF8C00,60,False,180,201,False,False,False
T,1123,120,#0064FF,60,False,0,194,False,False,False
O,1276,432,#0064FF,60,False,0,94,True,False,False
T,1679,529,#0064FF,30,True,0,200,False,False,False
T,1010,572,#FF8C00,30,True,270,137,False,False,False
L,1423,290,#0064FF,30,True,0,90,True,True,True
Q,1411,790,#FF8C00,30,True,0,168,False,False,False
Q,1420,670,#FF8C00,30,True,0,181,False,False,False
Q,515,404,#FF8C00,60,False,180,140,False,False,False
T,694,631,#0064FF,30,True,180,186,False,False,False
T,1317,762,#0064FF,60,False,270,126,False,False,False
O,1132,541,#FF8C00,60,False,180,79,True,True,True
Q,538,226,#0064FF,60,False,270,197,False,False,True
L,179,240,#0064FF,60,False,0,136,False,True,True
Q,1646,413,#0064FF,30,True,90,161,False,False,False
Q,1320,257,#FF8C00,60,False,270,182,False,False,False
O,1439,410,#FF8C00,30,True,180,71,True,True,False
O,1586,887,#FF8C00,30,True,0,87,True,True,True
L,1666,944,#0064FF,60,False,90,74,True,True,True
L,933,653,#0064FF,60,False,90,198,False,True,True
Q,1051,277,#0064FF,30,True,180,196,False,False,False
Q,302,799,#FF8C00,60,False,270,168,False,False,False
T,1834,822,#FF8C00,30,True,180,194,False,False,False
T,272,331,#0064FF,60,False,270,166,False,False,False
T,1628,613,#0064FF,60,False,270,194,False,False,False
L,1032,472,#0064FF,60,False,0,63,True,True,True
L,430,173,#FF8C00,60,False,90,75,True,False,False
T,1812,909,#0064FF,60,False,90,182,False,False,False
Q,1277,675,#0064FF,60,False,270,181,False,False,False
T,875,138,#0064FF,30,True,270,126,False,False,False
Q,1218,870,#FF8C00,30,True,90,153,False,False,False
Q,177,93,#0064FF,30,True,270,181,False,False,True
T,1364,549,#FF8C00,60,False,270,181,False,False,False
O,323,84,#FF8C00,30,True,90,74,True,True,True
Q,706,804,#FF8C00,60,False,0,71,True,False,False
Q,291,245,#FF8C00,30,True,270,119,True,False,False
L,1181,406,#FF8C00,30,True,0,87,True,False,False
Q,1454,215,#FF8C00,60,False,90,119,True,False,False
T,616,338,#0064FF,60,False,90,192,False,False,False
T,932,409,#0064FF,30,True,270,142,False,False,False
Q,1148,786,#FF8C00,30,True,0,168,False,False,False
Q,160,552,#FF8C00,30,True,90,116,True,False,False
Q,643,696,#FF8C00,60,False,270,138,False,False,False
T,355,522,#0064FF,30,True,270,185,False,False,False
T,453,672,#0064FF,60,False,90,168,False,False,False
Q,1467,87,#0064FF,60,False,180,168,False,False,False
T,734,438,#0064FF,60,False,180,117,True,False,False
O,1582,290,#FF8C00,30,True,0,60,True,True,False
T,1768,90,#0064FF,60,False,180,177,False,False,False
T,530,719,#0064FF,30,True,180,126,False,False,False
Q,1496,771,#FF8C00,30,True,270,194,False,False,False
L,771,883,#0064FF,30,True,90,74,True,True,True
T,114,332,#FF8C00,30,True,90,161,False,False,False
T,714,312,#FF8C00,30,True,0,194,False,False,False
T,106,416,#0064FF,30,True,180,168,False,False,False
Q,1116,903,#0064FF,30,True,90,140,False,False,False
