shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,966,262,#0064FF,30,True,0,123,False,False,False
O,701,849,#FF8C00,60,False,270,73,True,True,True
T,1593,985,#0064FF,30,True,0,194,False,False,False
Q,1064,99,#FF8C00,60,False,90,77,True,False,False
Q,950,908,#0064FF,60,False,180,170,False,False,False
T,1284,757,#FF8C00,60,False,0,161,False,False,False
O,92,142,#FF8C00,60,False,90,86,True,True,True
T,271,769,#0064FF,60,False,180,113,True,False,False
Q,1063,971,#FF8C00,30,True,180,174,False,False,False
L,1711,290,#0064FF,30,True,90,94,True,True,True
L,730,755,#0064FF,30,True,270,97,True,True,True
O,888,179,#FF8C00,60,False,270,86,True,True,True
T,1472,963,#0064FF,30,True,90,126,False,False,False
O,1227,635,#0064FF,60,False,0,62,True,False,False
Q,1320,113,#FF8C00,60,False,90,194,False,False,False
O,672,303,#FF8C00,30,True,90,58,True,True,True
T,307,437,#0064FF,60,False,270,178,False,False,False
Q,268,553,#FF8C00,30,True,180,94,True,False,False
Q,1792,152,#FF8C00,60,False,90,132,False,False,True
T,1380,488,#0064FF,60,False,270,161,False,False,False
L,731,516,#0064FF,60,False,0,85,True,True,False
T,1231,402,#FF8C00,30,True,0,182,False,False,False
T,468,916,#0064FF,60,False,180,197,False,False,False
O,646,466,#FF8C00,30,True,270,90,True,True,False
Q,648,709,#0064FF,30,True,0,145,False,False,False
T,349,266,#0064FF,60,False,180,194,False,False,False
T,1791,447,#FF8C00,30,True,180,140,False,False,False
T,1604,617,#0064FF,60,False,270,168,False,False,False
T,1270,502,#0064FF,30,True,0,121,False,False,False
O,649,927,#FF8C00,60,False,270,89,True,True,True
Q,1526,902,#0064FF,30,True,0,123,False,False,False
L,767,440,#0064FF,30,True,0,47,True,True,False
Q,1133,303,#FF8C00,60,False,180,194,False,False,False
Q,206,945,#FF8C00,60,False,90,119,True,False,False
Q,1443,857,#FF8C00,30,True,180,126,False,False,False
O,1128,647,#0064FF,30,True,270,87,True,False,False
L,1028,458,#FF8C00,60,False,0,180,False,False,False
T,1771,616,#0064FF,30,True,0,201,False,False,False
Q,1385,198,#FF8C00,30,True,180,181,False,False,False
Q,1307,906,#FF8C00,60,False,0,129,False,False,True
L,1472,174,#FF8C00,60,False,0,138,False,False,False
Q,1642,143,#FF8C00,60,False,0,165,False,False,False
L,676,81,#FF8C00,30,True,270,77,True,False,False
Q,1801,696,#0064FF,60,False,180,184,False,False,False
Q,109,917,#FF8C00,60,False,90,142,False,False,False
T,117,556,#FF8C00,30,True,270,146,False,False,False
Q,1596,510,#FF8C00,60,False,270,161,False,False,False
Q,1589,252,#FF8C00,30,True,0,138,False,False,False
Q,893,773,#0064FF,30,True,180,103,True,False,False
Q,1505,261,#FF8C00,60,False,0,156,False,False,False
Q,554,361,#FF8C00,30,True,180,132,False,False,False
Q,1075,365,#FF8C00,30,True,0,174,False,False,False
Q,838,670,#FF8C00,30,True,0,144,False,False,False
T,1834,976,#0064FF,60,False,180,199,False,False,False
T,877,387,#FF8C00,60,False,270,189,False,False,False
Q,450,157,#FF8C00,60,False,180,193,False,False,False
T,882,978,#FF8C00,30,True,90,165,False,False,False
T,295,888,#FF8C00,30,True,270,197,False,False,False
L,216,614,#0064FF,60,False,0,65,True,True,False
O,212,707,#0064FF,30,True,270,63,True,False,False
T,237,130,#0064FF,60,False,180,194,False,False,False
T,336,718,#0064FF,30,True,0,138,False,False,False
L,1158,999,#0064FF,60,False,90,93,True,True,True
T,1466,667,#0064FF,30,True,180,189,False,False,False
L,656,215,#0064FF,30,True,270,60,True,True,True
Q,1640,901,#0064FF,30,True,180,200,False,False,False
T,454,437,#FF8C00,30,True,180,192,False,False,False
T,841,840,#0064FF,60,False,180,140,False,False,False
O,1721,763,#FF8C00,30,True,180,86,True,True,True
Q,1574,353,#0064FF,30,True,90,147,False,False,False
T,1579,779,#0064FF,60,False,180,146,False,False,True
T,357,540,#0064FF,60,False,180,117,True,False,False
T,802,167,#0064FF,60,False,0,158,False,False,False
T,461,352,#FF8C00,30,True,0,135,False,False,False
Q,723,641,#FF8C00,60,False,180,187,False,False,False
Q,1324,342,#0064FF,60,False,270,177,False,False,False
T,1383,653,#0064FF,60,False,270,194,False,False,False
T,965,388,#0064FF,30,True,90,197,False,False,True
Q,207,488,#0064FF,30,True,270,139,False,False,False
Q,946,553,#FF8C00,30,True,0,194,False,False,False
