shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,211,206,#FF8C00,15,True,0,180,False,False,False
Q,127,486,#FF8C00,15,True,180,189,False,False,False
Q,397,523,#FF8C00,15,True,270,156,False,False,False
Q,284,61,#FF8C00,30,False,90,194,False,False,False
Q,496,115,#FF8C00,30,False,270,92,True,False,False
O,512,158,#FF8C00,30,False,180,70,True,True,True
Q,245,424,#FF8C00,15,True,0,194,False,False,False
T,494,450,#0064FF,30,False,180,177,False,False,False
Q,323,202,#0064FF,30,False,270,171,False,False,False
T,578,197,#0064FF,15,True,180,65,True,False,False
Q,677,141,#0064FF,15,True,90,89,True,False,False
T,520,485,#0064FF,30,False,270,180,False,False,False
Q,369,459,#0064FF,15,True,270,189,False,False,False
Q,679,416,#FF8C00,30,False,0,200,False,False,False
O,424,311,#FF8C00,30,False,180,191,False,True,True
Q,158,400,#0064FF,15,True,180,181,False,False,False
Q,719,501,#FF8C00,15,True,0,194,False,False,False
Q,312,485,#0064FF,15,True,0,188,False,False,False
O,617,121,#FF8C00,30,False,270,60,True,True,True
Q,440,147,#0064FF,15,True,90,156,False,False,False
Q,568,302,#0064FF,30,False,270,137,False,False,False
T,621,342,#0064FF,30,False,0,186,False,False,False
T,427,481,#FF8C00,30,False,90,177,False,False,False
T,552,54,#0064FF,15,True,180,63,True,False,False
T,218,341,#FF8C00,30,False,270,192,False,False,False
T,353,47,#0064FF,30,False,180,196,False,False,False
T,335,421,#FF8C00,15,True,90,194,False,False,False
Q,254,93,#FF8C00,30,False,270,194,False,False,False
Q,488,402,#FF8C00,15,True,0,179,False,False,False
Q,95,165,#FF8C00,30,False,0,87,True,False,False
T,125,136,#FF8C00,15,True,180,127,False,False,False
T,251,519,#0064FF,30,False,180,174,False,False,False
T,377,237,#0064FF,30,False,270,173,False,False,False
Q,163,329,#0064FF,30,False,90,171,False,False,False
T,345,117,#0064FF,15,True,180,188,False,False,False
O,586,89,#0064FF,15,True,180,48,True,False,False
T,684,294,#0064FF,30,False,180,180,False,False,False
L,52,261,#FF8C00,30,False,270,62,True,False,False
T,531,251,#FF8C00,30,False,0,85,True,False,False
T,461,291,#0064FF,30,False,0,161,False,False,False
L,122,540,#0064FF,15,True,270,180,False,True,True
Q,516,343,#FF8C00,30,False,180,161,False,False,False
T,113,286,#FF8C00,15,True,90,114,True,False,False
Q,270,333,#FF8C00,30,False,90,200,False,False,False
O,678,63,#0064FF,15,True,0,70,True,False,False
T,281,213,#FF8C00,15,True,270,172,False,False,False
Q,368,189,#FF8C00,30,False,90,167,False,False,False
T,397,362,#FF8C00,30,False,270,198,False,False,False
T,94,245,#0064FF,30,False,0,77,True,False,False
O,379,89,#FF8C00,30,False,270,191,False,True,True
L,537,443,#0064FF,15,True,180,181,False,True,False
Q,214,248,#0064FF,15,True,0,180,False,False,False
L,62,66,#FF8C00,15,True,90,25,True,False,False
L,48,147,#FF8C00,30,False,270,29,True,False,False
Q,634,504,#0064FF,30,False,90,194,False,False,False
Q,194,486,#0064FF,30,False,90,188,False,False,False
L,102,53,#0064FF,30,False,90,62,True,True,False
T,501,286,#0064FF,15,True,180,127,False,False,True
L,570,383,#0064FF,15,True,0,192,False,True,False
T,162,164,#FF8C00,15,True,0,165,False,False,False
O,631,41,#FF8C00,15,True,180,58,True,True,False
T,143,56,#FF8C00,30,False,90,120,True,False,False
T,661,327,#0064FF,15,True,0,193,False,False,True
T,646,261,#0064FF,15,True,270,136,False,False,False
T,296,293,#0064FF,15,True,180,184,False,False,False
T,346,373,#0064FF,15,True,0,194,False,False,False
Q,667,374,#FF8C00,15,True,180,198,False,False,False
T,406,176,#0064FF,30,False,90,171,False,False,False
T,86,403,#0064FF,15,True,90,151,False,False,False
Q,217,43,#FF8C00,30,False,90,194,False,False,True
Q,295,151,#FF8C00,15,True,270,198,False,False,False
O,559,127,#0064FF,15,True,90,48,True,False,False
T,47,322,#FF8C00,15,True,270,96,True,False,False
T,708,361,#0064FF,15,True,270,194,False,False,False
Q,699,238,#FF8C00,30,False,90,158,False,False,True
L,397,281,#0064FF,30,False,270,184,False,True,True
Q,322,529,#FF8C00,30,False,90,185,False,False,False
Q,67,523,#FF8C00,15,True,180,187,False,False,False
Q,458,430,#FF8C00,15,True,270,181,False,False,False
T,453,371,#0064FF,30,False,270,191,False,False,False
