shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
L,755,942,#0064FF,30,True,0,90,True,True,True
T,578,925,#FF8C00,30,True,0,142,False,False,False
Q,1016,732,#0064FF,60,False,270,71,True,False,False
Q,1027,616,#FF8C00,60,False,270,152,False,False,False
Q,1446,281,#0064FF,30,True,180,188,False,False,False
Q,1396,579,#FF8C00,30,True,180,66,True,False,True
Q,1481,745,#FF8C00,60,False,180,197,False,False,False
Q,785,274,#FF8C00,30,True,270,189,False,False,False
T,518,239,#0064FF,30,True,0,111,True,False,False
T,870,93,#0064FF,60,False,90,121,False,False,False
Q,342,591,#FF8C00,30,True,90,121,False,False,False
Q,1727,544,#FF8C00,60,False,180,184,False,False,False
T,84,515,#0064FF,60,False,90,201,False,False,True
Q,828,483,#FF8C00,30,True,90,194,False,False,False
O,1241,657,#FF8C00,30,True,180,85,True,True,True
Q,1729,239,#FF8C00,60,False,270,194,False,False,False
Q,1097,271,#0064FF,30,True,180,172,False,False,False
Q,572,486,#FF8C00,30,True,180,194,False,False,False
T,908,373,#0064FF,60,False,0,200,False,False,False
T,247,126,#0064FF,30,True,180,109,True,False,False
L,1643,439,#FF8C00,60,False,90,83,True,False,False
T,593,343,#0064FF,30,True,270,119,True,False,False
Q,802,157,#0064FF,30,True,180,166,False,False,False
T,181,539,#FF8C00,60,False,0,185,False,False,False
Q,730,480,#0064FF,30,True,0,194,False,False,False
T,1321,946,#FF8C00,60,False,0,140,False,False,False
Q,1492,1000,#0064FF,30,True,270,66,True,False,False
O,1249,451,#FF8C00,60,False,90,63,True,True,False
Q,528,685,#FF8C00,60,False,180,185,False,False,False
L,1761,863,#FF8C00,60,False,180,63,True,False,False
Q,1337,82,#FF8C00,60,False,0,194,False,False,False
Q,1823,149,#FF8C00,30,True,90,202,False,False,False
T,1224,241,#0064FF,60,False,180,126,False,False,False
T,1502,428,#0064FF,30,True,180,77,True,False,False
Q,1398,174,#FF8C00,60,False,180,177,False,False,False
T,1830,980,#FF8C00,60,False,180,138,False,False,False
T,1127,155,#0064FF,60,False,270,181,False,False,False
Q,610,246,#FF8C00,60,False,180,67,True,False,False
Q,1822,495,#FF8C00,30,True,0,124,False,False,False
Q,848,874,#FF8C00,60,False,90,121,False,False,False
Q,1043,996,#0064FF,30,True,180,194,False,False,False
L,152,647,#0064FF,60,False,270,89,True,True,False
O,882,646,#0064FF,60,False,270,83,True,False,False
T,443,853,#0064FF,60,False,0,136,False,False,False
T,1648,821,#0064FF,30,True,0,116,True,False,False
O,682,311,#FF8C00,60,False,270,74,True,True,True
L,302,419,#0064FF,30,True,0,150,False,True,False
T,941,805,#FF8C00,60,False,0,96,True,False,False
O,1093,385,#0064FF,30,True,90,93,True,False,False
T,604,722,#0064FF,30,True,270,193,False,False,False
L,1722,392,#0064FF,30,True,270,87,True,True,True
T,1674,665,#0064FF,30,True,270,194,False,False,False
T,635,91,#0064FF,60,False,0,158,False,False,False
Q,473,308,#FF8C00,60,False,180,139,False,False,False
T,934,999,#FF8C00,30,True,270,121,False,False,False
T,1015,459,#0064FF,60,False,0,161,False,False,False
O,125,106,#0064FF,30,True,90,63,True,False,False
O,1339,636,#FF8C00,30,True,0,60,True,True,False
T,1304,715,#FF8C00,30,True,0,114,True,False,False
Q,429,535,#0064FF,60,False,270,189,False,False,False
L,119,939,#0064FF,60,False,90,98,True,True,True
O,111,188,#FF8C00,60,False,180,85,True,True,True
Q,113,719,#0064FF,30,True,180,168,False,False,False
T,519,800,#0064FF,30,True,0,148,False,False,False
O,1296,548,#FF8C00,30,True,90,50,True,True,True
Q,1200,103,#FF8C00,30,True,180,171,False,False,True
Q,1643,529,#FF8C00,60,False,180,188,False,False,False
Q,1555,921,#FF8C00,60,False,270,112,True,False,False
T,978,110,#0064FF,30,True,90,119,True,False,False
L,1300,206,#0064FF,60,False,0,94,True,True,True
T,415,675,#0064FF,60,False,180,161,False,False,False
L,835,766,#0064FF,30,True,90,85,True,True,True
T,807,570,#0064FF,30,True,270,185,False,False,False
T,1519,186,#0064FF,60,False,270,194,False,False,True
T,1237,763,#FF8C00,30,True,180,192,False,False,False
O,1577,374,#FF8C00,60,False,270,92,True,True,True
T,232,294,#0064FF,30,True,180,145,False,False,False
L,298,237,#FF8C00,30,True,270,94,True,False,False
T,1626,175,#FF8C00,60,False,90,201,False,False,False
Q,1798,601,#FF8C00,60,False,0,142,False,False,False
