shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,551,518,#FF8C00,60,False,0,106,True,False,False
Q,140,768,#0064FF,30,True,180,147,False,False,False
T,326,361,#FF8C00,30,True,0,189,False,False,False
T,1776,436,#0064FF,60,False,0,189,False,False,False
Q,1643,578,#FF8C00,30,True,270,194,False,False,False
O,1333,238,#FF8C00,30,True,270,86,True,True,True
L,859,104,#0064FF,60,False,180,51,True,True,True
Q,102,903,#FF8C00,60,False,0,76,True,False,False
Q,236,996,#FF8C00,60,False,0,117,True,False,False
Q,1182,960,#FF8C00,30,True,90,191,False,False,False
T,242,137,#0064FF,60,False,90,116,True,False,False
O,883,560,#FF8C00,60,False,0,66,True,True,True
T,967,329,#FF8C00,30,True,180,90,True,False,False
O,716,266,#FF8C00,60,False,180,92,True,True,True
Q,639,425,#FF8C00,60,False,90,145,False,False,False
T,1000,424,#FF8C00,60,False,90,130,False,False,False
L,1194,358,#0064FF,30,True,180,100,True,True,True
O,973,505,#0064FF,30,True,180,74,True,False,False
T,1242,788,#0064FF,60,False,270,131,False,False,False
T,132,605,#0064FF,30,True,180,92,True,False,False
Q,1036,118,#FF8C00,30,True,180,138,False,False,False
Q,1653,186,#0064FF,60,False,90,109,True,False,False
T,235,516,#FF8C00,30,True,180,156,False,False,False
O,632,971,#FF8C00,60,False,270,174,False,True,True
Q,1145,817,#FF8C00,30,True,90,194,False,False,False
Q,1636,754,#0064FF,30,True,90,74,True,False,False
T,81,474,#0064FF,30,True,0,194,False,False,True
T,1363,351,#0064FF,60,False,270,76,True,False,False
Q,1584,873,#FF8C00,30,True,180,138,False,False,False
Q,451,400,#FF8C00,30,True,270,132,False,False,False
Q,587,200,#FF8C00,30,True,90,135,False,False,False
L,843,201,#0064FF,60,False,0,40,True,True,True
T,1288,523,#FF8C00,60,False,90,180,False,False,True
Q,1156,721,#FF8C00,60,False,90,194,False,False,False
Q,203,833,#0064FF,60,False,0,164,False,False,False
T,847,867,#0064FF,60,False,270,194,False,False,False
T,330,174,#0064FF,30,True,180,182,False,False,False
O,775,545,#0064FF,30,True,0,86,True,False,False
L,201,670,#0064FF,60,False,0,77,True,True,True
T,1679,493,#0064FF,30,True,90,181,False,False,False
T,1795,866,#0064FF,30,True,270,135,False,False,False
Q,524,133,#FF8C00,30,True,0,97,True,False,True
L,1136,430,#FF8C00,60,False,90,93,True,False,False
Q,1044,573,#0064FF,60,False,0,134,False,False,False
Q,1482,395,#0064FF,30,True,90,194,False,False,False
L,1776,678,#0064FF,30,True,90,90,True,True,False
Q,469,806,#0064FF,60,False,0,119,True,False,False
T,762,754,#0064FF,60,False,270,200,False,False,False
Q,1464,751,#FF8C00,60,False,180,147,False,False,False
T,1153,100,#0064FF,60,False,180,201,False,False,False
Q,545,654,#FF8C00,60,False,270,192,False,False,False
T,153,129,#0064FF,60,False,0,86,True,False,False
L,1493,674,#0064FF,60,False,180,90,True,True,False
O,624,346,#0064FF,60,False,180,89,True,False,False
O,956,118,#FF8C00,60,False,180,53,True,True,True
T,1445,949,#FF8C00,60,False,0,173,False,False,False
Q,1666,286,#FF8C00,60,False,270,151,False,False,False
L,803,273,#FF8C00,30,True,90,58,True,False,False
O,1257,303,#FF8C00,30,True,270,60,True,True,False
T,1634,970,#0064FF,30,True,90,194,False,False,False
L,836,486,#0064FF,30,True,0,83,True,True,False
T,486,204,#FF8C00,30,True,270,132,False,False,False
Q,523,435,#FF8C00,60,False,0,145,False,False,False
T,788,964,#0064FF,30,True,0,200,False,False,False
Q,1461,218,#FF8C00,30,True,270,193,False,False,False
T,1753,110,#0064FF,30,True,180,166,False,False,False
Q,455,303,#0064FF,30,True,90,185,False,False,False
Q,434,941,#FF8C00,30,True,90,159,False,False,False
Q,353,939,#FF8C00,30,True,90,142,False,False,False
T,1795,282,#FF8C00,60,False,270,189,False,False,False
T,356,531,#0064FF,60,False,180,142,False,False,False
T,1383,751,#0064FF,60,False,180,117,True,False,False
L,954,209,#FF8C00,30,True,270,80,True,False,False
T,1505,851,#FF8C00,30,True,90,136,False,False,False
O,1664,830,#FF8C00,30,True,0,82,True,True,True
T,432,733,#0064FF,30,True,90,159,False,False,True
T,943,989,#0064FF,60,False,90,167,False,False,False
T,779,646,#0064FF,30,True,90,186,False,False,False
Q,1291,719,#0064FF,60,False,90,142,False,False,False
Q,701,915,#FF8C00,60,False,270,197,False,False,False
