shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,1554,562,#FF8C00,30,True,90,171,False,False,False
L,1080,210,#0064FF,60,False,180,77,True,True,True
T,1422,451,#0064FF,30,True,270,161,False,False,False
O,993,792,#0064FF,30,True,180,92,True,False,False
Q,1096,928,#FF8C00,30,True,0,197,False,False,False
T,470,316,#0064FF,60,False,180,158,False,False,False
Q,477,972,#FF8C00,30,True,0,142,False,False,False
T,1015,671,#0064FF,30,True,90,193,False,False,False
L,236,297,#0064FF,30,True,90,90,True,True,True
Q,225,134,#FF8C00,60,False,270,200,False,False,False
T,1185,791,#0064FF,30,True,270,168,False,False,False
Q,1695,298,#FF8C00,30,True,270,111,True,False,False
T,1786,351,#0064FF,30,True,270,197,False,False,False
L,414,812,#0064FF,30,True,0,89,True,True,False
Q,963,553,#FF8C00,30,True,0,156,False,False,True
O,494,842,#FF8C00,30,True,270,47,True,True,False
Q,1216,528,#FF8C00,30,True,90,161,False,False,False
Q,1805,999,#FF8C00,30,True,270,200,False,False,False
T,400,623,#0064FF,30,True,0,194,False,False,False
T,883,450,#0064FF,30,True,90,85,True,False,True
Q,1447,338,#0064FF,60,False,0,194,False,False,False
Q,1718,603,#FF8C00,60,False,270,147,False,False,False
Q,684,712,#FF8C00,60,False,90,186,False,False,False
O,1171,110,#0064FF,30,True,270,80,True,False,False
O,844,533,#FF8C00,60,False,270,89,True,True,True
Q,1799,745,#FF8C00,60,False,0,192,False,False,False
T,1698,173,#FF8C00,30,True,0,131,False,False,False
T,1160,336,#0064FF,60,False,0,148,False,False,False
Q,1810,434,#FF8C00,30,True,0,136,False,False,False
Q,758,948,#FF8C00,30,True,90,193,False,False,False
T,358,736,#FF8C00,60,False,180,142,False,False,False
Q,1089,538,#FF8C00,30,True,180,114,True,False,False
L,616,82,#0064FF,60,False,0,68,True,True,True
Q,267,901,#0064FF,60,False,270,87,True,False,False
L,648,159,#0064FF,30,True,180,47,True,True,True
L,484,177,#FF8C00,30,True,270,201,False,False,False
T,215,448,#0064FF,60,False,90,184,False,False,False
Q,1187,884,#0064FF,30,True,270,150,False,False,True
O,239,642,#0064FF,60,False,180,92,True,False,False
T,353,206,#0064FF,60,False,270,187,False,False,False
T,862,359,#0064FF,60,False,90,144,False,False,True
O,1547,113,#FF8C00,60,False,0,65,True,True,True
T,629,852,#FF8C00,60,False,0,139,False,False,False
Q,1353,614,#0064FF,60,False,90,112,True,False,False
T,710,884,#0064FF,30,True,90,192,False,False,False
L,175,766,#0064FF,60,False,180,85,True,True,True
Q,1491,976,#FF8C00,60,False,270,92,True,False,False
T,635,340,#FF8C00,30,True,180,168,False,False,False
T,1745,855,#FF8C00,60,False,0,198,False,False,False
O,1036,398,#FF8C00,30,True,270,86,True,True,False
Q,1667,437,#FF8C00,30,True,0,174,False,False,False
Q,1458,154,#0064FF,30,True,270,96,True,False,False
Q,930,961,#0064FF,60,False,270,180,False,False,False
Q,1296,398,#0064FF,30,True,90,194,False,False,False
T,1532,194,#FF8C00,60,False,270,35,True,False,False
L,296,805,#FF8C00,30,True,0,148,False,False,False
O,1203,253,#FF8C00,30,True,90,90,True,True,False
Q,1514,290,#FF8C00,60,False,0,186,False,False,False
Q,174,595,#FF8C00,60,False,0,156,False,False,False
Q,1596,243,#0064FF,60,False,0,37,True,False,False
L,1298,878,#FF8C00,60,False,270,87,True,False,False
T,1615,695,#FF8C00,30,True,270,134,False,False,False
T,997,225,#0064FF,60,False,90,154,False,False,False
T,158,179,#0064FF,30,True,0,191,False,False,False
T,740,482,#0064FF,60,False,0,197,False,False,False
T,770,811,#0064FF,60,False,270,194,False,False,False
T,547,733,#FF8C00,30,True,270,140,False,False,False
L,1286,286,#0064FF,60,False,180,86,True,True,True
Q,1265,157,#FF8C00,30,True,180,166,False,False,False
T,138,889,#0064FF,30,True,90,134,False,False,False
T,1432,248,#0064FF,30,True,270,182,False,False,False
T,394,424,#0064FF,60,False,0,92,True,False,False
T,942,721,#0064FF,60,False,0,144,False,False,False
T,1073,761,#FF8C00,30,True,90,107,True,False,False
O,952,401,#FF8C00,60,False,270,87,True,True,True
O,517,402,#FF8C00,60,False,180,76,True,True,True
T,1300,704,#0064FF,60,False,270,107,True,False,False
Q,767,154,#FF8C00,60,False,180,201,False,False,False
Q,1631,128,#0064FF,60,False,90,127,False,False,False
Q,1642,910,#FF8C00,60,False,90,170,False,False,False
