shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,1412,473,#0064FF,60,False,90,161,False,False,False
Q,794,304,#FF8C00,60,False,90,166,False,False,False
L,1385,917,#FF8C00,60,False,0,77,True,False,False
T,1488,526,#FF8C00,30,True,180,192,False,False,False
T,1553,405,#0064FF,30,True,270,117,True,False,False
T,345,975,#0064FF,30,True,0,171,False,False,False
O,1409,821,#0064FF,60,False,180,56,True,False,True
Q,1464,940,#0064FF,30,True,270,168,False,False,False
T,937,578,#0064FF,30,True,0,155,False,False,False
L,1103,305,#0064FF,60,False,90,82,True,True,False
Q,189,597,#0064FF,30,True,270,194,False,False,False
T,1811,900,#FF8C00,30,True,180,79,True,False,False
O,1013,411,#FF8C00,30,True,270,56,True,True,True
Q,484,341,#FF8C00,60,False,180,103,True,False,True
Q,1305,474,#FF8C00,30,True,0,166,False,False,False
L,1329,821,#0064FF,30,True,0,73,True,True,True
T,923,883,#0064FF,30,True,180,181,False,False,False
Q,935,467,#FF8C00,30,True,180,117,True,False,False
T,1678,654,#FF8C00,60,False,0,161,False,False,False
T,1777,354,#0064FF,60,False,90,97,True,False,False
T,461,511,#0064FF,60,False,0,187,False,False,False
T,487,858,#0064FF,60,False,180,164,False,False,False
T,701,877,#0064FF,60,False,180,194,False,False,False
Q,1037,126,#0064FF,60,False,0,160,False,False,False
Q,195,983,#0064FF,60,False,90,188,False,False,False
Q,1084,841,#FF8C00,60,False,90,127,False,False,False
O,611,293,#0064FF,30,True,180,76,True,False,False
T,1208,658,#FF8C00,60,False,270,182,False,False,True
Q,804,752,#FF8C00,30,True,270,158,False,False,True
Q,441,729,#FF8C00,30,True,90,167,False,False,False
L,271,717,#0064FF,30,True,0,89,True,True,True
T,1568,256,#0064FF,30,True,90,194,False,False,False
Q,641,580,#FF8C00,60,False,90,194,False,False,False
T,1582,645,#0064FF,30,True,270,202,False,False,False
Q,99,490,#FF8C00,60,False,90,196,False,False,False
Q,109,349,#0064FF,60,False,180,188,False,False,False
T,859,826,#FF8C00,60,False,180,185,False,False,False
T,1722,89,#FF8C00,60,False,180,161,False,False,False
T,814,217,#FF8C00,60,False,90,152,False,False,False
Q,1200,830,#FF8C00,60,False,270,148,False,False,False
Q,320,233,#FF8C00,30,True,180,194,False,False,False
Q,761,422,#FF8C00,30,True,0,178,False,False,False
L,649,418,#0064FF,60,False,0,58,True,True,True
T,1730,927,#FF8C00,30,True,90,111,True,False,False
Q,1080,930,#0064FF,30,True,180,166,False,False,False
T,325,792,#0064FF,30,True,180,153,False,False,False
O,1273,116,#FF8C00,60,False,270,71,True,True,False
Q,1657,277,#FF8C00,30,True,0,147,False,False,False
Q,1567,760,#FF8C00,30,True,0,79,True,False,False
Q,479,988,#FF8C00,30,True,0,166,False,False,False
L,1272,881,#FF8C00,30,True,270,53,True,False,False
Q,194,856,#FF8C00,60,False,180,150,False,False,False
O,1706,209,#0064FF,60,False,180,86,True,False,False
O,1398,736,#FF8C00,30,True,180,90,True,True,True
Q,561,474,#FF8C00,30,True,180,168,False,False,False
Q,696,301,#FF8C00,60,False,270,119,True,False,False
Q,1579,124,#0064FF,60,False,180,194,False,False,False
L,1012,771,#0064FF,60,False,270,71,True,True,True
Q,223,135,#FF8C00,30,True,270,179,False,False,False
Q,372,645,#0064FF,60,False,0,124,False,False,False
Q,1345,659,#FF8C00,60,False,90,165,False,False,False
T,1810,175,#0064FF,30,True,0,154,False,False,False
T,739,187,#0064FF,60,False,0,163,False,False,False
O,1203,242,#FF8C00,30,True,0,86,True,True,True
T,809,892,#0064FF,30,True,90,194,False,False,False
Q,1830,627,#FF8C00,30,True,270,155,False,False,False
T,566,914,#0064FF,60,False,90,161,False,False,False
T,1461,229,#0064FF,30,True,180,140,False,False,False
T,870,977,#FF8C00,60,False,0,185,False,False,False
T,980,940,#0064FF,60,False,180,145,False,False,False
Q,370,447,#0064FF,60,False,270,137,False,False,False
O,677,95,#FF8C00,30,True,0,155,False,True,True
L,1658,739,#0064FF,30,True,180,82,True,True,False
T,131,912,#0064FF,60,False,270,123,False,False,False
O,1306,218,#FF8C00,60,False,0,90,True,True,False
T,1051,233,#0064FF,30,True,180,134,False,False,False
O,834,96,#FF8C00,60,False,90,103,True,True,True
T,1178,939,#0064FF,30,True,0,161,False,False,False
L,1759,271,#FF8C00,60,False,0,58,True,False,False
L,1640,819,#0064FF,30,True,270,87,True,True,True
