shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,238,199,#0064FF,30,False,270,148,False,False,False
Q,466,121,#0064FF,30,False,0,155,False,False,False
Q,490,224,#FF8C00,30,False,0,197,False,False,False
T,289,498,#FF8C00,30,False,270,199,False,False,False
T,510,62,#0064FF,15,True,180,144,False,False,False
T,302,391,#0064FF,30,False,90,168,False,False,False
Q,692,45,#0064FF,30,False,270,107,True,False,False
T,64,312,#FF8C00,15,True,180,200,False,False,False
L,406,381,#FF8C00,30,False,90,65,True,False,True
Q,717,243,#FF8C00,15,True,0,174,False,False,False
Q,315,215,#FF8C00,15,True,180,161,False,False,False
L,695,516,#0064FF,15,True,180,66,True,True,True
T,165,381,#0064FF,15,True,0,181,False,False,False
T,67,175,#0064FF,30,False,180,119,True,False,False
T,596,60,#0064FF,30,False,180,151,False,False,False
Q,509,458,#FF8C00,15,True,0,188,False,False,False
O,134,459,#FF8C00,30,False,90,148,False,True,False
T,468,56,#0064FF,15,True,270,103,True,False,False
T,157,247,#FF8C00,15,True,90,182,False,False,False
T,442,282,#FF8C00,15,True,180,132,False,False,False
T,562,121,#0064FF,30,False,90,184,False,False,False
T,220,374,#FF8C00,30,False,90,186,False,False,False
Q,184,180,#FF8C00,30,False,270,142,False,False,False
Q,630,535,#0064FF,30,False,0,151,False,False,False
Q,483,511,#FF8C00,30,False,270,194,False,False,False
Q,165,70,#FF8C00,15,True,0,93,True,False,False
Q,627,152,#FF8C00,30,False,270,163,False,False,False
Q,337,71,#FF8C00,30,False,90,153,False,False,True
O,121,73,#0064FF,30,False,180,77,True,False,False
T,598,249,#0064FF,15,True,90,167,False,False,False
Q,367,186,#0064FF,15,True,0,158,False,False,False
O,71,70,#0064FF,15,True,0,63,True,False,False
Q,716,385,#FF8C00,15,True,270,168,False,False,False
T,396,515,#0064FF,15,True,0,194,False,False,False
T,646,105,#0064FF,30,False,0,142,False,False,False
T,99,278,#0064FF,30,False,0,194,False,False,False
Q,637,60,#0064FF,15,True,0,130,False,False,False
O,460,353,#0064FF,30,False,0,50,True,False,False
Q,106,141,#0064FF,30,False,270,99,True,False,False
Q,590,181,#FF8C00,30,False,90,171,False,False,False
Q,377,130,#FF8C00,15,True,180,140,False,False,False
Q,208,84,#0064FF,15,True,270,117,True,False,False
Q,350,512,#FF8C00,15,True,90,194,False,False,False
T,64,486,#FF8C00,30,False,0,174,False,False,False
Q,612,312,#FF8C00,15,True,0,154,False,False,False
O,693,460,#FF8C00,15,True,0,89,True,True,True
T,244,527,#FF8C00,15,True,180,155,False,False,False
T,346,258,#0064FF,15,True,0,177,False,False,False
T,512,261,#0064FF,30,False,90,159,False,False,False
Q,621,479,#0064FF,30,False,270,154,False,False,False
T,221,491,#0064FF,15,True,270,153,False,False,False
L,83,407,#0064FF,15,True,180,151,False,True,True
Q,570,466,#0064FF,15,True,270,189,False,False,False
Q,303,451,#FF8C00,15,True,180,192,False,False,False
L,413,329,#FF8C00,30,False,0,85,True,False,False
L,456,408,#0064FF,15,True,90,80,True,True,True
T,249,260,#0064FF,15,True,90,171,False,False,False
T,48,118,#0064FF,30,False,90,75,True,False,False
Q,443,169,#FF8C00,15,True,90,174,False,False,False
O,489,325,#FF8C00,30,False,0,74,True,True,True
Q,445,229,#FF8C00,15,True,0,180,False,False,False
T,515,159,#FF8C00,15,True,270,199,False,False,False
T,564,518,#0064FF,30,False,0,194,False,False,False
T,410,254,#0064FF,15,True,90,164,False,False,False
Q,288,121,#FF8C00,30,False,90,148,False,False,True
O,149,112,#FF8C00,15,True,180,90,True,True,False
L,522,352,#0064FF,30,False,0,96,True,True,False
T,213,286,#FF8C00,15,True,90,184,False,False,False
T,123,411,#0064FF,30,False,90,159,False,False,False
Q,446,488,#0064FF,30,False,180,192,False,False,False
L,99,298,#FF8C00,15,True,180,201,False,False,True
L,429,321,#0064FF,30,False,90,82,True,True,True
T,194,329,#FF8C00,30,False,270,196,False,False,False
O,120,361,#FF8C00,15,True,270,177,False,True,False
T,684,207,#0064FF,30,False,0,161,False,False,False
Q,652,423,#FF8C00,15,True,90,126,False,False,False
T,617,357,#0064FF,30,False,0,138,False,False,False
T,555,409,#FF8C00,15,True,0,151,False,False,False
Q,169,291,#FF8C00,30,False,90,186,False,False,False
Q,106,222,#FF8C00,30,False,0,181,False,False,False
