shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
Q,1074,799,#FF8C00,60,False,90,136,False,False,False
L,554,776,#FF8C00,60,False,90,73,True,False,False
L,432,382,#0064FF,30,True,0,71,True,True,True
L,1003,118,#0064FF,60,False,180,197,False,True,False
T,702,993,#0064FF,30,True,180,174,False,False,False
T,1094,425,#0064FF,60,False,0,154,False,False,False
L,884,757,#0064FF,60,False,270,83,True,True,True
L,195,728,#0064FF,30,True,180,148,False,True,False
Q,1481,217,#FF8C00,30,True,180,130,False,False,False
Q,247,340,#0064FF,60,False,90,167,False,False,False
T,1652,460,#0064FF,30,True,270,141,False,False,False
Q,1138,562,#FF8C00,30,True,270,194,False,False,False
O,1778,211,#0064FF,30,True,180,56,True,False,False
Q,1210,397,#FF8C00,30,True,90,140,False,False,False
L,935,907,#0064FF,30,True,0,92,True,True,True
Q,1018,954,#0064FF,60,False,0,119,True,False,False
T,113,528,#0064FF,30,True,0,121,False,False,False
Q,253,99,#FF8C00,30,True,270,80,True,False,False
Q,249,882,#0064FF,30,True,0,171,False,False,False
T,1199,142,#0064FF,60,False,180,196,False,False,False
O,491,489,#FF8C00,60,False,270,96,True,True,False
O,879,843,#FF8C00,30,True,270,73,True,True,True
T,931,386,#0064FF,30,True,180,171,False,False,False
Q,1557,119,#0064FF,60,False,270,150,False,False,False
Q,443,276,#0064FF,60,False,180,111,True,False,False
T,679,400,#0064FF,30,True,90,113,True,False,False
T,1764,553,#FF8C00,30,True,270,136,False,False,False
Q,1400,179,#FF8C00,60,False,180,202,False,False,False
T,1194,256,#FF8C00,60,False,180,194,False,False,False
Q,1232,488,#FF8C00,60,False,270,174,False,False,False
T,1703,886,#0064FF,60,False,90,174,False,False,False
O,783,512,#FF8C00,60,False,180,184,False,True,False
T,1522,714,#0064FF,60,False,0,182,False,False,False
Q,288,608,#FF8C00,30,True,0,181,False,False,False
T,401,184,#0064FF,60,False,180,193,False,False,False
T,521,187,#0064FF,30,True,0,198,False,False,True
Q,1839,844,#FF8C00,30,True,0,189,False,False,False
L,343,300,#FF8C00,60,False,270,92,True,False,False
O,517,411,#0064FF,30,True,0,62,True,False,False
T,1096,668,#0064FF,30,True,0,199,False,False,False
T,554,333,#FF8C00,60,False,90,136,False,False,False
Q,1053,570,#FF8C00,30,True,180,194,False,False,False
Q,1525,401,#0064FF,60,False,180,150,False,False,False
T,833,89,#FF8C00,60,False,90,112,True,False,False
L,1656,656,#0064FF,60,False,0,92,True,True,True
O,1741,121,#FF8C00,30,True,180,56,True,True,True
T,733,841,#FF8C00,30,True,90,194,False,False,False
T,863,563,#FF8C00,60,False,180,196,False,False,False
Q,379,902,#FF8C00,30,True,0,164,False,False,False
T,648,237,#0064FF,60,False,270,145,False,False,True
T,444,706,#0064FF,60,False,0,144,False,False,False
T,1673,968,#0064FF,30,True,90,194,False,False,False
Q,772,938,#0064FF,60,False,0,158,False,False,False
Q,1341,360,#FF8C00,30,True,0,189,False,False,False
Q,1612,294,#FF8C00,60,False,180,145,False,False,False
Q,1023,364,#FF8C00,30,True,0,159,False,False,False
T,1450,520,#0064FF,60,False,180,161,False,False,False
T,1443,899,#0064FF,60,False,180,158,False,False,False
O,1823,127,#FF8C00,30,True,90,56,True,True,True
Q,198,645,#FF8C00,60,False,0,175,False,False,False
Q,671,764,#0064FF,60,False,270,165,False,False,True
T,1688,743,#FF8C00,30,True,0,161,False,False,False
T,1225,994,#0064FF,30,True,0,164,False,False,False
Q,1540,559,#FF8C00,30,True,90,198,False,False,False
Q,1297,756,#FF8C00,30,True,0,199,False,False,False
Q,1743,392,#FF8C00,30,True,270,193,False,False,False
O,309,995,#FF8C00,60,False,0,58,True,True,True
O,1470,991,#0064FF,60,False,270,141,False,False,True
Q,722,569,#FF8C00,60,False,180,196,False,False,False
Q,680,914,#FF8C00,60,False,180,174,False,False,False
L,614,476,#FF8C00,30,True,270,80,True,False,False
T,1175,762,#0064FF,30,True,180,174,False,False,False
Q,167,155,#0064FF,60,False,270,155,False,False,False
O,348,553,#FF8C00,60,False,90,164,False,True,True
T,616,830,#0064FF,60,False,180,150,False,False,False
T,94,388,#FF8C00,60,False,270,172,False,False,False
T,1622,903,#0064FF,30,True,180,192,False,False,False
L,977,825,#0064FF,30,True,180,77,True,True,True
Q,1362,483,#FF8C00,30,True,180,109,True,False,False
T,1523,918,#FF8C00,30,True,270,159,False,False,False
