shape,center_x,center_y,color_hex,size_px,is_small,rotation,bg_luminance,bg_dark,ist_fehler,bekommt_kreis
T,122,222,#0064FF,15,True,90,93,True,False,False
Q,534,360,#0064FF,15,True,270,198,False,False,False
O,184,222,#FF8C00,30,False,270,99,True,True,True
O,244,170,#0064FF,30,False,0,136,False,False,False
Q,610,153,#FF8C00,15,True,0,123,False,False,False
T,249,286,#0064FF,30,False,270,161,False,False,False
L,213,531,#FF8C00,15,True,0,87,True,False,False
L,659,97,#0064FF,30,False,0,94,True,True,True
O,717,66,#FF8C00,15,True,180,46,True,True,False
T,646,275,#FF8C00,15,True,180,187,False,False,False
Q,257,536,#FF8C00,15,True,180,127,False,False,True
Q,215,349,#0064FF,30,False,270,189,False,False,False
T,132,121,#0064FF,15,True,0,179,False,False,False
T,197,279,#0064FF,15,True,90,141,False,False,False
Q,461,454,#0064FF,15,True,0,180,False,False,False
T,347,224,#FF8C00,15,True,270,160,False,False,False
T,636,363,#0064FF,15,True,270,185,False,False,False
O,150,530,#FF8C00,15,True,90,87,True,True,False
Q,73,84,#FF8C00,30,False,0,194,False,False,False
Q,311,478,#FF8C00,30,False,180,181,False,False,False
T,135,272,#0064FF,30,False,90,117,True,False,False
Q,305,190,#FF8C00,15,True,90,168,False,False,False
L,655,40,#0064FF,30,False,0,56,True,True,False
T,580,295,#0064FF,30,False,0,194,False,False,False
T,550,214,#0064FF,15,True,180,136,False,False,False
Q,701,379,#FF8C00,30,False,270,134,False,False,False
Q,608,108,#FF8C00,30,False,90,127,False,False,False
T,437,369,#0064FF,30,False,270,201,False,False,False
Q,334,369,#0064FF,30,False,90,161,False,False,False
O,706,118,#0064FF,30,False,0,90,True,False,False
Q,390,508,#FF8C00,30,False,270,161,False,False,False
Q,323,439,#FF8C00,15,True,180,185,False,False,False
Q,282,344,#FF8C00,15,True,0,154,False,False,False
L,605,189,#0064FF,15,True,180,126,False,True,True
T,519,448,#0064FF,15,True,90,202,False,False,False
T,311,244,#FF8C00,15,True,180,166,False,False,False
Q,49,257,#0064FF,30,False,180,163,False,False,False
T,421,99,#0064FF,30,False,90,177,False,False,False
T,85,396,#0064FF,30,False,90,177,False,False,False
T,375,187,#FF8C00,15,True,270,155,False,False,False
L,184,500,#FF8C00,30,False,270,94,True,False,True
Q,386,138,#FF8C00,30,False,0,177,False,False,False
T,399,256,#FF8C00,15,True,180,126,False,False,False
T,708,301,#FF8C00,30,False,90,138,False,False,False
T,643,537,#0064FF,30,False,270,194,False,False,False
T,48,152,#FF8C00,30,False,270,192,False,False,False
Q,49,307,#FF8C00,30,False,270,161,False,False,False
T,222,440,#0064FF,15,True,0,154,False,False,False
Q,259,67,#0064FF,15,True,90,182,False,False,False
Q,363,45,#FF8C00,30,False,270,185,False,False,False
Q,85,511,#FF8C00,15,True,180,153,False,False,False
Q,224,132,#FF8C00,30,False,90,148,False,False,True
Q,493,162,#FF8C00,15,True,90,135,False,False,True
Q,387,305,#FF8C00,30,False,180,144,False,False,False
L,590,456,#0064FF,15,True,0,194,False,True,True
T,629,433,#0064FF,30,False,180,185,False,False,False
Q,125,170,#0064FF,30,False,0,124,False,False,False
T,454,292,#FF8C00,15,True,180,135,False,False,False
Q,260,208,#0064FF,15,True,180,142,False,False,False
T,139,369,#0064FF,15,True,90,186,False,False,False
Q,569,514,#FF8C00,30,False,180,201,False,False,False
O,457,514,#0064FF,15,True,180,148,False,False,False
T,684,513,#0064FF,30,False,180,186,False,False,False
L,161,188,#0064FF,15,True,180,94,True,True,False
O,482,347,#FF8C00,15,True,180,189,False,True,True
T,672,237,#0064FF,30,False,180,161,False,False,False
Q,525,292,#0064FF,15,True,0,174,False,False,False
Q,465,124,#0064FF,15,True,90,154,False,False,False
T,89,199,#0064FF,30,False,180,132,False,False,False
Q,80,342,#0064FF,15,True,90,181,False,False,False
T,137,63,#FF8C00,30,False,0,194,False,False,False
T,677,454,#0064FF,30,False,270,166,False,False,False
Q,525,118,#FF8C00,15,True,180,139,False,False,False
Q,389,455,#FF8C00,30,False,180,186,False,False,False
O,56,46,#FF8C00,30,False,270,194,False,True,True
L,248,377,#FF8C00,30,False,270,173,False,False,False
T,598,390,#FF8C00,15,True,0,201,False,False,False
T,347,305,#FF8C00,15,True,0,148,False,False,False
Q,614,61,#FF8C00,15,True,90,121,False,False,False
T,571,144,#0064FF,30,False,270,125,False,False,False
